survey_type,province,city,county,gender,nationality,religion,edu,edu_status,edu_yr,income,political,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_yr,work_type,insur_1,insur_2,family_income,family_m,family_status,house,car,invest_1,invest_2,invest_3,invest_4,invest_5,invest_8,daughter,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,quarter,hour,month,hour_cut,birth_s,income_cut,happiness
1,12,33,62,1,1,0,1,5.0,-2.0,0,1,99.68225030484027,0,1,0,0,0,0,0,0,0,160,117,2,2,2,1,1.0,1,1,1,3,1,1,2,5,5,5,5,4,4,5,4,5,5,2,4,1,3.9841125152420136,4.47616877286302,1,2,3,1,4,1,0.0,0.0,1,1,-2.492056257621007,2,1,1,2,1,0,0,0,0,0,2,7,-2.507943742378993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,16,-2,1,1,16,3,2,3,-8,3,3,3,3,3,3,2,3,3,-8,-8,2,3,80,65,64,70,29.49251202749758,67,84,29,29,3,14,8,4,1,1,2
1,16,46,78,1,1,0,1,4.905448895266457,185.11663626768177,9567,1,146.12340470592474,0,0,0,0,0,0,0,0,0,151,116,2,2,4,1,1.0,1,1,1,4,1,1,1,5,3,5,4,2,2,4,4,5,5,4,3,1,1.0945511047335432,1.3782044189341724,2,3,3,3,5,2,3.1201864562069233,0.09455110473354311,1,1,19527.244476332286,1,2,1,2,1,0,0,0,0,0,3,3,1977.8509599426018,1953.8509599426018,1995.959937847931,3.5673066284012585,1.2836533142006292,1.0945511047335432,20945.51104733543,1.0,4.8108977905329136,1.0,181,1,2,181,1,1,2,3,2,2,2,4,4,2,1,5,-6,3,-8,3,3,2,2,5,78,60,59,60,60.0,60,78,62,60,3,8,7,2,3,2,2
1,17,50,83,1,1,1,4,2.7982753109837013,1976.3862024878697,598,2,81.99568827745925,0,0,0,0,0,0,0,0,0,167,121,2,2,2,1,1.0,1,1,3,4,1,1,1,5,4,3,5,4,3,3,5,4,5,2,4,1,3.0,4.596550621967403,1,2,2,4,4,4,0.0,0.0,1,1,11201.724689016299,3,2,0,2,1,0,0,0,0,0,0,3,1984.7810284208208,1961.982753109837,1984.7810284208208,5.201724689016299,1.0,1.6008623445081493,11201.724689016299,3.4034493780325974,1.197412966475552,0.7982753109837013,1937,2,1,1937,1,1,3,3,2,3,3,4,4,4,3,4,4,1,4,3,-1,-1,1,4,66,39,42,60,59.2017246890163,31,35,29,50,3,11,7,2,3,1,2
2,17,51,85,2,1,1,3,4.077640953811835,1835.3392200068256,8611,1,101.55281907623669,0,0,0,0,0,0,0,0,0,159,122,3,3,3,1,1.0,1,2,1,3,3,1,1,5,1,2,1,4,2,1,1,4,1,2,3,1,1.0,6.534154277128993,2,2,5,5,7,5,14.757744739010647,0.9223590461881654,1,2,10077.640953811835,2,2,1,2,1,0,0,0,0,0,1,3,1996.4471809237632,1972.524821877575,1996.4471809237632,3.7670771385644963,1.0,1.9223590461881654,9844.718092376332,4.844718092376331,0.0,0.0,1947,3,2,1947,2,1,2,2,2,3,3,2,2,2,2,5,3,1,2,2,2,2,1,2,61,61,60,60,42.32922861435504,51,60,53,52,3,19,7,4,4,2,2
1,22,66,103,1,1,1,8,4.0,2006.1271101062925,85381,1,113.09334840561193,0,0,0,0,0,0,0,0,0,162,122,2,4,2,3,1.0,1,2,1,2,5,2,1,3,3,1,2,4,4,2,2,4,1,1,2,2,6.050844042517015,6.538133031887761,4,2,5,3,7,3,7.563555053146269,1.0,1,1,14617.1315480905,2,2,2,1,0,0,0,0,0,0,0,3,2012.949155957483,1985.1271101062925,2015.0,8.076266063775522,2.538133031887761,3.050844042517015,19490.021441797962,1.0,1.0,1.0,955,3,5,958,5,1,5,2,2,2,2,4,4,4,4,2,4,3,4,2,4,4,2,1,36,73,41,73,83.91946335076537,63,25,67,95,3,10,8,2,6,5,2
1,9,25,47,1,5,1,1,4.336389833395806,-2.0,1224,1,83.31805083302096,0,0,0,0,0,0,0,0,0,157,92,2,3,2,1,1.0,1,1,1,4,1,1,1,5,2,5,5,4,3,5,5,5,5,3,4,1,2.0,2.0,1,3,2,1,2,1,0.0,0.0,1,1,-2.0,4,1,1,2,1,0,0,0,0,0,1,3,1966.6544406664168,1940.649855916323,1966.6544406664168,2.336389833395806,1.0,1.0,561.2837300262387,4.0,0.0,0.0,-2,1,2,-2,1,1,2,3,2,0,0,4,4,4,4,4,-4,4,-4,4,-4,4,2,4,70,50,15,15,56.68194916697903,53,46,15,15,3,13,8,3,2,1,2
2,18,51,85,2,1,1,3,2.6772597091826302,660.0213657260213,284,1,99.50247450766923,0,0,1,0,0,0,0,0,0,156,105,2,4,4,1,1.0,1,1,1,2,1,1,2,5,5,2,5,4,5,5,3,5,5,2,2,1,4.031779127547892,4.031779127547892,1,4,3,3,3,3,0.0,0.0,1,1,20000.0,3,2,1,2,1,0,0,0,0,0,1,3,1970.6454805816347,1950.2909611632695,1971.3068507270434,3.661370145408685,1.0,1.0,20000.0,1.3386298545913151,3.306850727043424,0.6613701454086848,643,1,2,647,1,1,2,3,2,4,2,4,4,3,3,5,-4,3,3,3,3,-4,1,4,83,83,76,76,70.0,73,75,18,63,3,13,7,3,2,1,2
1,28,82,125,2,2,1,1,5.0,-2.0,1546,1,46.573500819313665,0,0,0,0,0,0,0,0,0,142,87,1,2,3,1,1.756272046774799,1,1,1,4,1,1,1,5,3,5,5,4,4,4,1,4,5,3,3,1,1.487455906450402,6.756272046774799,5,2,1,1,2,1,0.0,0.0,1,1,18487.455906450403,3,2,0,2,1,0,0,0,0,0,0,6,479.1189796665468,475.269508789142,480.6315237600964,0.7311838596756031,0.48745590645040204,0.24372795322520102,487.45590645040204,0.48745590645040204,0.0,0.0,-2,-5,2,-2,-5,1,2,3,2,4,2,4,4,3,3,3,-4,3,-4,3,3,3,2,4,80,40,40,13,42.43727953225201,42,52,52,54,3,16,8,4,2,2,2
1,7,18,37,2,1,1,6,4.0,2004.5424820179326,35593,1,92.23675457899644,0,0,0,0,0,0,0,0,0,172,113,2,3,2,2,1.0169451104469427,2,1,4,4,4,2,1,3,2,4,5,3,3,3,2,5,1,2,3,2,6.915274447765286,3.016945110446943,2,2,3,2,4,2,10.81360378508363,0.9830548895530573,1,1,179491.64668659173,3,3,2,1,0,1,0,0,0,0,0,1,33.6190991267343,33.19547136556073,33.6190991267343,0.10167066268165614,0.01694511044694269,0.03389022089388538,508.3533134082807,0.01694511044694269,0.05083533134082807,0.01694511044694269,1952,5,8,1960,5,1,1,2,1,3,3,3,2,2,2,5,2,1,2,2,2,2,1,1,50,40,10,10,10.677804417877708,10,0,40,50,3,10,7,2,5,3,2
1,26,75,116,2,1,0,5,4.5394472470195595,926.0137972555874,10921,1,65.3944724701956,0,0,0,0,0,0,0,0,0,166,100,3,4,3,2,1.9211055059608808,2,1,2,3,3,1,2,4,2,2,4,3,3,2,2,3,2,3,3,2,4.842211011921762,3.921105505960881,4,2,4,3,6,2,0.0,0.0,1,1,55394.47247019559,2,2,1,2,1,0,0,0,0,0,0,4,1065.4083128636303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1947,3,1,1950,3,1,8,2,1,4,2,4,3,3,3,4,3,3,-2,3,3,4,1,3,70,63,60,64,68.0917087052934,74,75,60,60,3,15,7,4,4,2,2
1,31,87,130,1,1,1,3,4.0,632.0730655175016,0,1,74.00421126343336,0,0,0,0,0,0,0,0,0,170,147,1,2,2,1,1.0,1,1,1,3,1,1,1,5,4,5,5,4,0,4,5,5,5,3,3,1,7.0,6.680084225268667,1,2,1,1,1,1,0.0,0.0,1,1,14319.915774731333,3,1,1,2,1,0,0,0,0,0,0,3,1976.1186523957012,1952.758483945164,1976.1186523957012,3.319915774731333,1.0,1.3199157747313328,7639.831549462666,3.0402526758060016,1.599578873656664,0.6398315494626656,612,1,2,614,1,1,2,3,3,0,0,3,4,0,0,4,0,3,-4,0,0,0,1,4,66,60,56,63,43.60168450537334,63,56,66,59,3,14,8,3,2,1,2
2,23,67,103,1,1,1,1,4.770513480245734,456.97303950853143,10000,1,277.05134802457343,0,0,0,0,0,0,0,0,0,158,89,2,3,3,1,1.0,1,1,1,1,1,1,4,5,4,5,5,4,4,5,5,5,4,2,2,1,3.688459559262797,3.688459559262797,1,3,2,1,2,1,0.0,0.0,1,1,20000.0,2,2,1,2,1,0,0,0,0,0,1,3,1975.7204877506622,1952.8679203494335,1975.7204877506622,3.0,1.0,1.0,10000.0,3.4589730395085314,0.0,0.0,446,-5,-5,446,-5,-5,-5,2,2,3,2,4,3,4,3,4,3,3,-5,3,-5,-5,1,4,16,60,14,12,12.228164224764473,12,73,9,67,3,10,7,2,2,2,2
2,14,41,66,2,5,1,3,3.2903013383905693,1286.7207357137881,31096,1,75.16054684366992,0,0,0,0,0,0,0,0,0,155,142,2,2,3,1,1.0,1,1,1,4,1,1,1,5,5,4,5,3,4,4,5,5,4,3,2,1,1.7096986616094307,5.645150669195285,1,2,1,1,-4,1,0.7096986616094307,0.35484933080471537,1,0,36774.24665402358,2,2,1,2,1,0,0,0,0,0,1,3,1290.236790398155,1974.2903013383905,2003.483945315633,3.0,1.0,1.0,29677.26003792927,1.3548493308047154,1.935452007585854,0.6451506691952846,-2,1,2,-2,1,1,10,2,1,3,-4,4,3,3,4,4,-3,3,3,-3,-4,-4,1,4,53,60,57,62,60.64547992414146,42,39,16,73,3,12,7,2,5,4,2
2,22,65,102,2,1,1,2,4.50916139370532,973.7871493138246,2772,1,102.8206487796862,0,0,1,0,0,0,0,0,0,155,105,3,3,3,1,1.0,1,1,2,3,1,1,1,5,3,5,5,4,3,3,5,4,5,3,3,1,1.9816772125893607,3.945031637768082,1,2,3,2,6,1,0.0,0.0,1,1,10509.161393705319,2,3,1,2,1,0,0,0,0,0,1,3,1987.8167721258935,1964.325933519599,1987.8167721258935,2.472515818884041,1.0,1.0,8981.67721258936,2.0183227874106393,1.472515818884041,0.9816772125893607,1942,2,2,1942,1,1,2,2,2,3,2,5,4,5,4,5,4,2,-1,3,-2,-1,1,4,70,89,35,65,64.10993672446384,74,74,44,65,3,15,7,4,3,2,2
1,9,25,48,1,1,0,1,5.0,-2.0,0,1,65.5212519188795,0,1,0,0,0,0,0,0,0,160,114,2,3,3,1,1.0,1,1,1,3,1,1,1,5,5,5,5,4,3,4,5,5,5,3,3,1,2.51737506396265,2.758687531981325,1,2,3,1,4,1,0.0,0.0,1,1,-2.0,3,0,1,2,1,0,0,0,0,0,2,6,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-1,10,-2,-1,-1,10,3,2,3,-5,3,3,0,0,3,3,2,3,0,-8,-8,1,3,72,65,57,65,57.58687531981325,61,65,57,57,3,15,8,4,2,0,2
1,15,42,73,2,1,1,4,4.314325670865339,-2.6856743291346614,-2,1,215.9944060788526,0,0,1,0,0,0,0,0,0,163,146,4,3,3,1,1.0,1,1,2,4,3,1,1,5,3,5,5,4,4,5,4,5,2,2,3,1,4.371348658269323,5.057022987403984,1,2,3,2,0,1,13.713486582693227,0.6856743291346613,1,1,-2.057022987403984,3,2,1,2,1,0,0,0,0,0,1,3,1990.456183899232,1965.5132068866358,1990.456183899232,3.6856743291346614,1.0,1.0,-2.057022987403984,2.2573026834613548,2.057022987403984,1.3713486582693226,-2,1,-1,-2,1,1,2,2,2,3,-1,2,2,2,2,4,0,1,0,2,-8,-8,-5,3,50,53,50,50,50.0,46,53,50,53,3,8,7,1,4,0,2
1,28,80,122,2,1,1,2,4.732984248788568,532.8325496764999,70000,1,80.05236268171491,0,0,0,0,0,0,0,0,0,155,102,2,3,4,1,1.7329842487885672,1,1,1,3,2,2,1,4,4,4,4,3,4,4,4,3,3,2,3,1,-4.795810985462808,-4.528795234251374,1,2,3,3,4,2,15.99476373182851,1.0,1,1,18272.252019382926,2,2,1,1,1,0,0,0,0,0,1,3,537.3037544422484,1966.0732992730173,536.5707701934598,2.068063004845731,1.0,1.0,15811.51978997728,1.0,3.931936995154269,1.0,523,1,2,524,1,1,11,2,1,3,2,4,4,4,4,4,4,3,-4,-4,-4,4,1,3,72,84,67,72,76.52879523425138,73,73,73,82,3,14,7,3,4,5,2
2,21,59,92,1,1,0,1,5.0,-2.0,662,1,117.83515338399036,0,1,0,0,0,0,0,0,0,168,113,1,1,2,1,1.0,1,1,1,2,1,1,1,5,4,5,4,4,5,4,5,5,5,1,3,1,7.024053851288996,7.024053851288996,1,2,1,1,3,1,1.301261531614672,0.325315382903668,1,1,662.657691451834,3,1,1,2,1,0,0,0,0,0,1,3,1976.2772076803258,1956.2290999777476,1976.2772076803258,3.674684617096332,1.0,1.0,0.0,4.325315382903668,0.0,0.0,-2,1,1,-2,1,1,-1,3,2,3,2,3,2,-4,2,4,-4,2,-4,-3,-4,-4,1,3,79,73,60,56,66.50630765807335,60,59,53,56,3,13,7,3,3,1,2
2,21,61,98,1,1,1,2,4.515322321565754,951.845671158597,0,1,69.08066070605479,0,0,0,0,0,0,0,0,0,166,112,1,1,1,1,1.0,1,1,1,3,1,1,2,5,5,5,5,5,5,5,5,5,5,1,4,1,5.091933929394521,7.515322321565754,1,1,3,4,3,3,0.0,0.0,1,1,1030.644643131507,2,1,1,2,1,0,0,0,0,0,1,3,1962.816132141211,1954.5766116078287,1962.816132141211,1.969355356868493,2.5459669646972607,1.0,2581.6132141210956,4.484677678434246,0.0,0.0,-2,1,2,-2,1,-3,2,2,2,-2,2,5,5,3,4,4,-1,3,-2,-2,-8,-8,1,5,60,50,24,75,40.25643036839179,70,29,35,64,3,9,7,2,1,1,2
2,2,6,15,1,1,1,3,2.0852112163947307,-2.0,0,1,80.0,0,1,0,0,0,0,0,0,0,163,110,2,2,2,1,1.0,1,1,1,3,1,1,2,5,4,5,5,4,4,5,5,4,5,2,1,1,1.0852112163947307,2.1704224327894615,1,2,2,1,2,1,0.0,0.0,1,1,-0.08521121639473073,2,2,1,2,1,0,0,0,0,0,0,3,1977.659155134421,1955.4887327016315,1977.659155134421,3.0,1.0,1.0,0.0,3.0426056081973654,0.0,0.0,-2,1,2,-2,1,1,2,2,2,3,2,4,4,3,4,4,3,3,4,4,3,2,3,4,70,70,70,70,60.85211216394731,60,69,70,70,3,13,7,3,2,1,2
1,27,81,123,1,1,1,4,4.0,1980.7732731809197,12000,1,83.19819542758839,0,0,0,0,0,0,0,0,0,165,108,2,2,2,1,1.0,1,1,1,4,2,1,1,5,4,4,4,4,4,1,5,4,3,3,3,1,1.5566817047700967,5.886636590459807,1,1,1,1,1,1,2.226726819080387,0.5566817047700967,1,1,12000.0,1,1,1,2,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1934,2,2,1936,2,1,2,3,2,3,3,3,3,3,3,4,-2,1,2,2,-2,-1,1,3,43,66,38,38,44.53453638160774,33,80,43,50,3,17,7,4,4,3,2
1,12,35,58,2,1,1,4,2.6026550973293157,1986.0132754866465,0,1,101.92034708012052,0,0,0,0,0,0,0,0,0,158,96,2,2,3,1,1.3013275486646578,1,1,1,2,1,1,2,5,3,5,4,4,3,5,4,5,5,2,3,1,5.49336225667671,6.397344902670684,1,3,1,1,1,1,0.0,0.0,1,1,5000.0,4,1,0,2,1,0,0,0,0,0,0,3,1994.1092928406526,1970.807965291988,1994.1092928406526,3.301327548664658,1.0,1.0,5000.0,3.6026550973293157,0.0,0.0,-2,10,2,1937,1,1,2,3,2,3,-8,3,2,2,2,3,-4,3,-4,2,3,-4,1,3,73,66,63,66,63.973449026706845,66,66,66,66,3,8,7,2,4,1,2
2,15,42,67,1,1,1,2,3.9155062155587244,-2.0,2457,1,92.67595027553021,0,0,0,0,0,0,0,0,0,165,122,2,2,3,1,1.0,1,1,1,1,1,1,3,5,4,5,4,4,4,3,5,5,5,2,3,1,3.7112344611031896,6.0,1,2,-2,-3,-2,-3,0.0,0.0,1,2,4000.0,3,2,1,2,1,0,0,0,0,0,1,3,1991.3519005510605,1971.6898756888256,1991.3519005510605,2.0844937844412756,1.0,1.0,1271.123446110319,3.457753107779362,0.0,0.0,-2,1,2,-2,1,1,2,3,2,4,2,4,3,3,3,4,3,2,3,3,-2,-2,1,3,68,63,49,60,44.57753107779362,54,60,49,63,3,13,7,3,3,2,2
2,18,51,78,2,1,1,1,5.0,-2.0,192,1,93.84220113122726,0,0,0,0,0,0,0,0,0,156,124,1,1,1,1,1.0,1,1,1,1,1,1,3,5,4,5,5,4,4,5,5,5,5,1,1,1,4.921100565613627,4.921100565613627,1,3,1,1,2,1,0.0,0.0,1,1,1000.0,5,2,1,2,1,0,0,0,0,0,1,3,1977.9897229411908,1955.9897229411908,1977.9897229411908,1.7684402262454508,1.0,1.0,192.11005656136268,2.6157798868772746,0.0,0.0,-2,1,2,-2,1,1,2,3,2,4,2,4,4,4,4,4,3,1,4,2,2,-4,1,3,62,62,60,66,62.31559773754549,62,62,54,62,3,11,7,2,3,1,2
1,20,61,97,2,7,0,2,4.057114597449878,1880.9421488925939,35000,1,98.85770805100245,0,1,0,0,0,0,0,0,0,155,158,1,2,3,1,1.0,1,1,1,4,1,1,1,5,4,5,5,3,4,4,5,5,5,3,3,1,1.057114597449878,5.771541610200488,1,2,1,1,-7,1,0.0,0.0,1,1,34714.42701275061,3,2,1,2,1,0,0,0,0,0,1,3,2000.086166440802,1974.2575102331516,2000.086166440802,3.2284583897995116,1.1713437923496337,1.0,33857.70805100244,1.1142291948997558,2.8286562076503663,0.9428854025501221,107,1,2,108,1,1,14,2,1,4,-7,4,4,4,4,4,-7,3,4,-7,-7,-8,1,4,50,50,50,69,50.571145974498776,50,50,1,69,3,11,7,2,4,4,2
1,6,17,35,1,1,1,4,2.84401299000202,842.4349964970213,8532,1,55.7799350499899,0,0,0,0,0,0,0,0,0,162,114,3,3,2,1,1.57799350499899,1,1,1,2,2,1,3,4,4,4,5,4,4,4,5,5,3,2,2,1,5.0,6.15598700999798,1,3,3,2,-2,1,6.330097425015152,0.4220064950010102,2,2,2889.1235120049473,2,2,1,2,1,0,0,0,0,0,0,4,1149.0510879379917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104,1,1,1123,2,1,1,2,2,-2,2,4,4,4,4,4,4,2,2,4,-2,-2,2,2,56,56,45,45,16.495792159967674,39,56,45,28,3,17,7,4,4,2,2
1,15,43,74,1,1,1,9,4.0,2010.8301823497973,40000,1,36.69817650202619,0,0,0,0,0,0,0,0,1,172,120,4,4,3,3,1.9575455874493453,1,1,1,3,5,1,1,4,3,5,5,4,2,4,3,5,1,2,3,2,5.0,2.0,2,3,3,3,5,3,3.8301823497973806,0.9575455874493451,1,1,100849.08825101309,1,2,1,2,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965,4,7,1965,3,1,7,2,2,3,2,4,4,4,4,4,4,3,4,3,3,3,3,2,60,79,41,80,60.42454412550655,60,60,79,79,3,18,7,4,6,5,2
1,12,35,60,2,1,1,3,4.0,-2.0,20000,1,39.41971527747204,0,0,0,0,0,0,0,0,0,158,105,3,3,3,2,1.0,2,2,2,1,1,1,4,4,2,3,5,3,3,3,5,5,4,2,2,1,4.450711806319909,4.450711806319909,2,2,4,5,4,3,7.0985763873601835,0.7098576387360184,1,1,20000.0,1,2,0,1,1,0,0,0,0,0,0,2,-0.5802847225279633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1387,4,5,1387,4,1,5,2,2,2,2,4,3,-4,-4,4,-4,2,4,2,-4,2,1,2,54,45,48,51,51.60569445055927,48,51,51,31,3,10,7,2,4,3,2
1,3,7,16,1,1,1,8,4.0,1981.7108806862,215180,2,76.37362643600989,0,1,0,0,0,0,0,0,0,178,153,4,4,4,3,1.0,4,3,2,2,2,1,1,5,4,1,3,4,4,4,3,5,3,1,3,2,7.2289119313800025,6.072279828450007,1,2,2,4,2,7,30.602383519660023,1.0,1,1,242168.39485350024,1,2,1,1,1,0,0,0,0,0,1,4,1989.8554403430999,760.292835659317,769.545892482757,4.626528411719982,0.3855440343099985,0.771088068619997,26988.082401699896,0.3855440343099985,1.1566321029299955,0.3855440343099985,747,6,4,1940,7,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2,60,47,60,53,72.28911931380003,60,66,72,60,3,12,8,3,3,5,2
2,27,79,121,1,1,1,3,4.0,1976.7002285423557,7725,1,69.91736499053113,0,0,0,0,0,0,0,0,0,171,103,2,3,3,1,1.0,1,1,1,3,1,1,2,4,3,5,5,4,4,5,4,4,5,2,2,1,2.5499619096073927,3.73328254614319,2,3,3,2,5,1,0.0,0.0,1,1,34083.39681732101,2,2,1,2,1,0,0,0,0,0,1,3,1981.9669459962124,1958.7002285423557,1981.9669459962124,3.1833206365357976,1.0,1.0,7633.358726928405,3.0,0.0,0.0,1931,1,1,1931,1,1,2,2,2,2,2,4,3,3,2,3,1,2,1,2,0,3,1,4,78,63,66,66,66.33358726928405,68,78,56,66,3,11,7,2,3,2,2
1,30,85,128,1,1,1,2,4.0139088761868775,1936.655149416599,0,1,60.556355047475094,0,0,0,0,0,0,0,0,0,160,119,2,4,3,1,1.0,1,1,2,5,1,1,1,4,3,5,4,5,4,3,5,5,5,3,3,1,6.916546742878736,5.930455619065613,1,3,1,1,1,1,0.0,0.0,1,2,5000.0,3,1,1,2,1,0,0,0,0,0,1,6,1944.5716961594778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,1,-2,1,1,14,2,1,2,2,4,2,1,1,3,3,1,3,2,3,-8,1,5,80,79,79,99,1.112710094950188,99,99,1,0,3,10,7,2,2,1,2
1,12,36,62,2,1,1,3,2.0,-2.0,8000,1,157.7288913515849,0,0,1,0,0,0,0,0,0,162,122,2,3,3,1,1.0,1,1,1,5,1,1,1,5,3,3,5,4,4,2,1,4,5,4,4,1,1.2096049519532495,1.2096049519532495,1,1,2,1,1,1,0.8384198078129979,0.4192099039064989,1,1,35413.1061345309,4,1,1,2,1,0,0,0,0,0,1,3,1986.0,1964.0,1986.0,6.0,1.0,1.7903950480467505,18419.2099039065,1.8384198078129979,3.951975240233753,1.580790096093501,-2,1,2,405,1,1,2,3,1,4,3,3,3,3,3,4,-5,2,2,2,-5,-5,1,2,95,87,62,70,62.09604951953249,67,52,80,64,3,15,7,4,4,2,2
1,26,75,114,1,1,1,4,4.0,1869.6836974964112,20000,1,68.22332915747708,0,0,0,0,0,0,0,0,0,158,101,3,4,3,5,1.0,1,1,1,4,1,0,2,5,3,5,5,3,4,4,5,5,4,1,2,1,5.162682621278811,5.162682621278811,1,2,3,3,3,1,0.542275404262702,0.054227540426270204,1,1,30000.0,3,2,0,2,1,0,0,0,0,0,0,3,1983.5183711319355,1959.5183711319355,1983.5183711319355,4.0,1.0,5.0,10000.0,1.0,3.0,1.0,1932,3,1,1928,3,1,14,2,2,3,2,3,2,2,2,5,4,3,3,2,3,3,1,4,78,50,60,50,59.4577245957373,59,50,68,60,3,10,7,2,3,3,2
2,11,31,56,2,1,1,2,4.772825797058561,447.5777476211081,7728,1,155.4565159411712,0,0,1,0,0,0,0,0,0,150,114,3,3,4,1,1.7728257970585608,1,1,2,4,1,1,1,5,3,5,5,4,4,5,5,3,5,2,2,1,4.318477391175683,4.545651594117121,1,3,3,3,4,2,0.0,0.0,1,1,7727.803622179726,3,3,1,2,1,0,0,0,0,0,0,2,2000.320644926464,1961.8641289852928,450.032096026991,3.6815226088243174,1.2271742029414392,1.0,25363.045217648636,1.9086968117657568,3.864128985292804,0.7728257970585608,1503,1,2,1506,1,1,2,2,2,3,0,4,5,5,5,5,2,3,4,3,1,1,2,2,77,80,68,77,87.7282579705856,77,93,84,85,3,12,7,3,4,1,2
1,8,23,41,1,1,1,8,4.0,1836.0515280401764,60855,1,71.97651048476382,0,0,0,0,0,0,0,0,0,170,131,3,4,2,3,3.7433604896122037,1,1,1,3,3,1,2,4,3,5,4,4,3,1,5,4,1,3,3,1,6.6578139861496055,6.6578139861496055,1,2,3,2,4,1,-0.9144534965374013,0.9144534965374013,1,1,60855.46503462599,2,1,0,2,1,0,0,0,0,0,0,3,2010.2035234272855,1986.2035234272855,2010.2035234272855,5.828906993074803,1.0,1.9144534965374014,0.0,4.914453496537401,0.0,0.0,1796,-7,2,-2,-7,1,2,2,1,2,3,-6,-6,3,3,4,-6,-7,3,2,2,2,1,1,78,69,65,74,67.43360489612203,70,70,75,75,3,18,7,4,5,5,2
1,19,54,87,1,1,1,4,4.0,1992.8516679575955,20000,1,70.2506206431149,0,0,0,0,0,0,0,0,0,165,119,3,3,3,1,2.462916989398896,1,1,1,4,2,3,1,5,3,5,5,4,3,2,5,5,3,3,2,1,3.0,3.731458494699448,5,2,4,2,5,3,21.416873547704967,1.0,1,1,20000.0,3,2,1,2,1,0,0,0,0,0,0,3,2001.8516679575955,1980.5089604310929,2001.8516679575955,4.0,1.0,1.8056245159016555,-0.2685415053005519,5.2685415053005515,0.0,0.0,1419,3,1,1425,3,1,1,2,2,3,2,2,1,3,3,4,3,1,3,2,3,3,1,2,74,66,39,69,41.943754840983445,71,53,56,59,3,16,7,4,4,3,2
1,15,42,69,1,2,0,4,4.0,1974.8599614036434,11624,1,67.34730040622654,0,1,0,0,0,0,0,0,0,161,105,1,1,2,1,1.0,1,1,1,4,1,1,1,5,5,5,5,5,5,3,5,5,5,2,3,1,4.130784075521722,7.0,1,2,1,1,1,1,0.0,0.0,1,1,11624.305910937393,1,1,1,2,1,0,0,0,0,0,0,4,1239.1643370914976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724,1,1,726,1,1,1,3,2,3,3,3,2,-4,-4,4,0,2,3,3,-8,-8,1,4,49,56,37,50,43.83097705730411,37,61,49,50,3,13,7,3,3,3,2
2,16,44,74,2,1,1,3,4.0,1968.2259229562765,1091,1,67.13733949224252,0,0,0,0,0,0,0,0,0,165,116,1,2,2,1,1.0,1,1,2,4,1,1,3,5,2,5,5,5,4,4,5,5,5,2,2,1,4.629012840620598,5.34274678984485,1,4,3,4,2,4,0.0,0.0,1,1,4314.506420310299,2,1,0,2,1,0,0,0,0,0,1,3,1975.2259229562765,1955.1976825867418,1975.2259229562765,3.3427467898448504,2.971759630465449,1.0,3000.0,3.685493579689701,0.0,0.0,-2,1,2,-2,1,1,2,3,2,4,3,5,1,5,3,5,0,1,4,2,2,2,1,1,90,73,76,66,70.0,76,70,51,66,3,10,7,2,2,1,2
