edu,edu_yr,political,property_8,weight_jin,health,health_problem,depression,hukou,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_3,leisure_4,leisure_6,leisure_7,leisure_8,leisure_9,leisure_12,socialize,relax,learn,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,family_income,family_m,family_status,house,car,invest_1,invest_2,s_birth,marital_now,s_edu,s_political,s_hukou,status_peer,status_3_before,view,trust_1,trust_2,trust_5,trust_7,trust_8,trust_10,trust_12,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,income_cut,happiness
1,-2.0,1,0,120,3,4,4,1,1,1,1,2,1,1,3,5,5,4,4,5,2,5,1,3,1,8.0,1,4,3,2,4,1,3000.0,2,2,1,2,1,0,1963.0,1985.0,1.0,1.0,1.0,3,2,4,3,3,3,3,3,-8,-8,4,70,70,70,70,70.0,70,70,70,70,2,3
6,1980.0,1,0,120,3,3,2,4,2,2,2,2,1,1,3,3,5,5,3,5,5,5,4,4,1,1.0,1,3,1,1,1,1,-2.0,2,1,0,2,1,0,0.0,0.0,0.0,0.0,0.0,3,3,4,4,4,4,3,-8,-8,-8,4,85,80,-2,80,70.0,80,90,78,90,0,3
4,2004.0,1,1,110,4,5,4,1,3,2,1,4,4,4,1,3,4,2,3,2,5,2,4,3,1,1.0,2,4,5,2,7,2,100000.0,5,4,1,1,1,0,1985.0,2009.0,4.0,4.0,1.0,2,2,4,4,5,5,4,4,5,5,4,100,90,100,80,60.0,90,90,90,60,0,4
1,-2.0,1,0,100,2,2,4,1,1,1,1,1,1,1,5,5,5,4,5,5,4,5,2,4,1,6.0,1,3,3,3,3,2,0.0,1,2,1,2,1,0,1937.0,1960.0,1.0,1.0,1.0,3,2,4,5,5,5,4,5,4,4,2,80,80,70,80,80.0,70,70,70,80,1,3
3,-2.0,1,0,85,2,2,3,1,1,1,1,5,1,1,1,4,5,5,5,5,5,5,1,3,1,8.0,1,4,4,2,6,1,10000.0,5,2,1,2,1,0,1943.0,-2.0,1.0,1.0,1.0,3,2,3,5,4,5,-8,-8,-8,-8,4,80,80,80,80,80.0,80,80,80,80,2,4
3,-2.0,1,0,125,4,5,4,1,1,1,1,3,1,1,2,5,5,5,5,5,5,5,2,2,1,6.0,1,2,4,5,6,5,40000.0,2,2,1,2,1,0,1957.0,1978.0,6.0,4.0,1.0,3,3,3,4,4,5,3,3,2,3,4,80,40,60,60,60.0,30,40,60,70,3,2
1,-2.0,1,0,100,4,4,4,1,1,1,1,5,1,1,1,4,5,4,4,5,5,5,3,4,1,6.0,2,4,2,1,2,1,12000.0,1,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,4,5,4,5,4,4,-8,-8,4,80,85,80,80,80.0,80,80,80,80,3,5
3,-2.0,1,0,125,4,4,3,1,1,1,1,1,1,1,5,5,5,4,5,5,5,5,2,4,2,7.0,1,2,1,4,1,4,5000.0,4,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,3,4,4,4,2,2,2,2,5,100,100,100,100,100.0,100,100,100,100,1,2
6,1960.0,1,0,130,4,5,5,2,2,1,1,5,1,1,2,3,2,4,4,5,3,5,2,3,1,6.0,1,4,5,5,5,4,168000.0,5,3,1,2,1,0,1940.0,1970.0,10.0,1.0,2.0,2,2,4,3,2,5,4,4,3,3,2,60,80,80,80,80.0,80,80,80,80,4,4
1,-2.0,1,0,110,3,4,4,1,1,1,1,4,1,1,1,4,5,4,4,1,5,5,2,5,1,7.0,1,1,5,5,5,5,40000.0,7,3,1,2,1,0,1965.0,1986.0,3.0,1.0,1.0,3,2,-8,1,1,3,2,-8,-8,-8,3,80,90,90,100,80.0,60,90,0,0,3,5
3,1959.0,1,0,130,4,2,5,4,1,1,2,5,1,1,1,4,5,5,5,5,1,5,1,4,1,8.0,1,3,3,2,1,1,46000.0,3,3,3,2,1,0,1947.0,1973.0,4.0,1.0,4.0,2,2,4,2,2,4,2,2,2,2,3,80,50,50,50,60.0,70,80,50,50,6,4
11,1993.0,1,0,140,4,4,4,2,2,3,4,2,5,4,4,3,4,4,4,3,4,1,1,2,2,8.0,3,4,7,5,7,5,144000.0,3,2,1,2,1,0,1968.0,1999.0,10.0,1.0,2.0,3,2,3,4,4,4,3,4,3,2,3,40,40,50,40,50.0,50,60,60,60,5,4
12,2012.0,4,0,105,5,4,4,2,3,2,1,3,4,4,1,4,3,3,3,2,3,2,2,4,3,3.0,2,4,5,4,6,4,100000.0,2,4,1,2,1,0,1988.0,2015.0,12.0,4.0,1.0,2,1,5,4,3,5,3,4,3,4,2,70,65,80,80,85.0,85,80,75,90,4,5
3,-2.0,1,0,140,3,3,4,1,1,1,1,4,1,1,1,2,5,4,5,2,2,5,4,5,1,7.0,1,1,5,2,6,1,15000.0,4,2,2,1,1,0,1968.0,-2.0,4.0,1.0,1.0,2,2,4,5,3,5,1,5,4,-8,5,80,80,85,90,40.0,10,0,0,0,2,5
4,1975.0,1,0,128,3,3,3,4,1,1,1,3,1,1,2,5,5,4,4,5,3,5,2,3,1,3.0,2,2,4,6,3,3,20000.0,1,3,1,2,1,0,1959.0,1982.0,4.0,1.0,1.0,2,2,4,4,2,4,4,4,-8,-8,2,60,60,60,60,60.0,50,50,60,60,2,4
4,-2.0,1,1,90,5,5,4,2,1,2,1,5,4,2,2,3,4,3,3,5,4,1,4,3,2,3.0,2,3,4,8,5,5,18000.0,2,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,3,4,4,3,5,3,4,4,-8,3,80,70,60,70,50.0,60,50,60,70,3,3
12,2012.0,1,0,120,4,5,4,5,1,1,1,2,5,1,2,5,2,4,3,2,5,1,5,2,3,2.0,2,3,5,4,5,4,36000.0,1,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,3,3,3,3,3,3,3,3,3,70,70,70,70,70.0,70,70,70,70,4,3
12,2007.0,1,1,70,4,4,4,2,4,4,3,4,4,1,2,4,3,4,3,3,3,2,3,3,2,6.0,2,4,3,3,6,3,120000.0,1,3,1,2,0,1,0.0,0.0,0.0,0.0,0.0,2,2,4,2,2,4,3,4,2,-8,2,80,50,40,50,70.0,50,80,80,50,5,3
6,-2.0,4,0,120,4,4,4,1,4,4,3,5,4,3,4,3,4,3,4,3,3,3,5,4,3,3.0,4,4,7,7,7,7,250000.0,2,4,1,2,1,0,1965.0,1990.0,6.0,1.0,1.0,1,2,3,4,3,3,3,3,3,2,4,80,80,75,70,75.0,85,70,75,80,5,4
12,2012.0,1,1,120,5,5,5,1,1,3,1,3,3,1,2,4,5,4,3,3,3,4,3,3,3,1.0,1,4,-8,-8,-8,-8,3000.0,3,2,-1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,3,4,4,4,3,4,4,4,3,90,90,90,90,90.0,90,89,87,56,2,4
7,1965.0,1,0,170,5,5,5,5,4,4,4,5,2,1,4,3,2,3,3,3,1,4,3,3,3,5.0,2,4,5,5,4,3,70000.0,3,3,1,2,1,0,1952.0,1977.0,7.0,1.0,5.0,2,2,4,4,3,5,3,4,4,4,4,100,100,100,100,100.0,100,100,100,100,5,5
4,2001.0,1,0,130,3,3,-8,1,1,1,1,5,1,1,1,4,5,5,5,2,5,5,3,3,1,5.0,1,-8,3,3,6,3,10000.0,3,2,1,2,1,0,1983.0,2005.0,4.0,2.0,1.0,-8,-8,3,3,1,3,3,3,2,2,3,80,70,60,80,60.0,40,30,40,20,1,3
3,-2.0,1,0,110,2,2,4,1,1,1,1,4,1,1,1,5,5,4,5,5,5,5,2,2,1,7.0,2,4,5,7,8,2,-2.0,2,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,4,3,3,4,-8,-8,-8,-8,5,90,90,95,90,90.0,90,100,85,80,2,4
3,-2.0,1,0,100,3,3,3,1,3,2,3,4,3,2,2,3,3,3,3,3,2,2,3,3,3,3.0,2,3,3,2,4,2,10000.0,3,3,1,2,1,0,1979.0,2000.0,3.0,1.0,1.0,2,1,3,5,5,5,3,4,3,3,4,70,75,70,70,70.0,80,70,70,70,0,3
4,-2.0,1,0,140,4,3,3,1,1,1,1,4,1,1,1,4,5,4,4,5,5,5,3,1,1,6.0,1,3,4,2,4,2,40000.0,2,3,1,2,1,0,1968.0,1990.0,3.0,1.0,1.0,2,1,4,4,3,4,3,4,-8,-8,3,76,75,35,86,64.0,76,76,45,79,3,3
13,1994.0,4,0,145,4,4,4,2,3,3,2,4,4,2,3,4,3,3,3,2,1,2,3,3,4,5.0,2,2,5,7,6,5,120000.0,3,4,1,1,1,0,1970.0,1992.0,10.0,1.0,2.0,1,3,4,4,3,5,3,4,4,3,2,70,60,60,60,50.0,60,60,70,70,5,4
4,-2.0,1,0,125,4,4,4,1,2,2,2,3,1,1,2,3,5,3,3,4,5,5,2,2,2,5.0,2,4,4,2,6,1,35000.0,6,2,1,2,1,0,1974.0,2003.0,4.0,1.0,1.0,2,2,4,3,3,3,3,5,2,-8,5,80,80,80,80,80.0,80,80,80,80,3,4
4,-2.0,1,1,118,4,4,4,2,1,1,1,1,3,1,5,4,5,4,4,3,4,2,2,1,1,6.0,1,4,4,2,6,2,20000.0,6,3,1,2,1,0,1986.0,1997.0,4.0,1.0,2.0,2,1,3,3,2,4,3,3,3,3,5,40,40,40,50,50.0,50,50,50,50,3,4
1,-2.0,1,0,110,2,2,4,1,1,1,2,4,1,1,1,4,5,4,4,3,5,5,3,4,2,5.0,6,4,2,3,3,1,-2.0,1,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,4,4,3,4,3,-8,-8,-8,5,80,100,80,100,80.0,100,100,50,70,2,4
3,1981.0,1,0,110,5,4,5,2,1,1,1,5,1,1,1,2,5,4,5,5,5,5,3,3,1,7.0,1,4,5,5,5,5,60000.0,1,3,1,2,1,0,1970.0,1994.0,4.0,1.0,2.0,2,2,3,4,4,3,-8,3,-8,-8,2,60,60,-2,-2,58.0,60,60,-2,58,4,4
1,-2.0,1,0,90,4,4,4,1,1,1,1,4,5,1,2,3,1,3,5,5,5,5,5,4,1,1.0,3,4,5,4,6,4,5000.0,4,3,1,2,1,0,1949.0,1968.0,1.0,1.0,1.0,2,1,4,5,4,5,3,3,3,3,5,80,60,70,75,78.0,80,70,68,70,1,4
6,1975.0,1,0,118,3,4,3,4,1,1,1,3,1,1,1,2,4,4,4,4,1,5,2,3,1,6.0,1,4,5,4,6,4,16000.0,4,2,2,2,1,0,1957.0,1980.0,3.0,1.0,2.0,3,3,-8,5,4,4,3,4,-8,-8,4,90,90,90,90,90.0,90,92,92,90,1,4
6,2015.0,2,0,124,5,5,4,1,3,3,3,5,5,3,3,5,2,2,4,2,2,1,3,4,3,1.0,4,3,5,4,8,5,-2.0,2,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,1,4,5,4,5,4,5,3,3,5,90,80,90,80,90.0,90,90,80,90,0,4
1,-2.0,1,0,140,5,4,3,1,1,1,1,3,1,1,2,4,5,5,5,5,5,5,4,3,1,6.0,6,2,5,4,6,2,20000.0,3,2,1,2,1,0,1978.0,1997.0,1.0,1.0,1.0,3,2,4,5,5,4,3,4,3,3,4,70,80,80,80,80.0,80,80,70,70,1,4
10,2014.0,1,0,152,4,4,4,5,1,1,2,4,5,1,2,4,5,4,3,4,2,1,1,4,2,8.0,1,4,6,7,7,7,-3.0,3,3,1,1,1,0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,2,4,4,4,-8,-8,1,70,75,70,85,80.0,80,90,90,90,0,4
1,-2.0,1,0,110,4,3,3,1,1,1,1,3,1,1,2,5,5,4,5,5,5,5,3,5,1,7.0,2,4,5,2,8,1,30000.0,5,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,1,4,4,3,5,2,3,4,2,5,70,90,70,90,60.0,65,80,70,80,1,5
3,-2.0,1,0,105,5,5,5,1,1,1,1,5,1,1,1,5,5,4,-8,5,1,5,5,4,1,-8.0,1,2,2,1,2,1,60000.0,1,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,3,5,5,4,5,3,4,-8,-8,5,90,90,80,85,85.0,90,85,85,85,1,4
3,1972.0,1,0,130,4,4,4,2,3,2,3,3,1,1,2,5,3,4,4,5,4,5,3,3,2,5.0,6,4,2,3,2,2,24000.0,1,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,3,3,2,4,3,4,3,3,3,90,80,60,60,55.0,60,70,80,70,6,4
4,1979.0,1,0,132,4,4,4,1,1,1,1,5,4,1,1,4,4,4,4,1,5,2,3,3,2,5.0,1,1,1,1,1,1,12000.0,1,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,4,4,4,4,1,3,2,3,3,80,80,70,70,80.0,60,80,80,90,3,2
11,2010.0,4,0,140,4,4,4,2,1,2,1,5,5,5,1,2,5,3,3,3,2,2,2,3,3,2.0,1,2,4,2,9,1,100000.0,3,2,1,1,1,0,1975.0,2011.0,12.0,4.0,2.0,2,2,3,1,1,2,2,1,1,4,4,50,80,50,50,30.0,50,60,60,60,5,4
3,-2.0,1,0,100,3,4,4,1,1,1,1,1,1,1,5,5,5,5,4,5,5,5,2,2,1,6.0,1,4,2,1,1,1,2000.0,1,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,3,4,4,4,4,3,4,-8,-8,5,60,70,-2,70,50.0,60,60,-2,80,2,1
6,1976.0,1,0,115,4,4,5,2,3,3,3,4,4,4,1,2,3,3,3,3,1,1,3,3,2,2.0,2,3,5,5,5,5,198000.0,3,3,1,1,0,1,1952.0,1982.0,6.0,1.0,2.0,2,2,3,3,3,3,3,3,3,3,4,70,70,70,70,70.0,70,70,70,70,4,4
4,1981.0,4,0,178,3,3,3,1,2,2,2,4,1,1,1,4,4,4,2,5,4,5,2,2,1,2.0,1,3,5,4,5,4,60000.0,2,3,1,1,1,0,1965.0,1985.0,3.0,1.0,1.0,2,1,4,5,4,5,3,4,3,3,4,90,70,80,80,80.0,80,80,80,80,2,3
12,1996.0,4,0,154,4,5,3,5,4,2,1,5,4,1,2,4,2,4,3,5,2,2,3,4,4,5.0,2,4,5,5,4,2,130000.0,3,3,1,1,1,0,1966.0,1989.0,6.0,1.0,5.0,2,2,4,3,3,4,3,4,3,3,3,70,70,60,70,70.0,60,65,60,70,5,4
7,1986.0,1,0,102,3,5,5,2,1,1,3,5,5,1,1,3,1,4,4,1,2,1,3,5,2,3.0,3,4,7,7,7,7,160000.0,1,4,1,2,0,0,0.0,0.0,0.0,0.0,0.0,2,2,5,4,3,4,2,4,3,4,5,80,80,70,80,90.0,80,80,80,90,5,3
4,2011.0,1,0,100,5,5,4,1,3,4,2,4,2,1,4,2,1,4,2,1,3,2,3,3,1,5.0,1,2,3,7,4,2,85000.0,1,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,5,1,1,5,1,4,-8,-8,2,50,70,40,30,80.0,85,20,10,9,5,2
10,2013.0,1,0,104,5,5,5,2,2,2,2,3,4,1,2,2,1,4,2,1,1,1,3,3,3,3.0,1,3,5,3,8,5,200000.0,4,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,3,4,4,5,3,4,3,4,3,80,70,80,70,70.0,70,80,80,70,1,4
5,1996.0,1,0,100,3,3,2,1,1,1,2,5,1,1,1,5,5,5,3,5,5,5,4,3,1,2.0,1,3,5,2,6,2,7000.0,3,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,3,4,5,5,5,3,3,-8,-8,5,60,60,60,60,60.0,50,40,60,50,2,2
4,1978.0,1,0,106,3,4,3,1,1,1,1,3,2,1,2,2,5,3,3,3,5,3,2,4,1,5.0,1,2,4,3,-8,3,20000.0,3,3,1,2,1,0,1961.0,1982.0,4.0,1.0,1.0,2,1,5,2,2,4,2,3,-8,-8,5,80,80,-2,80,85.0,85,85,80,80,2,4
4,1980.0,1,0,100,3,3,3,1,2,2,2,4,1,1,1,3,4,4,4,3,5,5,3,2,1,4.0,2,3,4,3,4,2,35000.0,3,3,1,2,1,0,1964.0,1987.0,6.0,1.0,1.0,2,2,4,4,4,4,4,4,-8,3,5,80,60,60,70,80.0,80,90,70,70,2,4
7,-2.0,1,1,147,3,4,1,5,1,1,1,5,1,1,1,5,5,5,5,2,5,5,1,3,1,8.0,1,3,3,4,3,5,9400.0,1,1,0,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,4,4,-8,4,2,3,-8,-8,4,80,80,80,80,80.0,80,80,80,80,2,4
10,1987.0,4,0,160,1,2,1,5,2,2,3,4,4,1,1,3,4,4,4,2,2,1,1,4,3,8.0,2,1,2,10,2,5,14400.0,1,1,1,1,0,1,0.0,0.0,0.0,0.0,0.0,3,1,5,4,3,4,2,3,3,-8,4,80,60,50,20,30.0,60,30,60,50,3,2
1,-2.0,1,0,106,4,4,4,1,1,1,2,4,1,1,1,3,5,4,4,5,1,5,2,3,1,3.0,1,4,5,5,5,5,3000.0,1,3,2,1,1,0,1958.0,1977.0,4.0,4.0,1.0,2,1,3,5,5,5,1,5,5,4,5,100,100,100,100,100.0,100,100,100,100,2,4
6,-2.0,1,0,150,1,1,5,1,1,1,1,5,1,1,1,5,5,4,5,4,5,5,3,4,1,6.0,1,4,6,6,6,5,80000.0,7,3,1,2,1,0,1964.0,1982.0,4.0,1.0,1.0,2,3,5,5,5,5,2,4,-8,-8,5,80,100,0,80,0.0,0,-2,70,60,0,5
4,1963.0,4,0,150,4,5,3,1,4,1,2,4,1,1,1,4,1,4,4,5,5,5,3,4,1,2.0,1,3,5,2,10,1,10000.0,2,3,2,2,1,0,1948.0,1968.0,3.0,1.0,1.0,2,2,3,5,5,5,-8,-8,-8,-8,5,90,70,90,80,70.0,70,80,-2,80,2,5
4,-2.0,1,0,110,4,4,3,1,3,3,2,4,3,3,1,3,3,3,3,1,5,2,4,3,2,2.0,3,3,4,3,3,3,10000.0,4,2,1,2,1,0,1974.0,1995.0,4.0,1.0,1.0,3,3,4,5,4,5,2,4,-8,-8,5,80,70,70,80,70.0,80,80,80,70,2,5
9,2015.0,4,1,148,5,5,3,1,2,2,4,3,4,2,3,2,2,4,2,2,3,1,4,4,2,2.0,3,2,7,6,8,4,76000.0,2,3,1,1,1,0,1987.0,0.0,10.0,2.0,1.0,2,1,3,3,2,3,1,2,5,5,2,70,75,85,80,90.0,89,99,95,90,4,4
6,1972.0,1,0,120,2,2,2,2,4,3,2,4,1,1,1,1,1,3,2,4,5,5,2,4,2,2.0,2,2,6,5,6,3,100000.0,2,3,1,2,1,0,1950.0,1979.0,12.0,1.0,2.0,2,1,3,2,2,4,4,5,3,4,3,70,60,70,60,60.0,70,70,70,70,5,2
6,-2.0,1,0,135,5,5,5,2,2,2,2,4,4,-8,1,5,3,3,3,3,5,1,3,3,5,3.0,4,2,4,6,1,1,120000.0,4,-8,2,1,1,0,1965.0,2010.0,4.0,1.0,1.0,1,2,-8,4,-8,4,-8,5,-8,-8,3,80,90,90,60,70.0,70,60,70,80,5,4
12,1998.0,1,0,106,4,5,4,2,2,2,2,4,5,4,1,2,4,4,4,1,3,1,4,5,4,3.0,3,4,7,5,7,8,500000.0,3,3,-3,1,0,1,1971.0,2001.0,13.0,4.0,2.0,2,2,3,4,4,5,3,4,3,3,3,70,60,70,70,60.0,60,70,70,65,5,5
3,1978.0,1,0,150,3,3,3,1,1,1,3,5,5,1,1,3,4,4,4,5,1,1,5,4,1,1.0,2,3,6,4,8,4,150000.0,3,3,1,2,1,0,1969.0,1993.0,4.0,1.0,1.0,2,1,3,5,4,4,4,4,4,-8,5,80,80,80,80,80.0,80,80,80,80,4,4
4,1995.0,1,0,110,4,4,5,1,1,1,1,5,4,4,1,4,5,3,3,3,5,1,3,2,1,3.0,1,1,5,4,7,5,100000.0,6,3,1,2,1,0,1978.0,2003.0,3.0,1.0,1.0,2,1,4,2,2,5,2,2,2,2,5,60,60,60,60,60.0,60,60,60,60,4,4
4,1968.0,1,0,90,3,5,5,5,1,1,2,5,3,1,1,2,4,4,3,2,2,1,2,4,4,3.0,1,4,3,5,3,2,50000.0,2,3,1,2,1,0,1950.0,1974.0,4.0,4.0,5.0,2,2,3,4,3,5,3,5,4,4,4,80,80,80,80,80.0,80,80,70,70,4,5
10,1994.0,1,0,96,4,4,4,2,3,3,2,5,5,2,1,4,2,4,4,2,5,1,2,3,3,5.0,4,4,7,6,7,5,140000.0,3,4,2,2,1,0,1973.0,1998.0,12.0,1.0,2.0,1,1,4,3,2,5,3,4,3,-8,2,80,85,80,75,80.0,80,85,70,85,5,4
6,1973.0,1,0,116,2,3,3,1,3,2,1,4,1,1,1,5,1,3,4,5,5,1,3,2,2,3.0,3,2,4,3,5,2,90000.0,5,3,1,2,1,0,1953.0,1973.0,1.0,1.0,1.0,2,3,3,4,4,3,2,3,-8,-8,3,90,70,90,80,80.0,100,90,50,90,2,5
1,-2.0,1,1,130,4,5,4,1,1,1,3,5,1,1,1,4,5,4,4,1,3,5,4,4,1,5.0,1,2,6,6,6,2,55000.0,4,3,1,2,1,0,1975.0,1998.0,3.0,1.0,1.0,2,1,4,3,-8,3,2,-8,-8,-8,2,100,50,50,80,80.0,70,65,80,80,4,4
4,1999.0,1,0,100,3,5,5,2,1,3,1,1,4,4,5,3,5,4,5,5,5,1,2,3,1,5.0,1,5,5,3,5,2,20000.0,3,3,1,2,1,0,1978.0,2004.0,6.0,1.0,2.0,3,1,4,5,3,5,4,5,4,4,5,80,60,80,60,80.0,80,100,80,60,3,5
12,1995.0,1,0,145,3,3,3,2,3,3,2,2,4,2,2,4,4,4,4,1,2,1,2,2,5,4.0,4,2,6,3,6,3,70000.0,3,3,1,2,0,0,1975.0,1995.0,12.0,1.0,2.0,2,1,3,4,3,5,2,3,2,-8,3,60,60,60,60,60.0,50,50,70,70,4,3
9,2012.0,1,0,120,2,2,3,2,2,3,2,2,5,1,5,4,2,4,4,1,5,1,2,5,5,6.0,3,2,9,5,9,7,100000.0,3,3,1,1,1,0,1969.0,1992.0,7.0,1.0,2.0,3,3,3,3,3,5,3,4,4,3,3,0,5,30,20,50.0,5,0,0,40,5,4
6,2015.0,2,0,109,5,4,4,2,2,2,3,4,5,5,1,2,2,2,3,2,3,1,3,3,3,3.0,4,2,5,4,7,4,50000.0,3,3,2,1,0,1,0.0,0.0,0.0,0.0,0.0,2,1,3,3,3,3,2,3,3,2,3,80,80,80,80,70.0,60,70,70,80,0,4
3,-2.0,1,0,110,2,2,4,1,1,1,4,3,1,1,2,4,5,3,2,5,4,5,4,3,1,1.0,1,3,4,3,4,4,20000.0,2,3,1,2,1,0,1950.0,-3.0,3.0,1.0,7.0,2,2,4,4,3,4,3,-8,4,3,4,60,60,60,60,60.0,70,70,60,60,3,3
7,1979.0,4,0,140,3,4,4,2,2,2,2,5,4,1,1,4,3,2,2,1,1,1,4,3,3,2.0,1,5,6,5,7,3,64000.0,2,4,3,1,1,0,1957.0,1980.0,4.0,1.0,2.0,1,1,4,5,-8,5,3,5,4,4,4,95,100,100,100,70.0,100,-2,80,80,5,5
12,2015.0,2,0,102,5,5,5,1,1,2,1,4,4,1,2,3,1,4,4,1,2,1,2,4,3,3.0,5,2,5,6,6,6,25000.0,4,3,1,1,1,0,0.0,0.0,0.0,0.0,0.0,3,2,4,5,5,5,3,4,4,3,3,80,80,70,90,70.0,80,80,70,80,1,4
4,-2.0,1,0,110,3,3,5,1,4,4,3,5,1,1,1,4,5,3,3,5,1,5,3,4,4,3.0,1,4,5,5,5,3,72000.0,2,3,1,2,1,0,1947.0,1964.0,4.0,1.0,1.0,1,2,4,4,3,3,3,3,4,5,3,80,80,80,80,80.0,80,80,80,80,4,4
6,1974.0,1,0,128,4,4,3,2,2,2,2,4,2,1,4,4,4,3,3,4,4,5,4,4,3,4.0,2,3,3,5,4,7,60000.0,2,2,1,2,1,0,1962.0,1980.0,6.0,1.0,2.0,2,1,4,2,2,4,3,2,2,1,2,90,40,90,80,80.0,90,70,80,90,3,4
4,1990.0,1,0,124,4,3,3,2,2,3,1,4,4,1,1,1,2,4,3,1,1,1,2,4,2,7.0,2,2,6,6,8,6,10000.0,3,2,1,2,1,0,1974.0,1998.0,4.0,1.0,2.0,3,2,4,2,2,5,1,3,2,2,2,60,60,60,60,40.0,50,60,50,50,2,2
10,1985.0,1,0,125,3,4,4,2,1,1,2,4,5,1,1,3,5,3,3,3,2,1,4,3,1,3.0,1,2,7,6,7,8,10000.0,1,4,2,1,1,0,1956.0,1984.0,7.0,1.0,2.0,1,1,4,4,4,4,4,4,4,4,4,50,60,40,60,50.0,60,50,50,60,5,4
6,1997.0,1,1,190,4,5,5,1,2,2,1,5,5,1,1,3,4,3,4,2,5,1,2,4,2,3.0,1,2,6,4,8,5,30000.0,4,2,1,2,1,0,1981.0,1999.0,7.0,1.0,2.0,2,1,3,4,2,3,3,4,3,3,4,50,70,30,40,60.0,80,60,10,0,4,5
6,1975.0,1,0,130,3,5,4,2,3,1,1,5,1,1,1,3,2,4,2,5,1,5,2,5,1,7.0,1,2,5,5,-8,6,20000.0,2,3,1,2,1,0,1954.0,1978.0,4.0,1.0,2.0,2,2,-8,4,1,2,2,-8,2,-8,2,50,50,-2,60,-2.0,0,-2,-2,-2,2,3
6,2013.0,2,0,180,4,5,5,2,1,2,3,4,5,4,2,4,5,4,4,5,5,1,2,2,2,3.0,3,4,4,4,4,5,-2.0,5,3,1,1,1,0,0.0,0.0,0.0,0.0,0.0,3,2,4,4,3,5,2,4,2,2,3,70,50,10,50,20.0,50,50,30,20,0,5
9,1981.0,4,0,120,4,5,5,5,4,2,2,4,4,4,1,3,1,4,3,4,1,1,3,2,4,2.0,3,4,4,6,4,7,10000.0,3,4,1,2,0,1,1952.0,1989.0,9.0,4.0,5.0,2,2,4,3,3,3,3,4,4,-8,4,100,60,80,80,80.0,80,70,80,80,2,5
3,-2.0,1,0,120,5,4,3,1,1,1,1,3,1,1,2,3,5,4,4,5,5,5,3,2,1,5.0,5,4,4,2,6,2,30000.0,5,3,1,2,1,0,1977.0,-2.0,3.0,1.0,1.0,2,1,4,4,4,4,3,3,2,2,5,80,80,80,80,80.0,80,80,80,80,2,5
6,1974.0,1,0,123,2,1,1,1,1,1,1,4,1,1,1,4,5,5,5,5,5,5,2,4,1,2.0,4,4,1,1,1,5,3500.0,1,1,0,2,1,0,0.0,0.0,0.0,0.0,0.0,3,1,2,5,4,5,2,5,-8,-8,5,70,50,50,80,80.0,90,90,-2,-2,2,2
10,1995.0,4,0,151,4,4,4,2,3,2,2,4,5,1,1,3,2,4,3,2,2,1,3,3,3,3.0,3,4,5,4,6,5,100000.0,3,3,1,1,1,0,1974.0,1997.0,9.0,1.0,2.0,2,1,5,4,4,5,3,3,-8,-8,3,80,80,80,90,70.0,80,80,80,80,5,4
3,-2.0,1,0,100,2,3,4,1,1,1,1,2,1,1,3,2,5,4,4,5,5,5,3,3,1,5.0,2,4,3,3,3,3,40000.0,5,3,1,2,1,0,1962.0,1983.0,3.0,1.0,1.0,2,2,3,4,4,5,1,3,3,3,4,70,80,70,70,70.0,80,80,70,70,6,4
1,-2.0,1,0,110,4,4,4,2,2,1,1,4,1,1,1,4,4,4,3,5,5,5,2,2,1,2.0,2,4,4,2,6,3,10000.0,3,3,1,2,1,0,1945.0,1969.0,3.0,1.0,2.0,2,2,4,4,4,4,4,3,4,4,4,85,84,78,86,81.0,80,85,80,83,2,4
-8,-2.0,1,1,120,2,2,3,1,1,1,1,5,1,1,1,5,5,4,4,5,5,5,2,4,1,6.0,1,2,5,4,6,4,-2.0,2,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,3,3,3,4,3,-8,-8,-8,2,-2,-2,-2,-2,-2.0,-2,-2,-2,-2,0,2
