survey_type,province,city,county,gender,birth,nationality,religion,religion_freq,edu,edu_status,edu_yr,income,political,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,weekday,year,quarter,hour,month,hour_cut,birth_s,income_cut,happiness
2,31,88,133,1,1966,1,1,1,3,4.0,1978.0,10000,1,60.0,0,1,0,0,0,0,0,0,0,160,120,4,3,2,1,1.0,1,1,1,5,1,1,1,5,4,5,5,4,4,1,5,5,5,5,2,4,1,1.0,4.0,1,3,3,1,7,1,2,0.0,0.0,0.0,0.0,1,1,2,2,10000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,0,2,0.0,4,1990.0,1969.0,2001.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,1930,2,1,2,1930,-8,1,2,2,1,3,3,50000.0,5,5,-8,-8,5,5,5,5,5,-8,-8,-8,1,5,85,85,75,80,30.0,75,90,90,80,1,2015,3,17,8,4,4,2,3
1,21,63,99,2,1967,1,1,1,6,4.0,1982.0,70000,1,70.0,0,1,0,0,0,0,0,0,0,165,120,3,4,4,1,1.0,1,1,2,2,3,1,3,4,4,4,4,3,3,3,3,3,5,2,2,3,2,3.0,3.0,2,2,3,3,-8,3,1,5.0,33.0,1.0,3.0,1,1,2,2,10000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,2,0,2.0,3,1987.0,1967.0,1987.0,6.0,1.0,1.0,30000.0,1.0,3.0,1.0,1923,1,1,2,1926,1,1,2,3,1,4,3,-2.0,4,4,4,4,4,4,3,3,2,2,-8,2,2,4,75,75,60,60,65.0,65,70,75,75,3,2015,3,11,7,2,4,5,3
1,17,50,83,2,1962,1,1,1,4,4.0,1976.0,20000,1,90.0,0,0,1,0,0,0,0,0,0,163,100,4,4,4,2,1.0,1,3,3,4,1,2,1,5,3,2,5,3,3,5,5,5,5,5,2,4,2,3.0,3.0,1,4,5,5,5,6,1,3.0,35.0,1.0,3.0,1,1,2,2,40000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,0,2,0.0,3,1984.0,1962.0,1984.0,4.0,1.0,2.0,20000.0,1.0,3.0,1.0,1938,4,1,1,1942,4,1,9,2,2,4,2,30000.0,5,3,3,3,4,4,3,4,3,-8,-8,-8,1,3,90,90,80,80,90.0,90,80,90,90,5,2015,3,21,7,6,4,3,5
1,16,47,79,2,1968,1,1,1,4,4.0,1984.0,10000,1,140.0,0,0,0,0,0,1,0,0,0,150,80,4,4,4,4,2.0,1,1,1,4,2,1,1,5,3,5,5,4,4,5,5,5,5,5,4,3,2,2.0,2.0,1,4,3,3,3,2,5,0.0,0.0,0.0,0.0,1,1,2,2,40000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,1,1,1.0,3,1989.0,1967.0,1989.0,4.0,1.0,4.0,25000.0,1.0,3.0,1.0,1940,3,1,16,1945,3,1,2,3,2,4,2,20000.0,4,5,5,5,5,5,4,4,4,4,4,4,2,4,98,98,98,98,98.0,98,98,98,98,4,2015,3,10,7,2,4,2,4
1,1,1,4,1,1953,1,1,1,4,4.0,1969.0,42000,1,62.9,0,1,0,0,0,0,0,0,0,169,103,3,3,3,2,1.0,3,2,3,4,1,1,1,5,3,2,4,4,4,4,2,5,5,5,3,2,1,5.0,6.0,1,3,6,6,6,6,5,0.0,0.0,0.0,0.0,1,1,2,2,130000.0,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,6,1984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1913,3,1,-8,1913,2,1,-8,2,2,3,2,70000.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,80,80,80,80,80.0,80,80,80,80,2,2015,3,9,8,2,3,5,3
2,17,50,83,2,1976,1,1,1,3,4.0,1988.0,800,1,144.0,0,1,1,0,0,0,0,0,0,159,128,2,3,3,1,1.0,1,1,1,5,1,1,1,5,2,5,5,4,4,5,1,5,5,5,4,4,1,1.0,5.0,1,3,3,1,5,1,2,0.0,0.0,0.0,0.0,1,1,2,2,30000.0,4,2,1,2,0,1,0,0,0,0,0,0,0,0,2,2.0,3,1998.0,1976.0,1998.0,4.0,1.0,1.0,29000.0,1.0,3.0,1.0,1945,3,1,1,1945,1,1,2,3,2,3,-8,18000.0,5,4,4,4,3,-8,-8,3,3,3,3,3,2,4,30,60,80,80,0.0,30,50,40,60,1,2015,3,14,7,4,5,1,4
1,21,63,99,2,1937,1,0,6,3,4.0,1950.0,25000,1,60.0,0,1,0,0,0,0,0,0,0,158,130,3,4,5,2,1.0,2,1,2,3,1,1,3,5,3,3,5,4,4,5,5,5,4,5,2,3,1,6.0,3.0,1,4,5,4,5,2,5,0.0,0.0,0.0,0.0,1,1,2,2,30000.0,1,3,1,2,0,1,0,0,0,0,0,0,0,1,1,0.0,7,1961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,2,1,1,-2,1,1,15,2,2,4,2,30000.0,5,4,-8,-8,5,5,4,4,-8,4,5,4,3,5,80,80,80,70,80.0,70,90,80,85,0,2015,3,16,7,4,1,4,4
1,31,86,129,1,1990,1,1,1,6,4.0,-2.0,20000,1,46.0,0,0,0,0,1,0,0,0,0,175,110,4,5,5,2,1.0,1,1,1,1,5,1,5,5,4,5,5,4,3,1,3,5,5,1,5,5,1,7.0,2.0,1,4,4,1,7,-8,1,3.0,5.0,1.0,3.0,1,2,2,2,50000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966,4,1,1,1967,4,1,9,3,2,3,2,30000.0,5,-8,4,4,5,5,-8,5,4,-8,-8,-8,-8,5,70,50,70,80,50.0,80,80,80,70,4,2015,3,8,8,2,6,3,4
1,16,47,79,1,1952,1,1,1,3,4.0,1967.0,10000,1,140.0,0,1,1,0,0,0,0,0,0,158,100,4,4,4,1,1.0,3,3,3,4,2,3,1,4,3,3,3,3,3,3,3,5,4,4,4,4,3,2.0,2.0,2,4,4,3,6,3,3,0.0,0.0,0.0,0.0,2,2,2,2,20000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,2,0,0.0,3,-2.0,1955.0,-2.0,3.0,1.0,1.0,10000.0,3.0,0.0,0.0,-2,1,1,2,-2,1,1,2,3,2,4,3,-2.0,4,4,4,4,4,4,3,3,3,3,3,3,2,4,6,7,8,6,7.0,8,7,8,7,4,2015,3,16,7,4,3,2,4
2,23,69,109,2,1951,1,1,1,1,5.0,-2.0,840,1,100.0,0,0,0,1,0,0,0,0,0,155,85,1,1,2,1,1.0,1,1,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,3,1,8.0,8.0,1,4,1,1,2,1,4,0.0,0.0,0.0,0.0,1,1,2,2,2000.0,2,1,1,2,0,1,0,0,0,0,0,0,0,1,1,0.0,7,1969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1934,1,1,2,1934,1,1,2,3,1,5,2,100000.0,4,4,4,2,2,2,2,2,2,3,3,3,2,2,100,100,90,100,80.0,100,90,50,50,3,2015,3,12,9,3,3,1,3
2,6,14,30,1,1954,1,1,1,4,4.0,-2.0,3000,1,30.0,0,1,0,0,0,0,0,0,0,155,86,2,4,4,1,1.0,2,2,2,2,1,1,3,5,5,4,5,5,2,5,5,5,5,5,4,3,1,2.0,2.0,1,4,5,5,5,5,3,0.0,0.0,0.0,0.0,1,1,2,2,30000.0,1,2,1,2,0,1,0,0,0,0,0,0,0,0,2,0.0,3,1976.0,1954.0,1976.0,3.0,1.0,1.0,20000.0,1.0,5.0,1.0,-2,2,1,2,-2,1,1,2,3,2,3,2,3000.0,4,4,4,4,4,4,4,3,3,3,3,3,3,4,50,50,50,50,50.0,50,50,50,50,4,2015,3,11,8,2,3,2,3
1,22,65,104,1,1948,1,1,1,4,3.0,1963.0,20000,1,40.0,0,0,0,0,0,0,0,0,1,150,100,3,3,4,2,1.0,2,2,2,5,1,1,1,5,3,4,5,4,4,4,1,5,5,5,2,3,1,6.0,6.0,1,4,4,1,5,2,5,0.0,0.0,0.0,0.0,1,1,1,1,20000.0,2,2,0,2,0,1,0,0,0,0,0,0,0,2,0,0.0,3,1981.0,1955.0,1981.0,6.0,1.0,2.0,10000.0,4.0,0.0,0.0,-2,12,1,1,-2,12,1,1,3,1,2,3,100000.0,4,3,-8,-8,3,3,3,3,3,3,3,3,1,4,80,80,80,80,80.0,80,80,80,80,1,2015,3,16,7,4,2,3,4
2,29,82,124,1,1962,1,1,1,4,4.0,1980.0,8000,1,80.0,0,1,0,0,0,0,0,0,0,175,106,2,3,3,1,1.0,1,1,1,4,1,1,3,4,4,5,5,4,4,5,4,5,5,5,3,3,2,2.0,3.0,2,4,3,1,5,1,3,0.0,0.0,0.0,0.0,1,1,2,2,35000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,1,1,0.0,3,1986.0,1962.0,1986.0,3.0,1.0,1.0,8000.0,3.0,0.0,0.0,1933,1,1,2,1935,1,1,2,3,2,3,3,60000.0,4,3,3,3,3,4,2,4,2,3,3,3,2,5,80,60,70,70,70.0,70,80,70,70,1,2015,3,12,7,3,4,2,2
1,11,29,52,2,1953,1,1,1,3,2.0,-2.0,0,1,50.0,0,0,1,0,0,0,0,0,0,155,120,3,4,3,1,1.0,2,2,3,4,1,1,2,5,4,4,5,3,3,4,5,5,2,5,4,4,3,5.0,5.0,3,3,2,3,2,3,4,0.0,0.0,0.0,0.0,1,1,2,2,4000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,3,0,0.0,4,-3.0,1941.0,2008.0,4.0,1.0,1.0,4000.0,5.0,0.0,0.0,-2,1,1,2,-2,1,1,2,3,3,4,-8,10000.0,3,3,3,3,4,4,3,-8,3,3,3,3,1,4,80,60,60,59,77.0,79,59,68,97,5,2015,3,17,7,4,3,1,4
2,18,51,84,2,1968,1,1,1,3,4.0,1978.0,3000,1,90.0,0,0,1,0,0,0,0,0,0,163,100,5,5,4,1,1.0,1,1,1,5,1,1,1,5,4,5,5,4,5,5,5,5,4,5,4,3,1,1.0,2.0,1,2,4,4,4,2,3,0.0,0.0,0.0,0.0,1,1,2,2,40000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,0,2,1.0,3,1993.0,1969.0,1993.0,3.0,1.0,1.0,37000.0,1.0,4.0,1.0,-2,1,1,2,-2,1,1,2,2,2,5,2,30000.0,5,4,4,4,5,4,1,3,3,3,3,3,2,4,80,80,80,80,80.0,80,80,80,80,1,2015,3,10,7,2,4,2,4
1,17,49,82,2,1986,1,1,1,12,4.0,2010.0,36000,1,140.0,0,0,1,0,0,0,0,0,0,155,48,5,4,4,1,1.0,2,2,2,4,4,1,1,4,3,4,3,3,3,2,4,5,5,1,2,4,3,7.0,7.0,2,4,1,3,3,3,1,4.0,5.0,1.0,3.0,1,1,2,2,130000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,0,1,1.0,3,2012.0,1986.0,2012.0,10.0,1.0,-8.0,100000.0,1.0,4.0,1.0,1958,6,4,10,1955,4,1,10,2,2,3,2,80000.0,4,3,2,2,4,3,2,4,4,3,-8,-8,2,2,65,60,40,60,30.0,50,30,60,70,5,2015,3,15,7,4,6,4,4
2,9,23,45,2,1957,1,1,1,1,5.0,-2.0,1000,1,100.0,0,1,0,0,0,0,0,0,0,163,100,3,3,2,1,1.0,1,1,1,4,1,1,1,5,5,5,5,5,5,5,5,5,5,5,2,2,1,6.0,7.0,1,3,3,1,5,1,3,0.0,0.0,0.0,0.0,1,1,2,2,2000.0,3,3,2,2,0,1,0,0,0,0,0,0,0,2,0,0.0,3,1980.0,1956.0,1980.0,4.0,1.0,1.0,1000.0,3.0,0.0,0.0,1926,3,1,2,1929,1,1,2,2,1,4,2,20000.0,1,1,2,2,5,4,2,-8,4,2,2,2,1,5,100,100,40,100,0.0,100,30,0,0,5,2015,3,9,7,2,3,1,4
2,2,2,9,2,1965,8,1,1,4,4.0,-1.0,10000,2,400.0,0,0,1,0,0,0,0,0,0,165,130,2,3,4,1,1.0,1,1,3,4,1,2,1,5,3,5,5,4,5,2,5,5,3,5,2,3,1,6.0,6.0,1,3,6,6,6,6,4,0.0,0.0,0.0,0.0,1,1,2,2,15000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,0,2,0.0,3,1988.0,1964.0,1988.0,6.0,4.0,1.0,15000.0,1.0,3.0,1.0,1939,3,1,1,1940,1,1,2,2,1,3,3,30000.0,4,2,5,5,5,5,5,4,4,3,3,3,2,4,100,80,70,80,50.0,60,70,90,90,3,2015,3,16,7,4,4,2,4
1,4,7,14,1,1984,1,1,1,10,4.0,2002.0,40000,1,50.0,0,0,0,0,0,0,0,1,0,180,190,3,5,5,2,1.0,3,3,1,4,5,2,2,4,4,3,4,4,4,3,3,5,5,1,3,3,3,5.0,5.0,3,1,1,1,1,5,1,3.0,8.0,1.0,3.0,1,1,2,2,60000.0,3,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1956,4,1,1,1958,6,1,1,3,3,3,3,200000.0,2,2,2,2,2,2,2,2,2,2,2,2,2,4,60,50,50,40,50.0,50,50,50,60,1,2015,4,16,10,4,6,5,2
2,17,50,83,1,1991,1,1,1,3,2.0,-2.0,30000,1,300.0,0,1,0,0,0,0,0,0,0,175,120,5,5,5,1,1.0,1,2,1,4,5,1,3,5,3,3,5,4,2,1,1,5,5,1,5,5,2,1.0,2.0,1,4,5,5,7,5,1,2.0,10.0,1.0,1.0,1,2,2,2,65000.0,6,3,2,2,0,1,0,0,0,0,0,0,0,0,2,2.0,3,2011.0,1991.0,2011.0,4.0,1.0,1.0,0.0,5.0,0.0,0.0,1964,4,1,1,1965,4,1,2,2,2,2,1,30000.0,4,3,4,4,4,4,2,4,4,3,-8,3,1,4,50,100,100,30,50.0,30,50,50,30,6,2015,3,20,7,5,7,4,5
2,31,87,130,2,1944,1,0,2,1,5.0,-2.0,4000,1,65.0,0,1,0,0,0,0,0,0,0,155,100,4,4,5,1,1.0,1,1,1,4,1,1,2,5,3,5,5,3,5,5,5,5,5,5,5,5,1,1.0,6.0,2,4,6,6,6,1,4,0.0,0.0,0.0,0.0,1,1,2,2,4000.0,1,3,1,2,0,1,0,0,0,0,0,0,0,5,1,0.0,7,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,1,2,-2,1,1,2,2,1,3,2,2000.0,4,4,4,4,5,-8,4,-8,4,4,4,4,4,5,100,100,100,100,100.0,100,100,70,80,6,2015,3,9,8,2,2,2,5
1,12,32,61,1,1973,1,1,1,4,2.0,1988.0,0,1,200.0,0,1,0,0,0,0,0,0,0,160,140,4,4,3,4,2.0,2,1,4,5,4,1,1,5,4,5,5,2,3,4,5,5,5,1,2,2,1,6.0,1.0,3,4,4,4,4,4,1,1.0,27.0,1.0,1.0,2,2,2,2,0.0,5,3,0,1,0,1,0,0,0,0,0,0,0,1,2,2.0,3,1996.0,1974.0,1996.0,6.0,1.0,4.0,-1.0,5.0,0.0,0.0,1947,4,1,9,1948,3,1,2,1,2,3,1,1000000.0,5,3,3,3,4,5,3,3,3,-8,-8,-8,3,4,60,40,40,70,60.0,50,-2,60,80,1,2015,3,16,8,4,5,1,5
1,4,7,22,1,1973,1,1,1,4,4.0,1988.0,22000,1,91.0,0,0,0,0,1,0,0,0,0,176,171,3,3,5,4,1.0,1,1,1,4,1,1,1,5,5,5,5,5,2,5,1,5,5,3,2,2,1,7.0,2.0,1,4,1,1,1,1,1,4.0,15.0,2.0,3.0,1,1,2,2,40000.0,3,2,1,1,0,1,0,0,0,0,0,0,0,0,1,1.0,3,1998.0,1973.0,1998.0,4.0,1.0,4.0,18000.0,1.0,3.0,2.0,1943,4,4,2,1948,4,1,2,3,2,3,3,40000.0,2,2,1,1,1,4,2,2,2,1,-8,1,1,2,100,40,80,50,20.0,70,90,90,100,0,2015,3,20,9,5,5,3,4
1,7,18,35,1,1955,1,1,1,4,4.0,-2.0,36000,1,17.0,0,0,0,0,0,0,0,0,1,176,130,3,3,4,2,1.0,2,1,3,4,3,1,1,5,5,3,5,4,4,5,5,5,5,2,2,4,3,6.0,6.0,1,4,5,4,5,2,5,0.0,0.0,0.0,0.0,1,1,2,2,60000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0.0,3,1982.0,1957.0,1982.0,4.0,1.0,2.0,24000.0,5.0,0.0,0.0,-2,1,1,1,-2,1,1,1,2,2,4,3,50000.0,4,4,-8,-8,5,4,2,4,3,-8,-8,-8,1,3,80,80,80,80,80.0,80,80,80,80,3,2015,3,10,8,2,3,4,4
1,26,74,114,2,1949,8,1,1,3,3.0,-2.0,24000,1,70.0,0,1,0,0,0,0,0,0,0,155,110,4,5,4,4,1.0,2,2,1,5,1,1,1,5,1,3,5,4,2,4,2,5,5,5,1,3,2,8.0,8.0,1,2,4,2,5,1,5,0.0,0.0,0.0,0.0,1,1,1,1,24000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,0,1,0.0,7,1977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,1,2,-2,1,1,2,2,3,3,2,30000.0,2,2,2,2,4,2,1,4,2,2,2,2,1,3,80,60,40,50,60.0,60,60,70,70,1,2015,3,14,8,4,2,6,4
2,19,57,92,2,1962,1,0,1,1,5.0,-2.0,33000,1,250.0,0,1,1,0,0,0,0,0,0,156,115,5,4,4,4,1.0,1,1,1,4,1,1,1,5,4,5,5,5,5,5,5,5,5,5,1,3,2,8.0,8.0,1,4,5,4,6,4,4,0.0,0.0,0.0,0.0,1,1,2,2,100000.0,4,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0.0,3,1987.0,1962.0,1987.0,4.0,1.0,1.0,50000.0,3.0,0.0,0.0,-2,-8,-8,2,1925,1,-8,2,2,2,4,2,30000.0,5,5,5,5,5,5,2,-8,-8,-8,-8,-8,2,5,100,100,100,100,100.0,100,100,100,100,4,2015,3,13,7,3,4,4,4
2,29,84,127,1,1972,1,1,1,4,4.0,1990.0,3000,1,120.0,0,0,0,0,1,0,0,0,0,160,120,4,4,3,1,1.0,1,1,2,2,1,1,1,5,3,5,4,3,3,1,3,5,5,5,4,4,1,2.0,3.0,1,4,3,1,5,1,1,5.0,5.0,2.0,3.0,1,1,2,2,15000.0,5,2,1,2,0,1,0,0,0,0,0,0,0,1,1,2.0,3,1997.0,1975.0,1997.0,6.0,1.0,1.0,2000.0,2.0,0.0,0.0,1946,4,4,2,1949,3,1,2,3,1,4,3,80000.0,4,4,4,4,4,4,4,4,4,4,-8,-8,2,5,90,100,90,90,80.0,90,90,90,80,5,2015,3,9,7,2,5,2,4
1,12,32,60,2,1964,1,0,1,3,2.0,-2.0,15000,1,100.0,0,0,1,0,0,0,0,0,0,160,102,3,3,2,4,1.0,1,1,5,5,2,2,2,5,1,5,4,4,4,2,4,5,5,5,2,4,3,5.0,2.0,1,4,1,1,1,1,1,1.0,35.0,1.0,4.0,1,1,2,2,15000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,1,1,0.0,3,1987.0,1963.0,1987.0,4.0,1.0,4.0,-1.0,1.0,1.0,1.0,1936,1,1,10,1949,1,1,10,2,3,5,3,25000.0,5,5,4,4,4,4,4,5,4,4,-8,4,1,5,70,0,-2,-2,-2.0,0,-2,-2,-2,2,2015,3,16,7,4,4,3,4
1,8,19,41,2,1961,4,0,9,3,4.0,1973.0,0,1,100.0,0,0,1,0,0,0,0,0,0,160,120,2,2,1,1,3.0,1,1,1,2,1,1,2,5,3,5,5,4,5,5,2,5,3,5,1,4,1,8.0,8.0,6,2,2,1,2,1,4,0.0,0.0,0.0,0.0,1,1,2,2,30000.0,3,2,1,1,0,1,0,0,0,0,0,0,0,3,3,0.0,3,1978.0,1961.0,1978.0,6.0,1.0,1.0,30000.0,3.0,0.0,0.0,1927,1,1,2,1942,1,1,2,2,3,3,4,2.0,3,3,3,3,3,-8,3,4,4,-8,5,3,1,3,70,20,0,40,0.0,0,0,0,70,3,2015,3,18,8,5,4,1,3
2,2,2,9,1,1960,8,-8,1,4,4.0,-2.0,20000,4,300.0,0,1,0,0,0,0,0,0,0,178,120,2,3,3,1,1.0,3,3,2,4,1,2,1,5,4,2,5,4,4,4,3,5,5,5,2,4,2,3.0,4.0,1,4,-8,-8,-8,-8,2,0.0,0.0,0.0,0.0,1,1,2,2,80000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,1,2,3.0,3,1984.0,1964.0,1984.0,4.0,1.0,1.0,20000.0,4.0,0.0,0.0,1930,1,1,2,1929,1,1,2,2,1,3,-8,50000.0,5,4,4,4,4,3,2,4,3,2,2,2,1,4,99,80,60,80,50.0,80,90,90,90,4,2015,3,14,7,4,3,3,4
1,1,1,4,2,1944,1,1,1,7,-8.0,-2.0,78000,4,56.9,0,1,1,1,0,0,0,0,0,176,120,2,-8,4,2,1.0,5,3,4,1,1,2,1,5,5,1,5,4,4,5,5,5,5,-8,4,4,2,1.0,1.0,1,4,6,7,-8,9,5,0.0,0.0,0.0,0.0,1,2,2,2,96000.0,2,-8,1,2,0,1,0,0,0,0,0,0,0,1,1,0.0,3,1971.0,1945.0,1971.0,2.0,1.0,2.0,18000.0,4.0,0.0,0.0,1921,3,4,16,1921,1,1,16,1,3,2,2,-2.0,2,2,3,2,3,3,2,2,2,2,-8,-8,1,4,80,60,70,70,80.0,85,85,80,80,3,2015,3,15,8,4,2,5,5
1,1,1,4,2,1984,1,1,1,7,4.0,2003.0,60000,1,79.0,0,1,1,0,1,0,0,0,0,162,105,4,4,4,2,1.0,3,4,3,4,4,4,1,3,3,3,3,3,3,3,3,4,5,1,3,4,3,2.0,3.0,2,3,5,5,5,5,1,4.0,10.0,1.0,2.0,1,1,2,2,216000.0,5,3,2,1,0,0,1,0,0,0,0,0,0,0,1,1.0,3,2004.0,1978.0,2004.0,10.0,1.0,2.0,60000.0,1.0,1.0,1.0,1959,4,1,1,1960,4,1,6,2,2,4,2,100000.0,4,4,4,4,4,4,4,4,3,3,3,3,3,3,80,80,80,90,85.0,85,80,86,89,0,2015,3,9,8,2,6,5,4
2,29,82,124,1,1955,1,1,1,1,5.0,-2.0,40000,1,170.0,0,1,0,0,0,0,0,0,0,152,105,4,4,4,1,1.0,1,1,1,4,1,1,2,4,2,5,4,4,3,5,5,5,3,5,3,3,1,3.0,5.0,4,4,3,1,5,1,4,0.0,0.0,0.0,0.0,1,1,2,2,70000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,2,0,0.0,3,-2.0,1956.0,-2.0,1.0,1.0,1.0,30000.0,4.0,0.0,0.0,-2,1,1,2,-2,1,1,2,3,1,3,3,2000.0,4,4,4,4,4,-8,1,3,2,2,2,2,1,5,70,60,30,50,50.0,50,50,50,50,2,2015,3,11,7,2,3,5,4
1,12,32,61,1,1988,1,1,1,12,4.0,2011.0,200000,1,70.0,0,0,0,0,0,0,0,0,1,177,100,4,5,5,1,3.0,2,2,2,3,4,2,2,4,4,1,4,4,3,2,4,4,2,2,2,3,4,6.0,4.0,2,4,2,1,5,1,1,2.0,5.0,1.0,2.0,2,2,2,2,300000.0,6,2,1,2,0,1,0,0,0,0,0,0,0,0,1,1.0,3,2012.0,1989.0,2012.0,12.0,1.0,4.0,100000.0,1.0,2.0,1.0,1957,3,1,9,1959,3,1,9,2,2,3,2,1000000.0,4,4,4,4,4,4,4,4,4,3,-8,4,2,4,30,40,20,40,30.0,30,50,50,30,1,2015,3,12,8,3,6,5,4
1,6,16,32,2,1950,1,1,1,3,2.0,-2.0,30000,1,100.0,0,1,0,0,0,0,0,0,0,155,90,3,3,3,2,1.0,2,2,4,4,1,2,3,4,3,4,3,3,3,4,2,2,3,5,3,2,3,4.0,4.0,1,4,3,2,2,2,5,0.0,0.0,0.0,0.0,1,1,2,1,40000.0,1,3,1,2,0,1,0,0,0,0,0,0,0,0,1,0.0,7,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938,1,1,16,1940,1,1,4,2,3,4,2,10000.0,5,4,4,4,5,3,3,5,4,4,3,3,2,4,87,78,78,76,75.0,80,75,68,70,0,2015,3,10,8,2,2,4,4
1,12,34,64,1,1980,1,1,1,11,4.0,2014.0,5000000,4,190.0,0,1,0,0,0,0,0,0,0,170,128,5,5,4,2,2.0,4,2,1,4,5,3,3,2,3,3,4,4,3,3,2,3,5,1,3,3,3,4.0,3.0,6,5,7,3,7,4,1,1.0,3.0,1.0,1.0,1,1,1,1,5000000.0,3,4,4,1,0,0,1,0,1,0,0,0,0,1,0,1.0,3,2000.0,1981.0,2000.0,13.0,1.0,2.0,3300000.0,1.0,1.0,1.0,1938,3,1,10,1941,1,1,9,1,2,5,2,5000000.0,4,3,3,4,5,5,3,5,2,2,-8,2,1,3,100,90,90,80,70.0,60,70,60,70,4,2015,3,17,8,4,5,5,5
1,6,12,28,2,1969,1,1,1,6,4.0,1988.0,30000,1,115.0,0,1,1,0,0,0,0,0,0,150,130,5,5,5,4,1.0,1,1,1,5,5,3,1,5,3,4,4,3,1,5,3,5,2,1,1,3,1,8.0,8.0,1,1,1,1,1,1,1,3.0,28.0,1.0,2.0,1,1,2,2,60000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0.0,3,1994.0,1968.0,1994.0,9.0,1.0,2.0,30000.0,1.0,3.0,1.0,1944,3,1,1,1946,14,1,15,-8,-8,3,2,50000.0,4,4,-8,-8,5,4,3,2,-8,3,-8,-8,2,2,90,90,50,60,60.0,60,-2,60,50,3,2015,3,14,7,4,4,4,4
1,27,80,120,1,1973,1,1,1,6,4.0,1993.0,24000,1,70.0,0,1,1,0,0,0,0,0,0,175,130,4,4,4,2,1.0,2,1,1,4,2,2,1,4,4,4,4,4,3,4,3,5,5,3,2,3,2,5.0,4.0,2,4,4,3,5,3,1,5.0,23.0,1.0,3.0,2,2,2,1,36000.0,5,3,1,2,0,1,0,0,0,0,0,0,0,0,1,0.0,3,1997.0,1974.0,1997.0,6.0,1.0,2.0,12000.0,1.0,3.0,1.0,1944,1,1,2,1945,1,1,15,2,1,4,3,50000.0,4,3,3,3,4,4,3,3,3,3,3,3,1,3,60,40,60,50,50.0,50,60,60,60,4,2015,3,12,7,3,5,6,4
