survey_type,province,city,county,gender,nationality,religion,edu,edu_yr,income,political,floor_area,property_0,property_2,property_3,property_4,property_5,property_6,property_7,property_8,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_type,insur_1,insur_2,family_income,family_m,family_status,house,car,invest_1,invest_2,invest_3,invest_4,invest_5,invest_8,daughter,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_work_14,m_birth,m_edu,m_work_14,status_peer,status_3_before,view,inc_ability,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,quarter,hour,month,hour_cut,income_cut,happiness
1,12,32,58,1,1,1,5,1987.0,35000,1,30.0,0,0,0,0,0,0,0,1,170,140,3,5,5,5,3.0,3,2,1,4,4,1,2,5,5,2,5,5,2,4,1,5,1,2,3,3,5.0,3.0,2,1,1,1,1,10,2.0,2,2,35000.0,1,1,0,2,1,0,0,0,0,0,1,6,1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,3,1,-2,3,1,2,3,2,4,5,-8,-8,-8,4,4,3,4,3,3,3,3,4,90,80,60,60,70.0,70,80,95,90,3,22,9,6,4,1
1,23,69,109,1,1,1,3,-2.0,0,1,49.0,0,0,0,0,0,0,0,1,176,143,5,5,4,2,1.0,3,1,1,3,1,1,2,5,3,4,5,4,4,3,5,3,5,1,2,1,8.0,8.0,2,5,6,4,6,2,1.0,1,1,0.0,4,1,1,2,1,0,0,0,0,0,1,3,1997.0,1970.0,1997.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,1942,6,1,1952,3,2,2,2,4,2,5,5,5,2,4,2,2,3,2,3,4,1,4,70,60,40,50,50.0,50,50,40,40,3,15,9,4,1,4
1,7,18,40,2,1,1,6,1987.0,18000,1,53.0,0,0,0,0,1,0,0,0,165,130,4,4,4,2,3.0,4,4,2,5,5,5,1,5,4,2,5,4,4,4,4,4,2,1,4,2,8.0,8.0,1,2,4,4,5,4,1.0,1,1,42000.0,2,2,1,1,1,0,0,0,0,0,1,3,1991.0,1968.0,1991.0,4.0,1.0,2.0,24000.0,1.0,3.0,1.0,1946,4,1,1948,4,1,2,2,3,3,3,2,-8,-8,4,4,2,4,2,3,-8,1,3,70,70,70,70,70.0,80,70,80,80,3,10,8,2,3,4
1,18,52,85,2,1,1,6,1979.0,3000,1,100.0,0,1,0,0,0,0,0,0,160,100,4,4,4,1,1.0,4,4,3,4,3,1,2,5,3,2,5,3,3,3,4,5,2,4,4,4,3.0,3.0,1,3,5,5,5,4,0.0,1,1,20000.0,3,3,1,2,1,0,0,0,0,0,2,3,1985.0,1963.0,1985.0,6.0,1.0,1.0,15000.0,3.0,0.0,0.0,-2,1,2,-2,1,2,2,1,3,2,4,4,4,4,4,4,2,4,3,3,4,1,4,90,80,70,70,60.0,60,60,70,70,3,15,7,4,2,4
1,7,18,39,2,1,1,12,-3.0,36000,1,46.0,0,1,0,0,0,0,0,0,160,130,4,4,4,5,1.0,4,2,4,4,1,1,1,5,2,2,5,4,4,4,2,5,5,3,4,3,3.0,3.0,1,4,3,3,3,3,0.0,1,1,80000.0,2,2,1,2,1,0,0,0,0,0,-8,3,1969.0,1944.0,1969.0,10.0,1.0,5.0,40000.0,5.0,0.0,0.0,-2,4,-8,-2,4,15,2,2,4,3,4,4,4,4,5,5,4,4,3,4,3,3,3,80,60,60,70,60.0,60,60,70,70,3,9,8,2,4,3
1,6,15,31,2,1,1,12,2007.0,36000,1,200.0,0,0,0,1,0,0,0,0,169,120,5,5,5,1,1.0,4,2,1,4,4,4,1,3,2,2,4,2,3,1,2,4,1,3,4,5,1.0,3.0,2,4,5,4,7,4,1.0,1,1,70000.0,3,4,2,1,1,0,0,0,0,0,0,3,2013.0,1987.0,2013.0,12.0,1.0,1.0,36000.0,1.0,3.0,1.0,1962,4,2,1963,4,2,2,1,3,2,5,5,5,5,5,5,2,5,5,3,-8,1,5,80,90,85,70,80.0,90,70,80,90,3,8,8,2,4,5
2,10,24,46,2,4,0,3,-2.0,900,1,100.0,0,0,0,0,0,0,0,0,147,94,4,3,4,1,1.0,3,3,1,4,1,1,1,5,5,2,5,4,4,5,4,5,5,2,3,1,5.0,5.0,1,4,5,4,5,3,0.0,1,1,39300.0,2,4,1,2,1,0,0,0,0,0,1,3,1973.0,1948.0,1973.0,4.0,1.0,4.0,38400.0,5.0,0.0,0.0,1918,3,3,1920,1,2,1,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,85,85,85,85,85.0,85,85,85,85,3,9,7,2,1,5
1,22,67,107,1,1,1,5,1985.0,40000,1,110.0,0,0,0,0,0,0,0,0,172,135,3,3,3,1,1.0,2,2,2,4,1,2,1,5,4,3,5,3,4,5,5,5,4,4,3,1,2.0,2.0,2,4,5,4,6,5,0.0,1,1,100000.0,5,3,1,2,1,0,0,0,0,0,1,3,1983.0,1960.0,1983.0,3.0,1.0,2.0,0.0,4.0,0.0,0.0,1939,1,2,1940,1,2,2,2,4,2,3,-8,-8,-8,4,3,3,4,2,2,3,1,2,70,80,80,70,75.0,80,80,80,90,3,11,7,2,5,4
1,29,82,125,2,1,1,6,1977.0,20000,1,130.0,0,0,0,0,0,0,0,0,158,100,5,4,4,2,2.0,4,4,1,3,1,1,3,5,4,1,3,4,3,3,2,5,5,4,2,4,3.0,2.0,1,4,5,2,5,2,0.0,1,1,100000.0,4,3,3,2,1,0,0,0,0,0,3,3,1984.0,1957.0,1984.0,10.0,1.0,2.0,30000.0,1.0,3.0,1.0,1957,6,1,1933,1,15,2,2,3,3,5,1,2,1,5,3,1,5,1,1,-8,-8,4,80,70,100,90,70.0,70,90,90,80,3,15,7,4,3,5
1,18,52,85,1,1,1,9,1997.0,35000,4,70.0,0,0,0,0,0,0,0,0,170,150,4,5,4,2,2.0,4,4,4,5,4,1,1,5,2,1,5,3,3,5,2,5,1,3,4,4,2.0,2.0,1,4,5,4,6,2,1.0,1,1,40000.0,3,3,1,2,1,0,0,0,0,0,1,3,1990.0,1967.0,1990.0,4.0,1.0,2.0,5000.0,5.0,0.0,0.0,-2,3,2,-2,1,2,2,1,3,3,4,4,4,4,4,4,3,3,2,3,3,3,3,80,70,80,70,80.0,80,40,80,80,3,11,7,2,4,4
2,29,82,124,2,1,1,4,1976.0,15000,1,52.0,0,1,0,0,0,0,0,0,160,110,4,4,4,1,1.0,1,1,1,5,1,1,1,5,3,5,5,4,4,5,5,3,5,3,2,1,3.0,5.0,3,3,5,4,6,3,0.0,1,2,30000.0,3,3,1,2,1,0,0,0,0,0,1,3,1984.0,1962.0,1984.0,6.0,1.0,1.0,15000.0,3.0,0.0,0.0,1943,3,2,1943,3,2,2,1,3,2,4,4,4,4,5,-8,3,4,3,-8,-8,2,4,90,75,90,90,90.0,85,85,90,85,3,17,7,4,3,4
1,12,32,57,2,1,1,9,1998.0,40000,1,98.0,0,0,0,0,0,0,0,1,164,108,4,3,4,5,3.0,3,2,3,4,5,2,2,4,4,1,4,2,3,3,2,2,1,3,4,4,3.0,3.0,6,2,5,4,6,3,2.0,1,1,300000.0,3,4,1,1,1,0,0,0,0,0,1,3,2007.0,1971.0,2007.0,11.0,1.0,4.0,250000.0,1.0,2.0,1.0,1951,4,1,1950,3,16,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,30,20,0,50,50.0,50,50,60,60,3,11,7,2,5,3
1,10,27,50,1,1,1,1,-2.0,25000,4,260.0,0,1,0,0,0,0,0,0,170,120,5,4,2,4,3.0,2,2,5,2,1,1,3,5,5,5,5,4,4,1,1,5,5,2,4,1,6.0,6.0,1,4,6,8,5,8,0.0,2,2,50000.0,1,2,1,2,1,0,0,0,0,0,2,3,1982.0,1953.0,1982.0,3.0,1.0,4.0,25000.0,5.0,0.0,0.0,-2,1,16,-2,1,-8,3,2,2,2,5,5,5,5,5,-8,4,4,4,-8,-8,2,3,60,64,50,46,40.0,58,40,50,60,3,18,7,5,4,5
2,6,12,28,1,1,1,4,1973.0,12000,1,89.0,0,1,0,0,0,0,0,0,164,120,3,3,4,2,1.0,2,2,1,4,1,1,1,5,2,5,5,4,4,5,5,5,5,4,2,1,2.0,2.0,2,4,5,4,7,4,0.0,1,1,20000.0,3,3,1,2,1,0,0,0,0,0,0,3,1979.0,1957.0,1979.0,1.0,1.0,1.0,2000.0,3.0,0.0,0.0,-2,1,1,-2,1,2,2,1,3,2,4,4,4,4,5,4,3,2,3,3,3,1,5,60,70,80,50,60.0,70,60,70,70,3,13,7,3,3,4
2,11,30,53,2,1,1,3,1961.0,0,1,180.0,0,0,0,0,0,0,0,0,155,140,3,5,4,1,1.0,1,1,2,5,1,1,1,5,4,5,5,4,4,5,2,5,5,3,3,2,1.0,1.0,2,2,3,3,5,3,0.0,1,1,-3.0,7,3,1,2,1,0,0,0,0,0,2,3,1979.0,1956.0,1979.0,1.0,1.0,1.0,-3.0,4.0,0.0,0.0,-3,-8,-8,-3,1,2,2,1,4,2,3,3,3,3,5,-8,3,3,2,3,3,2,4,100,50,100,70,-2.0,80,100,-2,100,3,10,7,2,1,4
1,31,87,130,2,1,1,9,1981.0,20000,4,93.0,0,0,0,0,0,0,0,0,165,130,5,5,5,2,1.0,5,2,1,5,1,1,5,4,1,1,4,4,4,4,4,5,5,2,2,2,3.0,3.0,1,4,5,5,5,3,0.0,1,1,24000.0,2,2,1,2,1,0,0,0,0,0,1,3,1978.0,1951.0,1978.0,1.0,1.0,2.0,0.0,6.0,0.0,0.0,-2,-8,-8,-2,1,15,2,2,4,2,3,3,2,2,5,4,2,4,2,-8,3,1,3,70,70,60,80,60.0,50,50,55,60,3,15,8,4,3,4
1,8,19,41,2,4,0,3,-2.0,10000,1,100.0,1,0,0,0,0,0,0,0,165,100,5,5,4,2,1.0,1,1,1,4,1,1,1,5,2,5,5,3,4,4,5,5,5,2,2,1,5.0,6.0,1,1,4,7,8,9,1.0,1,1,30000.0,5,2,1,2,1,0,0,0,0,0,1,3,2002.0,1977.0,2002.0,4.0,1.0,2.0,10000.0,1.0,5.0,1.0,1946,4,3,1954,1,15,3,2,3,3,2,3,5,2,3,1,1,1,4,3,2,1,3,70,80,50,60,30.0,70,50,60,30,3,10,8,2,2,4
1,24,70,110,1,1,1,6,1980.0,30000,1,70.0,0,1,0,0,0,0,0,0,174,150,4,5,5,5,3.0,2,2,3,5,5,1,1,4,2,3,4,3,3,3,1,5,1,2,4,1,5.0,3.0,2,3,3,3,3,5,1.0,1,1,60000.0,2,3,1,1,0,1,0,0,0,0,1,3,1989.0,1969.0,1989.0,6.0,1.0,5.0,30000.0,1.0,3.0,1.0,1939,10,1,1944,3,1,3,2,5,2,5,4,3,3,4,4,1,3,3,3,4,1,4,80,80,70,70,70.0,80,70,80,80,3,19,8,5,4,4
1,29,82,124,2,1,1,6,1989.0,30000,1,30.0,0,0,0,0,0,0,0,0,160,130,3,3,5,2,2.0,1,2,1,4,4,3,1,4,2,3,4,3,2,5,4,1,1,3,3,1,1.0,2.0,2,4,5,-8,-8,-8,0.0,1,1,100000.0,4,3,1,1,1,0,0,0,0,0,1,3,1991.0,1965.0,1991.0,9.0,4.0,2.0,70000.0,1.0,1.0,1.0,-2,-8,-8,-2,-8,-8,2,1,4,2,4,4,2,2,4,4,2,4,4,2,2,2,5,5,5,5,7,7.0,5,7,8,7,3,11,7,2,4,5
1,21,64,101,1,1,1,4,1967.0,20000,1,117.0,0,0,1,0,0,0,0,0,168,145,4,4,4,2,1.0,3,3,2,5,1,1,1,5,1,2,5,3,3,5,5,2,5,3,3,3,1.0,1.0,2,2,4,4,5,4,0.0,1,1,40000.0,6,3,1,2,1,0,0,0,0,0,0,3,1976.0,1952.0,1976.0,3.0,1.0,2.0,20000.0,5.0,0.0,0.0,-2,14,1,-2,1,15,2,2,3,-8,4,3,-8,-8,4,4,3,4,3,4,-8,2,3,60,50,30,40,50.0,50,50,40,40,3,10,7,2,3,4
2,9,22,44,1,1,1,6,2015.0,0,2,150.0,0,0,0,1,0,0,0,0,183,144,4,4,4,1,1.0,1,2,2,4,4,1,1,4,4,4,5,4,4,2,4,5,2,2,4,3,6.0,5.0,1,3,6,5,7,5,0.0,1,2,30000.0,2,3,1,2,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965,4,5,1966,3,2,3,2,4,2,4,3,3,2,4,3,2,3,4,3,3,2,3,80,70,75,70,70.0,65,65,70,70,3,16,7,4,1,3
2,16,45,76,1,1,1,7,1994.0,40000,1,120.0,0,0,0,0,0,0,0,0,171,120,5,5,4,2,1.0,4,2,3,4,2,2,1,4,4,1,4,3,2,5,2,5,5,4,4,4,2.0,2.0,4,4,5,5,5,4,1.0,1,2,50000.0,2,3,2,2,1,0,0,0,0,0,1,3,1975.0,1955.0,1975.0,4.0,1.0,2.0,11000.0,4.0,0.0,0.0,-2,1,2,1940,1,2,1,1,4,2,4,4,4,4,4,4,4,4,4,4,4,4,3,90,90,90,90,80.0,90,90,90,80,3,12,7,3,5,4
1,2,5,12,2,1,1,4,1996.0,30000,1,85.0,0,1,0,0,0,0,0,0,158,120,3,3,3,2,1.0,1,2,1,4,3,1,1,4,2,4,4,3,2,4,4,2,4,4,4,3,2.0,3.0,4,4,4,3,5,3,1.0,1,2,60000.0,4,2,1,2,1,0,0,0,0,0,0,3,2004.0,1978.0,2004.0,4.0,1.0,2.0,30000.0,1.0,3.0,1.0,1955,3,1,1957,3,9,2,2,3,2,4,4,3,2,4,4,2,3,3,3,-8,2,4,7,7,6,5,6.0,6,6,6,6,3,18,8,5,4,4
2,2,5,12,1,8,1,3,1983.0,10000,1,120.0,0,0,0,0,0,0,0,0,165,97,3,5,4,1,1.0,2,1,1,4,1,1,1,5,4,3,5,3,4,3,4,5,5,3,2,1,2.0,3.0,2,4,3,3,5,2,0.0,1,1,30000.0,2,2,1,2,1,0,0,0,0,0,0,3,-2.0,1956.0,-2.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,-2,1,2,-2,1,2,2,2,4,3,4,3,4,4,3,4,4,3,4,4,4,4,5,70,60,60,70,60.0,60,-2,60,50,3,10,8,2,2,4
1,29,82,124,1,1,1,6,1979.0,50000,4,300.0,0,1,0,0,0,0,0,0,176,180,5,4,5,5,2.0,2,2,1,5,3,1,1,5,4,4,4,4,4,5,2,5,4,2,4,2,6.0,5.0,4,1,3,1,5,1,0.0,1,1,140000.0,2,2,1,2,1,0,0,0,0,0,0,3,1984.0,1962.0,1984.0,6.0,1.0,5.0,110000.0,6.0,0.0,0.0,-2,4,1,-2,1,2,3,1,4,2,5,3,3,3,5,5,2,4,2,2,-8,1,3,80,60,50,50,60.0,60,60,60,80,3,14,7,4,5,4
2,31,86,129,2,1,0,4,-2.0,0,1,60.0,0,1,0,0,0,0,0,0,150,100,3,5,3,1,1.0,1,1,1,4,1,1,1,5,5,1,5,5,5,1,5,5,5,3,4,1,1.0,1.0,1,2,3,2,1,1,0.0,1,1,10000.0,2,1,1,2,1,0,0,0,0,0,0,3,1974.0,1951.0,1974.0,3.0,1.0,1.0,10000.0,4.0,0.0,0.0,-2,4,13,-2,1,15,3,2,3,4,2,5,1,2,5,4,5,5,1,5,5,1,3,70,70,70,70,70.0,100,70,70,70,3,17,8,4,1,5
1,11,29,52,2,1,1,4,1990.0,-3,1,105.0,0,0,0,0,0,0,0,1,162,100,5,5,5,1,3.0,3,3,3,4,5,1,5,4,3,1,4,5,5,5,4,4,2,4,4,4,2.0,2.0,4,4,5,3,8,3,0.0,2,2,-3.0,4,2,0,2,1,0,0,0,0,0,1,3,1999.0,1976.0,1999.0,4.0,1.0,1.0,-3.0,1.0,3.0,1.0,1943,3,2,1943,3,2,2,1,4,-8,3,2,4,2,5,5,3,5,3,2,2,1,4,50,30,50,60,60.0,60,70,80,40,3,17,7,4,0,5
1,7,18,36,2,1,1,3,-2.0,30000,1,65.0,0,0,1,0,0,0,0,0,155,135,4,4,4,2,2.0,1,1,1,3,1,1,2,5,4,5,5,4,5,5,5,5,5,2,2,1,5.0,6.0,1,4,2,2,2,2,0.0,1,1,30000.0,2,2,1,2,1,0,0,0,0,0,0,3,1982.0,1962.0,1982.0,3.0,1.0,2.0,0.0,6.0,0.0,0.0,-2,1,1,1940,1,2,3,2,3,2,4,3,3,3,5,4,3,-8,3,-8,-8,3,3,50,50,30,50,50.0,50,50,50,50,3,16,8,4,4,3
1,15,43,74,2,1,1,10,1998.0,-3,1,110.0,0,1,0,0,0,0,0,0,165,110,4,4,4,2,1.0,2,3,2,5,3,2,1,3,2,3,4,4,4,4,4,4,2,3,5,1,3.0,5.0,2,1,3,2,4,3,1.0,1,1,-3.0,5,1,1,2,0,1,0,0,0,0,1,3,1998.0,1972.0,1998.0,10.0,4.0,2.0,-3.0,1.0,3.0,1.0,1942,10,1,1950,6,-8,3,1,1,2,2,2,3,2,2,3,2,3,3,-8,-8,1,1,60,60,50,60,60.0,50,60,70,60,3,9,7,2,0,3
2,2,4,11,1,1,1,3,-2.0,2000,1,100.0,0,1,0,0,1,0,0,0,160,120,3,3,3,1,1.0,1,1,1,1,1,1,5,5,5,5,5,4,4,5,5,5,5,3,3,1,6.0,6.0,2,3,2,1,3,1,0.0,1,2,4000.0,5,2,1,2,1,0,0,0,0,0,1,3,2006.0,1990.0,2006.0,3.0,1.0,1.0,1500.0,3.0,0.0,0.0,-2,1,2,-2,1,2,3,2,4,3,5,4,4,4,4,3,2,3,3,3,3,2,3,50,50,40,60,40.0,50,60,40,50,3,16,7,4,2,2
1,4,7,17,1,1,1,9,1996.0,85000,1,70.0,0,0,0,0,0,0,0,1,173,152,4,3,5,2,1.0,1,1,1,4,5,4,2,4,3,3,5,4,2,4,2,5,1,2,3,4,7.0,7.0,1,4,6,5,7,5,1.0,1,1,85000.0,3,3,1,2,1,0,0,0,0,0,0,6,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1952,4,1,1951,1,1,2,1,4,2,3,3,3,3,4,3,3,3,3,3,3,2,2,70,80,50,70,80.0,70,70,70,80,4,11,10,2,5,3
1,22,66,105,1,1,1,4,1975.0,30000,4,70.0,0,0,0,0,0,0,0,1,168,110,4,5,4,1,1.0,1,1,1,4,1,1,1,4,1,4,5,4,4,5,1,-8,-8,4,4,2,1.0,1.0,1,1,3,5,5,4,1.0,1,1,40000.0,3,2,1,2,1,0,0,0,0,0,1,3,1984.0,1964.0,1984.0,4.0,1.0,1.0,0.0,5.0,0.0,0.0,-2,2,2,-2,1,2,3,2,3,2,4,3,3,3,4,3,3,3,2,4,-8,1,4,60,70,65,70,60.0,70,70,75,50,3,11,7,2,4,4
1,15,40,71,2,1,0,4,1999.0,0,1,85.0,0,1,0,0,0,0,0,0,160,105,4,3,3,2,1.0,2,3,2,4,4,2,1,3,2,2,4,3,2,3,4,4,2,3,4,2,5.0,4.0,2,4,5,4,6,4,0.0,1,1,50000.0,3,3,1,2,1,0,0,0,0,0,1,3,2005.0,1981.0,2005.0,4.0,1.0,2.0,30000.0,1.0,3.0,1.0,1957,1,2,1959,3,5,2,1,4,3,4,4,3,3,5,4,2,4,3,3,3,1,4,80,88,70,76,55.0,67,78,88,78,3,22,7,6,1,5
1,29,82,124,2,1,1,3,-2.0,40000,1,60.0,0,0,0,0,0,0,0,1,171,124,4,4,3,1,2.0,1,1,1,3,2,2,2,5,2,5,5,3,3,5,5,5,2,2,2,1,2.0,4.0,6,2,2,1,4,1,0.0,1,1,40000.0,2,2,1,2,1,0,0,0,0,0,0,3,1992.0,1974.0,1992.0,1.0,1.0,1.0,40000.0,1.0,3.0,1.0,-2,3,16,-2,1,17,3,2,3,2,2,2,2,2,2,2,2,4,4,2,2,2,4,70,80,80,75,70.0,70,70,70,70,3,18,7,5,5,4
1,17,49,82,2,1,1,10,1999.0,300000,1,142.0,0,0,0,0,0,0,0,0,162,115,3,2,3,2,1.0,4,3,3,3,4,2,1,4,4,2,3,3,4,2,2,5,1,2,3,3,4.0,4.0,3,2,2,2,-8,5,1.0,1,1,50000.0,3,2,1,1,1,0,0,0,0,0,0,3,2005.0,1980.0,2005.0,10.0,1.0,2.0,20000.0,1.0,3.0,1.0,1942,4,1,1942,7,1,3,3,5,3,3,3,3,3,4,4,4,3,3,3,5,2,3,70,70,70,70,75.0,70,70,70,70,3,15,7,4,5,5
1,16,47,79,2,1,-8,1,-2.0,12000,1,100.0,0,0,0,0,0,0,0,0,148,93,4,4,4,1,1.0,1,1,1,4,1,1,2,5,3,5,5,5,4,5,2,5,5,5,4,2,1.0,2.0,1,4,5,3,6,3,0.0,1,2,10000.0,1,3,1,2,1,0,0,0,0,0,1,7,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-8,-8,-2,-8,-8,2,1,3,2,4,3,3,3,5,-8,3,-8,-8,-8,-8,-8,4,80,80,-2,-2,-2.0,70,70,-2,-2,3,10,7,2,3,4
2,31,87,130,2,1,1,3,-2.0,10000,1,100.0,0,0,1,0,0,0,0,0,175,120,5,4,4,1,1.0,1,1,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,3,3,1,5.0,6.0,1,3,4,2,4,1,0.0,1,1,100000.0,5,3,1,2,1,0,0,0,0,0,0,3,1979.0,1957.0,1979.0,3.0,1.0,1.0,0.0,4.0,0.0,0.0,-2,1,2,-2,1,2,3,1,4,2,4,4,3,3,5,4,3,4,4,3,3,1,5,80,90,-2,-2,80.0,80,75,70,70,3,15,8,4,2,4
1,16,46,77,2,1,1,3,-2.0,-2,1,234.0,0,0,0,0,0,0,0,0,160,110,4,3,3,1,1.0,1,1,1,4,1,1,1,5,4,5,5,-8,-8,5,5,2,5,2,3,1,1.0,3.0,2,4,5,4,7,5,0.0,1,2,40000.0,3,3,1,2,1,0,0,0,0,0,1,3,1989.0,1968.0,1989.0,6.0,1.0,1.0,-2.0,1.0,5.0,2.0,-2,3,1,-2,-8,2,3,2,2,-8,4,3,3,3,3,3,3,4,3,2,-8,1,4,73,75,75,71,69.0,72,70,60,80,3,20,7,5,0,4
1,12,33,62,1,1,0,3,-2.0,60000,1,105.0,0,0,0,1,0,0,0,0,170,133,4,4,4,1,1.0,1,1,1,3,4,3,1,5,5,5,5,5,1,5,5,5,1,3,3,1,2.0,2.0,1,2,5,5,8,3,1.0,1,2,60000.0,5,3,1,2,1,0,0,0,0,0,1,3,2003.0,1985.0,2003.0,3.0,1.0,1.0,0.0,5.0,0.0,0.0,1961,3,5,1962,-8,16,2,2,3,2,4,3,4,4,5,4,3,4,4,3,4,3,5,70,60,60,60,60.0,70,75,65,65,3,10,8,2,5,3
1,31,87,131,2,1,0,3,-2.0,0,1,70.0,0,0,1,0,0,0,0,0,156,109,4,4,3,2,1.0,1,1,3,5,1,2,1,5,3,5,5,4,2,5,1,5,5,3,5,1,1.0,2.0,1,4,3,1,4,1,0.0,1,2,-2.0,4,2,1,2,1,0,0,0,0,0,0,7,1974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,3,16,-2,1,15,3,1,3,2,4,3,3,3,5,3,4,3,3,3,2,2,3,50,100,50,50,70.0,80,80,80,60,3,17,8,4,1,4
1,15,39,70,2,1,1,12,2003.0,36000,1,88.0,0,0,0,0,1,0,0,0,168,120,4,4,4,1,3.0,3,2,2,3,4,3,1,3,3,4,4,4,3,4,4,5,1,3,3,2,5.0,3.0,2,2,5,3,5,3,1.0,1,2,72000.0,5,3,1,1,1,0,0,0,0,0,1,3,2006.0,1979.0,2006.0,7.0,1.0,1.0,32000.0,1.0,3.0,1.0,-3,1,2,-3,1,2,2,2,3,3,3,3,2,2,4,3,2,3,2,2,-8,1,3,50,60,60,50,40.0,50,50,60,50,3,8,7,2,4,4
2,18,51,84,2,1,1,4,2007.0,0,1,120.0,0,1,0,0,0,0,0,0,165,92,4,4,4,1,1.0,2,2,2,5,3,1,1,5,2,5,5,4,4,3,5,5,2,3,3,1,2.0,2.0,5,3,5,4,7,4,0.0,1,2,36000.0,4,3,1,2,1,0,0,0,0,0,1,3,2008.0,1987.0,2008.0,3.0,1.0,1.0,35000.0,1.0,3.0,1.0,1965,3,2,1965,3,2,2,1,4,-8,4,3,3,4,4,3,3,4,3,-8,-8,1,4,80,75,70,70,70.0,70,65,65,60,3,12,7,3,1,4
1,13,36,66,2,8,1,3,-2.0,-2,1,150.0,0,1,0,0,0,0,0,0,150,98,5,4,4,1,1.0,1,1,4,5,1,1,1,5,1,5,5,4,5,5,4,5,5,4,3,1,5.0,6.0,1,2,4,3,4,3,0.0,1,1,10000.0,6,3,1,2,1,0,0,0,0,0,2,3,1970.0,1945.0,1970.0,4.0,1.0,1.0,-2.0,3.0,0.0,0.0,-2,3,2,-2,1,2,2,1,4,-8,4,4,4,4,4,3,2,4,4,3,3,2,4,70,70,65,60,70.0,70,60,80,75,3,14,9,4,0,4
1,19,57,91,1,1,0,4,-2.0,72000,1,50.0,0,0,0,0,0,0,0,0,171,160,2,2,2,2,1.0,2,2,2,4,1,1,2,5,2,2,5,5,5,4,5,4,5,3,3,1,2.0,5.0,1,2,4,4,4,-8,0.0,1,1,120000.0,2,3,1,2,1,0,0,0,0,0,0,3,-2.0,1944.0,-2.0,6.0,1.0,2.0,36000.0,5.0,0.0,0.0,-2,-8,2,-2,1,2,2,2,4,2,4,4,4,4,4,4,3,4,3,3,3,2,3,70,60,70,75,60.0,70,70,60,65,3,16,7,4,5,3
2,21,62,98,2,8,1,1,-2.0,1000,1,100.0,0,1,0,0,0,0,0,0,140,80,2,3,4,1,1.0,1,1,1,4,1,1,1,5,3,5,5,5,4,5,5,5,5,2,2,1,2.0,-8.0,1,4,1,1,2,1,0.0,1,2,2000.0,2,2,1,2,1,0,0,0,0,0,0,3,1964.0,1942.0,1964.0,3.0,1.0,1.0,1000.0,3.0,0.0,0.0,-2,-8,16,-2,1,16,3,2,4,-8,5,5,4,4,4,4,3,-8,-8,-8,-8,3,4,-2,80,-2,-2,-2.0,-2,-2,-2,50,3,17,7,4,1,4
2,19,57,92,1,1,1,3,-2.0,-2,1,360.0,0,0,0,0,0,0,0,0,168,120,4,4,4,1,1.0,3,3,2,4,3,3,2,4,4,3,3,4,3,4,3,3,4,4,3,2,3.0,3.0,3,4,5,6,4,5,0.0,2,2,900000.0,4,2,1,2,1,0,0,0,0,0,0,3,1985.0,1961.0,1985.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,-2,3,2,-2,-8,2,2,1,3,2,4,3,4,3,4,3,3,4,3,4,4,4,4,70,75,60,65,70.0,75,80,70,65,3,9,7,2,0,4
2,10,25,47,2,1,1,4,2002.0,10000,1,150.0,0,1,0,0,0,0,0,0,160,100,4,4,2,1,1.0,1,1,1,3,2,2,1,5,3,4,5,3,3,2,5,3,2,3,4,2,1.0,2.0,6,3,5,7,10,3,0.0,1,1,10000.0,3,2,1,2,1,0,0,0,0,0,0,3,2008.0,1984.0,2008.0,4.0,1.0,1.0,0.0,5.0,0.0,0.0,1953,3,3,1959,1,2,2,2,3,2,3,4,4,4,4,4,4,4,4,3,3,1,5,80,60,80,70,60.0,80,60,60,60,3,10,7,2,2,4
