edu,edu_yr,political,property_8,weight_jin,health,health_problem,depression,hukou,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_3,leisure_4,leisure_6,leisure_7,leisure_8,leisure_9,leisure_12,socialize,relax,learn,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,family_income,family_m,family_status,house,car,invest_1,invest_2,s_birth,marital_now,s_edu,s_political,s_hukou,status_peer,status_3_before,view,trust_1,trust_2,trust_5,trust_7,trust_8,trust_10,trust_12,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,income_cut,happiness
4,-2.0,1,0,165,5,5,5,1,1,1,1,5,1,1,1,3,5,4,4,4,5,5,2,2,1,5.0,1,1,2,2,3,1,120000.0,2,1,1,2,1,0,1980.0,2002.0,3.0,1.0,1.0,3,1,4,-8,3,5,3,-8,-8,-8,2,60,80,-2,-2,-2.0,70,70,-2,90,5,4
6,1979.0,1,0,130,4,4,4,1,2,1,1,5,1,1,1,2,3,4,4,5,3,5,4,4,3,5.0,2,4,5,4,6,2,30000.0,2,3,1,2,1,0,1963.0,1983.0,4.0,1.0,1.0,2,1,5,4,4,4,3,5,-8,-8,5,70,70,80,80,80.0,80,80,80,80,4,4
4,1952.0,1,0,105,2,1,2,2,1,1,1,5,1,1,1,3,2,4,4,5,5,5,2,4,2,7.0,1,1,4,2,4,2,30000.0,1,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,1,5,2,2,2,2,2,2,2,2,89,89,90,88,85.0,90,86,84,87,4,1
4,-2.0,1,0,165,3,3,3,1,1,1,1,3,1,1,2,5,5,4,4,5,5,5,2,4,1,5.0,5,4,1,1,1,1,100000.0,2,3,2,1,1,0,1969.0,1989.0,4.0,1.0,1.0,2,2,4,4,4,4,2,-8,-8,-8,5,80,90,-2,70,80.0,80,70,80,70,3,4
13,2014.0,4,0,116,5,5,5,1,1,1,3,2,5,3,2,4,2,4,2,2,2,1,4,3,4,2.0,6,2,5,3,8,2,100000.0,3,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,1,3,5,4,4,3,4,3,4,4,50,50,40,0,0.0,50,40,60,60,2,4
3,-2.0,1,1,100,3,4,4,1,2,1,1,3,4,4,1,4,5,4,5,1,1,1,4,4,1,2.0,4,2,4,2,6,2,60000.0,1,3,0,2,1,0,0.0,0.0,0.0,0.0,0.0,2,1,3,4,3,4,2,4,3,4,2,60,50,50,60,50.0,50,50,60,50,5,4
3,-2.0,1,0,115,3,3,4,1,1,1,1,5,1,1,1,4,5,3,2,5,1,5,4,4,1,3.0,1,4,4,3,4,2,3000.0,2,3,1,2,1,0,1952.0,1978.0,2.0,1.0,1.0,2,2,3,5,5,5,3,-8,5,-8,5,80,80,80,80,80.0,80,80,80,80,1,4
4,1989.0,1,0,180,4,4,3,1,2,2,1,4,3,1,2,3,3,4,4,5,3,2,3,4,1,3.0,2,4,4,3,7,2,50000.0,4,3,1,2,1,0,1972.0,1997.0,4.0,1.0,1.0,2,2,4,4,4,4,4,2,4,4,4,50,50,65,70,50.0,50,70,20,30,5,4
6,-2.0,2,0,140,5,5,4,1,5,5,5,5,1,1,1,4,1,5,5,5,3,5,1,5,5,8.0,1,3,1,1,3,1,15000.0,3,2,1,2,1,0,1966.0,1986.0,3.0,1.0,1.0,3,-8,4,5,4,5,5,5,4,4,5,90,90,75,75,85.0,75,80,90,70,3,4
13,2013.0,1,0,120,5,4,5,5,2,2,3,3,5,1,2,2,1,3,2,5,2,1,4,3,4,2.0,4,4,5,5,8,6,500000.0,2,3,2,1,0,1,1985.0,2015.0,12.0,1.0,5.0,2,1,4,4,3,5,2,4,3,4,3,60,60,60,60,60.0,60,60,60,60,5,5
6,2005.0,1,0,85,5,5,5,1,2,4,2,4,3,1,2,2,2,4,2,2,5,4,1,2,2,8.0,2,4,5,4,7,4,60000.0,3,3,1,2,1,0,1987.0,2011.0,6.0,1.0,1.0,2,2,4,3,3,4,3,2,2,-8,3,-2,70,70,75,77.0,60,70,80,70,1,4
10,1994.0,4,1,100,5,5,5,2,3,4,1,1,5,1,5,2,1,2,4,1,1,1,4,4,4,2.0,6,4,2,2,5,1,200000.0,3,2,0,1,1,0,1971.0,1998.0,12.0,1.0,2.0,3,3,-8,1,1,1,1,1,1,1,3,60,70,30,50,60.0,50,20,60,70,5,4
7,1967.0,1,0,140,4,-8,5,5,5,3,1,5,1,5,1,4,1,3,4,4,1,5,3,5,2,2.0,1,2,5,5,5,3,150000.0,6,3,1,1,1,0,1948.0,1971.0,3.0,1.0,1.0,1,2,5,5,5,5,-8,5,-8,-8,4,90,90,-2,90,95.0,90,90,90,90,4,4
3,-2.0,1,0,110,1,1,2,1,2,1,1,4,1,1,1,3,5,4,4,3,4,5,2,4,1,5.0,1,5,2,1,1,1,2000.0,2,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,3,4,5,5,5,1,3,2,3,4,90,20,20,40,30.0,10,20,30,40,2,4
4,1980.0,1,0,115,4,4,4,2,1,1,1,5,1,1,1,4,5,4,4,5,1,5,3,3,1,5.0,1,4,5,4,6,3,-3.0,2,3,1,1,1,0,1962.0,1981.0,4.0,1.0,2.0,2,2,4,3,3,5,3,4,4,3,3,60,45,75,50,30.0,50,50,60,65,5,4
3,-2.0,1,1,136,3,2,2,1,1,1,1,3,1,1,2,3,5,4,5,2,3,5,2,4,1,2.0,1,3,6,3,7,1,24000.0,4,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,5,4,2,5,4,5,-8,-8,4,40,50,30,20,10.0,20,4,40,10,2,5
3,1984.0,1,0,160,4,4,4,1,2,1,2,2,4,1,3,3,4,3,3,3,4,3,3,2,2,3.0,3,4,2,2,2,1,-3.0,3,3,1,2,1,0,1971.0,1994.0,3.0,1.0,1.0,2,2,2,4,4,5,3,5,3,3,4,50,50,40,40,50.0,40,40,40,50,0,4
4,1979.0,1,0,130,4,5,4,1,1,1,1,5,1,1,1,5,5,5,3,3,5,5,5,3,1,1.0,1,3,8,6,10,3,50000.0,2,2,1,2,1,0,1966.0,1984.0,3.0,1.0,1.0,3,1,3,4,4,4,2,2,-8,-8,4,70,60,80,100,80.0,60,60,60,80,1,4
1,-2.0,1,0,80,5,5,5,1,1,1,1,4,1,1,1,3,5,4,4,5,5,5,4,4,1,5.0,2,4,4,3,4,2,2500.0,2,3,1,2,1,0,1938.0,1961.0,3.0,1.0,1.0,2,2,4,5,5,5,4,-8,-8,-8,5,100,100,100,100,100.0,100,100,90,100,2,4
4,1977.0,1,0,115,3,4,4,1,4,4,4,4,1,1,1,5,1,2,1,1,5,5,2,4,4,3.0,4,4,8,5,10,1,60000.0,3,2,1,2,1,0,1964.0,1986.0,4.0,1.0,4.0,2,1,4,4,4,5,3,4,-8,-8,5,90,60,80,80,60.0,80,100,60,90,4,5
3,1981.0,1,0,140,4,5,4,1,2,2,1,3,3,1,3,1,4,4,2,3,4,4,4,4,2,1.0,2,4,4,3,5,3,40000.0,3,3,1,2,1,0,1971.0,1995.0,3.0,1.0,1.0,2,1,4,4,4,4,4,4,3,3,5,85,70,75,70,70.0,70,70,85,85,4,4
1,-2.0,1,1,140,3,3,3,1,1,1,1,3,1,1,1,5,5,5,2,5,5,5,3,3,2,2.0,2,3,3,3,3,3,40000.0,2,3,0,2,1,0,1977.0,-2.0,1.0,1.0,1.0,2,2,3,3,3,3,3,3,3,3,3,70,70,70,70,70.0,70,70,70,70,4,3
10,2011.0,4,1,140,4,3,3,4,2,2,2,2,-8,2,4,4,4,4,4,2,3,1,2,2,3,3.0,3,2,5,2,7,1,120000.0,1,1,-1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,4,4,4,5,3,4,4,5,1,60,70,40,60,70.0,70,70,60,60,5,3
6,2012.0,2,1,120,4,4,3,1,3,4,2,4,5,1,2,1,2,4,2,2,4,1,2,4,3,3.0,5,2,3,2,8,4,300000.0,-1,3,-1,2,0,1,0.0,0.0,0.0,0.0,0.0,2,1,3,3,3,5,3,3,3,3,3,2,40,1,70,0.5,0,0,0,0,5,4
4,2004.0,1,0,95,4,4,4,1,1,2,1,4,4,1,1,4,5,4,4,2,5,1,3,3,1,2.0,3,3,2,2,3,2,-2.0,9,2,1,2,1,0,1984.0,2008.0,3.0,1.0,1.0,2,1,3,4,3,4,2,3,2,2,3,75,70,75,80,70.0,70,70,80,85,0,4
4,1966.0,1,0,90,3,3,3,1,1,1,1,4,1,1,2,4,5,4,4,5,5,5,3,4,1,1.0,1,2,5,1,3,2,20000.0,2,3,2,2,1,0,1957.0,1973.0,1.0,1.0,1.0,2,1,4,2,2,2,2,4,2,2,4,55,55,80,30,60.0,60,55,70,60,3,4
4,1985.0,1,0,150,5,5,3,1,1,1,3,4,1,2,1,4,5,3,3,5,5,5,2,4,2,3.0,2,4,3,2,4,1,60000.0,5,3,1,2,1,0,1969.0,1991.0,3.0,1.0,1.0,2,1,4,5,4,5,2,4,4,4,5,60,70,60,70,60.0,75,70,60,70,5,5
1,-2.0,1,0,122,1,1,3,1,1,1,4,4,1,1,1,5,5,4,4,5,5,5,2,4,1,3.0,1,4,4,6,5,6,6000.0,2,2,1,2,1,0,1951.0,1974.0,1.0,1.0,1.0,2,2,4,5,4,5,4,5,4,4,5,80,90,80,80,80.0,80,85,80,80,2,5
3,-2.0,1,0,90,4,3,4,1,1,1,1,4,1,1,2,4,4,4,4,4,2,5,3,4,2,3.0,1,4,5,4,6,3,50000.0,3,2,1,2,1,0,1957.0,1981.0,3.0,1.0,1.0,2,3,3,3,3,4,3,3,2,2,4,70,80,90,80,70.0,70,70,60,50,1,4
7,1987.0,4,0,130,4,5,3,4,5,5,3,5,1,1,1,1,1,3,3,1,1,5,5,5,5,1.0,3,4,7,4,5,1,110400.0,3,4,1,2,1,0,1948.0,1978.0,4.0,4.0,4.0,1,1,4,5,5,5,2,5,5,4,5,80,70,60,50,50.0,60,65,50,65,5,5
4,1962.0,1,0,105,2,2,3,1,2,2,2,4,1,1,1,4,4,4,5,4,4,5,3,4,2,6.0,1,2,4,2,4,1,5000.0,3,2,1,2,1,0,1943.0,1963.0,1.0,1.0,1.0,3,1,3,3,3,4,4,3,3,3,5,60,70,70,60,100.0,60,100,60,70,2,5
6,1979.0,1,0,146,2,5,5,5,4,3,4,4,3,1,2,3,2,3,2,2,1,1,3,5,3,2.0,1,3,3,3,3,6,140000.0,1,3,2,2,0,1,1961.0,1987.0,7.0,1.0,5.0,2,3,4,3,2,4,2,4,2,4,2,50,30,50,30,50.0,50,50,50,30,5,4
4,1989.0,4,0,125,5,5,5,4,2,2,1,5,2,1,1,2,2,2,3,2,1,2,3,3,2,2.0,1,4,5,5,6,3,60000.0,4,3,2,1,1,0,1975.0,1998.0,4.0,1.0,4.0,2,2,5,3,3,5,3,5,4,4,4,80,50,80,60,80.0,80,70,100,60,5,4
3,-2.0,1,0,90,1,1,3,1,1,1,1,4,1,1,1,5,5,5,5,5,5,5,1,4,1,8.0,1,4,5,1,6,2,20000.0,2,3,1,2,1,0,1963.0,1985.0,3.0,1.0,1.0,3,3,2,4,4,5,2,4,-8,-8,5,80,100,0,100,100.0,80,60,70,60,1,2
4,1993.0,1,0,130,4,5,3,1,1,1,1,4,4,3,1,3,4,4,4,2,5,1,2,3,2,3.0,2,4,5,3,8,4,0.0,3,3,1,2,1,0,1982.0,2004.0,3.0,1.0,1.0,2,3,3,4,3,5,4,3,3,-8,3,90,80,50,60,60.0,60,70,80,80,1,5
4,-2.0,1,0,108,3,3,3,1,3,3,3,3,5,5,1,3,1,4,3,1,1,1,3,4,3,5.0,1,1,3,3,3,1,8000.0,2,2,2,1,1,0,1965.0,1988.0,3.0,1.0,1.0,2,2,4,5,3,5,2,3,5,5,5,70,50,30,50,50.0,50,50,50,50,2,4
4,1978.0,1,0,126,3,5,3,2,3,1,1,5,4,4,1,3,5,3,4,1,1,1,3,3,1,5.0,1,2,4,2,1,1,30000.0,3,2,1,2,1,0,1963.0,1982.0,4.0,1.0,2.0,2,2,3,2,2,4,2,3,3,2,3,60,60,50,40,40.0,40,30,40,30,3,5
1,-2.0,1,0,100,4,4,4,1,1,1,1,3,1,1,2,5,5,5,5,5,4,5,3,4,1,6.0,1,4,3,2,3,1,7000.0,1,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,3,4,3,5,2,3,-8,-8,5,80,75,-2,-2,70.0,80,75,-2,70,2,2
1,-2.0,1,0,110,3,3,3,1,1,1,1,3,1,1,2,4,5,5,4,5,5,5,3,3,1,5.0,1,3,2,2,2,2,20000.0,2,2,1,2,1,0,1948.0,1975.0,1.0,1.0,1.0,3,2,4,4,4,4,2,4,3,3,4,80,80,80,80,70.0,80,80,70,70,2,3
12,2008.0,2,0,115,4,4,4,2,2,3,1,4,5,2,1,2,2,4,3,1,3,1,3,4,2,3.0,6,3,5,4,7,3,100000.0,4,3,2,2,1,0,1985.0,2011.0,12.0,2.0,5.0,2,1,3,3,3,4,4,4,3,4,3,80,80,70,80,80.0,80,70,70,70,5,4
4,2005.0,1,1,134,5,4,4,1,1,1,1,1,4,1,5,3,5,4,4,5,5,1,2,3,2,7.0,4,2,5,4,10,2,100000.0,3,2,1,2,1,0,1990.0,2014.0,4.0,1.0,1.0,3,2,3,4,3,5,3,4,3,-8,2,80,80,80,80,80.0,80,80,80,80,4,4
3,1973.0,1,0,110,3,3,3,1,3,2,2,5,3,3,3,3,3,4,3,2,3,3,2,2,3,3.0,2,3,4,3,4,4,30000.0,2,3,5,2,1,0,1957.0,1986.0,3.0,1.0,1.0,3,2,4,4,3,4,4,4,4,5,4,80,80,70,80,70.0,80,80,90,90,3,3
10,2015.0,1,0,94,3,4,3,2,2,3,2,4,5,2,2,3,4,3,3,1,4,1,3,4,2,6.0,3,3,3,2,7,3,30000.0,3,3,1,2,0,0,0.0,0.0,0.0,0.0,0.0,3,2,4,4,4,4,3,4,3,4,2,90,80,60,70,60.0,70,80,70,70,1,4
10,2000.0,1,1,135,4,4,4,2,2,2,2,3,4,1,1,2,2,3,3,1,1,1,4,4,4,3.0,1,3,6,4,7,5,200000.0,4,3,1,1,0,1,1977.0,2004.0,10.0,1.0,2.0,2,1,3,4,4,5,2,4,3,4,4,60,40,0,60,60.0,60,60,60,60,5,4
3,1986.0,1,0,130,4,3,4,1,1,1,1,5,1,1,1,3,3,4,4,5,5,5,4,4,1,3.0,1,2,5,5,6,2,50000.0,3,3,1,2,1,0,1974.0,1998.0,4.0,1.0,1.0,2,2,5,5,4,5,2,2,4,3,3,80,70,70,70,0.0,50,80,80,70,1,5
4,1983.0,1,1,120,4,4,5,1,1,1,1,3,1,1,3,4,5,3,3,4,5,5,4,3,1,3.0,1,-8,3,2,-8,1,30000.0,2,2,1,2,1,0,1969.0,1989.0,3.0,1.0,1.0,3,1,4,5,5,5,-8,-8,-8,-8,4,70,70,70,80,70.0,70,70,60,70,3,4
4,1988.0,1,1,108,3,5,4,2,2,2,1,5,1,1,1,4,4,4,4,2,5,5,3,3,2,5.0,4,3,3,2,4,2,25000.0,4,2,0,2,1,0,1971.0,2000.0,4.0,1.0,2.0,3,1,3,2,2,4,2,2,2,-8,2,60,60,60,40,60.0,60,50,60,60,3,3
3,1966.0,1,0,120,5,4,4,1,1,1,1,5,1,1,1,2,5,4,4,5,4,5,2,2,3,5.0,1,5,5,1,8,5,20000.0,3,4,1,2,1,0,1952.0,1976.0,3.0,1.0,1.0,1,1,5,5,5,5,4,5,5,4,5,90,98,99,95,90.0,90,96,90,90,3,5
3,1961.0,4,0,140,4,4,4,4,1,1,3,5,1,1,2,2,3,4,3,4,2,5,3,4,2,3.0,2,4,4,4,5,3,70000.0,2,3,1,2,1,0,1964.0,1980.0,3.0,1.0,1.0,2,1,5,4,4,5,3,4,3,3,3,70,70,70,70,70.0,70,70,70,70,5,4
6,2003.0,2,0,108,4,5,4,5,3,1,1,3,5,1,2,4,3,4,5,3,5,1,2,3,2,7.0,1,4,6,5,6,8,100000.0,4,2,3,2,1,0,1978.0,2004.0,12.0,1.0,5.0,2,2,4,4,4,5,2,2,2,4,3,100,90,90,90,90.0,70,80,100,100,4,4
1,-2.0,1,0,90,2,1,1,1,1,1,1,2,1,1,5,5,5,5,5,5,5,5,3,4,1,2.0,1,4,6,5,6,4,3000.0,5,1,1,2,1,0,1949.0,-2.0,1.0,1.0,1.0,3,2,3,5,5,5,4,-8,-8,-8,5,80,90,80,80,80.0,80,80,80,70,1,3
3,-2.0,1,0,120,2,1,4,1,1,1,1,4,1,1,1,2,5,4,4,1,5,5,4,4,1,1.0,2,1,5,5,6,5,40000.0,6,3,1,2,1,0,1944.0,-2.0,3.0,1.0,1.0,2,1,4,5,5,5,5,4,4,4,5,80,70,80,80,80.0,90,80,80,80,1,4
3,1981.0,1,1,100,5,5,5,1,1,1,1,5,1,1,1,2,5,5,3,5,2,5,1,5,1,8.0,2,2,5,4,5,1,84000.0,3,3,0,2,1,0,1972.0,-2.0,4.0,1.0,1.0,2,2,5,3,1,3,3,3,3,3,5,-2,-2,-2,-2,-2.0,-2,-2,-2,-2,4,4
4,1970.0,1,0,120,3,3,5,2,2,2,2,5,2,2,1,4,5,4,4,4,1,5,1,4,1,8.0,2,2,7,6,7,5,84000.0,2,3,1,2,1,0,1949.0,1980.0,10.0,4.0,2.0,2,2,3,4,3,4,3,3,3,2,2,70,70,80,70,70.0,70,70,80,80,4,5
7,1955.0,1,0,70,4,4,4,2,4,4,1,4,1,1,1,1,1,3,4,2,5,5,3,3,3,6.0,6,4,5,5,-8,3,50000.0,4,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,3,4,4,4,4,4,4,-8,5,85,85,75,85,75.0,85,80,85,85,3,4
9,1994.0,4,0,160,4,5,5,2,3,3,4,3,4,4,4,4,3,4,4,4,3,1,3,3,3,5.0,3,4,5,6,-8,5,200000.0,3,3,-3,1,1,0,1972.0,1999.0,11.0,4.0,2.0,2,3,3,4,4,4,3,4,3,4,2,80,70,70,60,80.0,80,80,80,80,5,4
4,-2.0,1,0,128,5,5,4,1,1,1,1,5,5,1,1,4,4,3,3,5,5,2,3,2,2,5.0,2,2,5,4,7,3,80000.0,4,3,1,2,0,0,1977.0,1998.0,3.0,1.0,1.0,2,2,-8,4,4,5,4,5,-8,-8,3,95,90,90,70,80.0,85,95,95,80,0,3
3,-2.0,-8,0,120,2,2,3,1,2,2,2,4,1,1,1,3,3,3,3,2,2,5,3,3,1,2.0,1,4,4,4,5,4,-2.0,5,3,1,2,1,0,1963.0,1985.0,1.0,1.0,1.0,2,2,4,4,4,4,3,2,-8,-8,4,80,80,60,80,70.0,80,80,80,80,0,3
6,1978.0,4,0,100,4,4,4,2,5,3,4,5,1,1,1,2,1,4,4,3,1,5,3,3,3,6.0,1,3,4,5,5,5,900000.0,3,2,1,2,1,0,1963.0,1989.0,6.0,1.0,2.0,2,2,3,4,4,4,3,4,4,3,3,90,80,70,80,70.0,80,80,80,80,5,4
10,1957.0,4,0,106,4,5,5,5,3,3,2,4,1,1,1,5,1,4,4,1,1,5,2,4,4,7.0,6,2,3,2,4,1,56000.0,2,2,2,2,1,0,1936.0,1955.0,1.0,1.0,2.0,3,2,3,2,2,4,3,4,3,-8,2,60,60,60,60,60.0,60,60,60,60,4,4
4,2007.0,2,1,160,4,5,4,1,3,3,4,4,5,1,2,3,2,3,2,1,3,1,5,5,2,2.0,2,3,2,1,10,1,40000.0,1,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,1,4,4,2,5,4,4,2,-8,2,90,100,90,80,85.0,95,90,95,100,5,4
4,-2.0,1,0,118,4,4,4,1,3,3,1,4,4,2,2,1,3,3,3,3,3,3,3,3,2,3.0,1,3,6,5,7,4,70000.0,5,3,1,2,1,0,1971.0,-3.0,4.0,1.0,1.0,2,1,4,4,3,4,3,3,2,2,4,70,70,70,70,70.0,60,70,50,80,6,4
4,-2.0,1,0,110,5,5,5,1,1,2,2,5,1,1,1,3,5,4,4,5,1,5,2,5,1,5.0,1,4,5,3,6,2,60000.0,3,2,1,1,1,0,1967.0,1989.0,4.0,1.0,1.0,3,1,4,4,2,4,2,2,2,2,3,50,80,20,60,40.0,40,40,50,45,3,5
6,1973.0,4,0,128,4,4,5,2,2,2,2,5,3,1,1,1,3,4,3,1,4,4,4,5,4,2.0,1,3,7,3,7,6,33000.0,8,4,1,1,1,0,1957.0,1976.0,6.0,1.0,1.0,2,2,4,5,5,5,-8,5,-8,-8,5,80,80,60,80,80.0,80,60,90,90,4,4
4,1990.0,1,0,130,4,3,3,1,3,3,2,5,1,1,1,4,3,4,4,3,4,5,4,4,2,2.0,3,3,4,4,4,-8,40000.0,4,3,1,2,1,0,1973.0,2000.0,4.0,1.0,1.0,2,2,3,4,4,5,3,4,3,3,4,20,40,50,50,50.0,40,30,60,60,1,4
4,-1.0,1,0,150,5,4,3,1,2,3,1,4,5,2,1,5,3,3,3,2,4,1,4,4,4,2.0,6,3,5,1,8,1,50000.0,1,3,0,1,1,0,1981.0,2006.0,4.0,1.0,1.0,1,2,2,4,3,4,3,4,3,3,3,40,50,50,50,40.0,50,50,60,50,4,2
1,-2.0,1,0,90,3,3,3,1,2,2,2,3,1,1,1,4,4,4,4,5,4,5,4,4,1,4.0,-8,4,3,2,3,1,19200.0,1,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,1,5,4,4,5,5,-8,4,-8,4,80,80,80,80,80.0,60,60,80,80,3,3
3,-2.0,1,0,83,3,3,3,2,2,2,2,4,1,1,1,2,4,4,4,2,5,5,3,3,2,6.0,1,4,5,2,7,3,-2.0,3,2,1,2,1,0,1958.0,1991.0,3.0,1.0,1.0,3,1,4,4,3,5,4,4,-8,-8,4,75,70,70,80,80.0,70,75,70,75,1,4
12,2002.0,1,1,121,3,4,4,2,3,3,3,3,4,4,3,4,3,3,2,3,4,1,3,4,4,4.0,5,3,6,4,6,4,170000.0,1,3,-1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,1,4,-8,-8,5,4,4,3,3,2,56,67,70,69,78.0,60,70,80,70,5,3
10,2012.0,1,1,120,4,5,5,5,2,3,3,2,4,1,3,3,4,4,3,3,3,1,3,4,2,3.0,5,4,6,5,7,6,48000.0,1,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,3,4,4,4,4,4,4,4,3,80,80,80,80,80.0,80,80,80,80,5,4
3,1782.0482020664185,1,0,102,1,4,1,1,1,1,1,4,1,1,1,1,5,4,4,4,4,5,3,3,1,6.170206972239571,1,4,9,1,9,1,21207.66339832188,2,2,1,2,1,0,1939.4467592640362,1961.2126906391145,3.9148965138802145,1.0,1.0,2,2,4,4,4,4,1,4,4,-7,1,100,99,100,91,93.19172111041718,94,93,96,97,2,1
3,1196.084694599,1,0,115,1,3,1,2,1,1,1,4,1,1,1,1,4,4,4,5,4,5,4,3,1,5.614402407486667,1,5,6,1,6,1,20811.0111778824,4,2,1,2,1,0,1947.6399398128333,1970.1823301828867,3.6144024074866667,1.0,2.15679277754,2,2,4,5,5,5,2,5,4,-4,2,73,88,80,61,61.44024074866666,76,80,61,61,3,1
3,1809.4819663641958,1,0,102,1,4,1,1,1,1,1,4,1,1,1,1,4,4,4,4,5,5,3,4,1,5.928965110955998,1,5,9,1,9,1,21226.233946461918,2,3,1,2,1,0,1939.4206977808801,1960.704837337056,4.0,1.0,1.0,2,2,4,5,4,5,1,4,4,-8,1,98,100,98,100,92.75444131751178,100,100,100,92,2,1
3,1536.9534519774443,1,0,108,1,4,1,1,1,1,1,4,1,1,1,1,4,4,4,5,4,5,4,3,1,5.789206898449971,1,5,8,1,8,1,21041.75310595396,3,2,1,2,1,0,1943.2698275387506,1965.1129999449508,3.7892068984499714,1.0,1.6323793046500858,2,2,4,5,5,5,1,5,4,-6,1,85,93,89,78,78.92068984499714,87,89,78,78,3,1
3,1500.736734776539,1,0,109,1,4,1,1,1,1,1,4,1,1,1,1,4,4,4,5,4,5,4,3,1,5.770634222962328,1,5,7,1,7,1,21017.237174310274,3,2,1,2,1,0,1943.7341444259418,1965.6516075340926,3.7706342229623275,1.0,1.688097331113017,2,2,4,5,5,5,1,5,4,-5,1,83,93,88,77,77.06342229623277,86,88,77,77,3,1
3,1033.2409384572215,1,0,109,1,3,1,1,1,1,1,3,1,1,2,2,5,4,5,5,5,5,4,3,1,5.530892788952421,1,3,5,1,6,1,20700.778481417197,2,2,1,2,1,0,1950.196787487237,1973.5423235424748,4.0,1.0,1.0,2,1,4,3,3,4,1,3,3,-3,2,100,100,100,100,100.0,100,76,52,90,2,1
3,1424.303773465397,1,0,110,1,4,1,1,1,1,1,4,1,1,1,2,4,4,4,3,5,5,3,4,1,5.731437832546358,1,5,8,2,9,1,20965.49793896119,2,3,1,2,1,0,1943.3712433490728,1965.4454920188875,4.0,1.0,1.0,2,2,4,5,4,5,1,1,1,-8,1,94,100,94,100,72.60665891972846,100,100,100,72,2,1
3,1751.092691705366,1,0,104,1,4,1,1,1,1,1,4,1,1,1,1,4,4,4,4,5,5,3,4,1,5.899021893182239,1,5,9,1,9,1,21186.708899000554,2,3,1,2,1,0,1940.0195621363553,1961.4234745636263,4.0,1.0,1.0,2,2,4,5,4,5,1,3,3,-8,1,97,100,97,100,89.70023310458836,100,100,100,89,2,1
3,1621.39237626649,1,0,106,1,4,1,1,1,1,1,4,1,1,1,1,4,4,4,4,5,5,3,4,1,5.832508910905892,1,5,9,2,9,1,21098.91176239578,2,3,1,2,1,0,1941.3498217818822,1963.0197861382585,4.0,1.0,1.0,2,2,4,5,4,5,1,2,2,-8,1,96,100,96,100,82.91590891240102,100,100,100,82,2,1
3,1660.8126510734228,1,0,105,1,4,1,1,1,1,1,4,1,1,1,1,4,4,4,5,4,5,4,3,1,5.852724436447909,1,5,8,1,8,1,21125.59625611124,2,2,1,2,1,0,1941.6818890888023,1963.2709913430106,3.852724436447909,1.0,1.441826690656273,2,2,4,5,5,5,1,5,4,-6,1,89,95,92,85,85.27244364479091,91,92,85,85,3,1
3,50.500244071018415,1,0,129,1,2,1,1,1,1,1,4,1,1,1,3,5,4,1,1,1,5,1,2,2,7.946153595824597,1,1,2,1,2,1,20035.538626755766,3,1,1,2,1,0,1954.542305564509,1984.2999967457197,3.0269232020877017,1.0,1.0,2,2,2,1,1,1,1,1,1,0,4,100,90,100,2,22.15385616701613,31,22,61,70,1,1
3,467.3796115089765,1,0,130,1,2,2,1,1,1,1,2,1,1,1,4,2,4,4,1,5,5,2,4,1,5.240707493081526,1,5,6,5,8,1,20317.733890867614,4,3,1,2,1,0,1953.1858501383695,1977.2230201660434,4.0,1.0,1.0,2,2,3,5,4,5,1,-4,-4,-8,1,84,100,84,100,22.552164294315688,100,100,100,22,1,1
3,60.8651427243542,1,0,138,1,2,1,4,1,1,1,4,1,1,1,1,4,4,4,5,4,5,4,2,1,5.032238534730438,2,5,1,1,1,1,20042.554865844177,7,1,1,2,1,0,1962.194036631739,1987.0650824928173,3.032238534730438,1.0,3.903284395808686,2,2,3,5,5,5,4,5,4,0,4,32,70,51,3,3.2238534730438033,41,51,3,3,3,1
3,1090.5060513095782,1,0,108,1,3,1,1,1,1,1,3,1,1,2,2,5,4,5,5,5,5,4,3,1,5.560259513492092,1,3,6,1,6,1,20739.54255780956,2,2,1,2,1,0,1949.4332526492055,1972.6319550817452,4.0,1.0,1.0,2,1,4,3,3,4,1,3,3,-3,2,100,100,100,100,100.0,100,78,55,91,2,1
