edu,edu_yr,political,property_8,weight_jin,health,health_problem,depression,hukou,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_3,leisure_4,leisure_6,leisure_7,leisure_8,leisure_9,leisure_12,socialize,relax,learn,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,family_income,family_m,family_status,house,car,invest_1,invest_2,s_birth,marital_now,s_edu,s_political,s_hukou,status_peer,status_3_before,view,trust_1,trust_2,trust_5,trust_7,trust_8,trust_10,trust_12,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,income_cut,happiness
6,1982.0,1,0,130,4,4,4,2,2,2,2,4,2,2,1,4,5,4,4,5,4,5,3,3,2,5.0,1,4,4,3,5,4,20000.0,2,3,1,2,1,0,1966.0,1990.0,6.0,1.0,2.0,2,2,3,3,3,3,2,4,3,3,2,70,50,60,60,70.0,60,60,70,60,2,4
7,-2.0,1,0,130,3,3,4,2,4,4,4,5,4,3,1,4,1,2,2,3,3,2,3,3,2,3.0,4,3,4,3,3,2,50000.0,5,3,1,2,1,0,1971.0,-3.0,7.0,1.0,2.0,2,1,3,5,4,2,2,1,1,1,3,50,60,50,60,80.0,80,90,90,80,5,3
4,2002.0,1,0,160,4,4,2,1,3,3,3,4,4,2,3,3,4,3,3,2,3,2,3,3,3,5.0,3,4,5,4,6,4,50000.0,5,4,1,2,1,0,1993.0,2013.0,4.0,1.0,2.0,2,1,4,3,1,2,1,2,2,4,3,75,75,75,75,75.0,75,80,75,80,2,3
9,1990.0,4,0,140,4,4,4,2,3,3,3,3,3,3,1,3,2,4,4,3,3,2,2,3,3,5.0,1,4,6,6,6,6,60000.0,1,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,4,4,4,4,3,4,4,4,3,80,80,80,80,80.0,80,80,80,80,5,4
4,1995.0,1,0,180,5,5,5,1,1,1,1,4,5,1,1,5,5,3,3,5,3,1,3,4,1,2.0,5,4,6,6,6,3,350000.0,3,4,2,2,1,0,1983.0,2004.0,11.0,1.0,1.0,2,2,4,4,4,4,3,4,4,4,3,70,50,70,60,30.0,70,80,80,50,5,4
3,1945.0,1,0,86,3,4,4,1,1,1,1,5,1,1,1,5,5,4,3,5,2,5,4,3,1,2.0,1,4,3,3,3,3,60000.0,1,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,4,5,5,5,4,4,-8,-8,5,100,100,100,100,100.0,100,100,100,100,2,5
3,1982.0,1,1,110,3,5,4,1,1,1,1,4,1,1,1,4,5,4,4,5,5,5,3,2,1,5.0,1,1,2,2,2,5,13000.0,2,2,0,2,1,0,1964.0,1992.0,4.0,1.0,2.0,3,2,4,3,3,5,2,2,2,3,4,60,80,60,70,60.0,30,60,70,80,2,3
1,-2.0,1,0,97,2,2,3,2,1,1,1,5,1,1,1,2,5,4,3,5,5,5,1,5,1,8.0,1,4,4,2,5,1,-3.0,2,3,1,2,1,0,1938.0,-2.0,4.0,1.0,2.0,3,2,3,3,3,5,3,-8,-8,-8,4,80,60,80,70,80.0,80,80,70,80,0,3
1,-2.0,1,0,85,4,4,4,1,1,1,1,4,1,1,2,5,5,5,5,5,5,5,3,2,1,2.0,1,4,2,2,3,2,8500.0,5,1,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,4,4,3,5,3,-8,4,-8,4,80,80,70,85,56.0,90,90,80,80,2,3
10,2005.0,4,1,150,4,4,4,2,4,2,2,2,5,2,4,3,3,4,3,2,2,1,2,3,3,2.0,5,4,5,5,7,5,70000.0,1,3,-3,2,1,0,1985.0,2012.0,10.0,1.0,2.0,2,1,4,4,4,5,4,4,-8,-8,2,80,70,80,80,70.0,80,80,80,70,5,4
6,-1.0,2,0,102,5,5,5,2,2,4,2,3,2,4,2,3,3,4,4,2,3,3,2,2,5,4.0,1,2,5,-8,7,5,10000.0,3,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,2,3,-8,3,3,4,4,-8,3,90,80,80,80,80.0,85,90,70,70,1,4
3,1957.0,1,0,110,2,2,3,2,2,2,4,4,2,2,4,4,5,5,4,4,3,3,2,3,2,6.0,1,2,4,1,6,1,110000.0,5,3,1,2,1,0,1935.0,1966.0,3.0,1.0,2.0,2,1,3,2,2,2,2,3,2,4,3,70,70,60,70,70.0,100,70,60,80,2,4
13,2011.0,4,0,104,4,5,5,2,2,2,2,3,5,5,2,2,2,4,3,2,3,1,2,4,3,6.0,1,2,7,5,8,4,80000.0,5,3,1,2,1,0,1987.0,2012.0,13.0,4.0,2.0,2,2,5,4,3,5,3,4,3,3,3,60,60,60,80,60.0,70,70,60,60,5,4
1,-2.0,1,0,90,3,3,3,1,1,1,3,2,1,1,4,4,4,4,4,4,4,5,2,2,1,3.0,1,4,1,1,1,1,5000.0,1,2,1,2,1,0,1944.0,1965.0,1.0,1.0,1.0,3,2,3,4,3,5,3,3,3,3,3,60,60,50,60,60.0,50,50,60,50,1,4
3,-2.0,1,0,135,5,4,5,1,2,2,1,3,1,2,2,5,2,4,4,2,5,3,2,2,1,5.0,1,4,4,3,5,3,85000.0,3,4,1,2,0,1,1974.0,1998.0,4.0,1.0,2.0,2,2,4,3,3,4,3,3,5,4,3,85,90,90,85,85.0,90,90,90,90,4,5
12,2013.0,2,1,98,4,4,4,1,3,3,2,4,4,1,2,3,2,3,2,2,2,1,2,4,4,3.0,6,4,4,3,6,3,70000.0,3,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,4,5,5,5,3,5,3,-8,4,90,95,91,92,90.0,90,90,92,90,1,4
3,1981.0,1,0,126,5,4,5,1,1,1,1,2,2,1,4,5,5,5,5,5,5,5,2,4,1,6.0,2,1,6,3,9,2,8000.0,2,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,1,2,3,3,5,2,2,2,2,5,80,70,70,60,80.0,80,70,70,70,2,4
12,2015.0,2,0,120,4,5,5,5,3,3,2,3,5,3,1,2,1,3,1,2,2,1,2,3,4,2.0,6,1,4,4,6,5,80000.0,4,2,1,2,0,1,0.0,0.0,0.0,0.0,0.0,2,2,3,3,3,3,3,3,3,3,3,60,50,60,45,40.0,40,60,60,65,0,3
4,1982.0,1,1,145,4,5,4,1,2,2,2,4,2,2,2,3,5,4,5,4,5,5,2,4,2,6.0,1,4,4,3,5,3,20000.0,3,3,1,2,1,0,1971.0,1995.0,4.0,1.0,1.0,2,1,4,5,4,4,5,4,5,4,4,40,60,70,60,70.0,60,70,50,80,2,4
3,-2.0,4,0,80,3,3,3,1,1,1,1,1,1,1,5,5,5,4,5,5,5,5,4,2,1,7.0,1,4,5,2,-8,1,600.0,1,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,3,4,4,4,4,-8,4,4,5,99,99,99,99,99.0,99,99,99,99,1,5
3,-2.0,1,0,140,4,5,5,2,1,1,1,3,1,1,2,5,5,4,5,5,2,5,4,4,1,1.0,1,4,1,-8,-8,-8,7000.0,3,1,2,2,1,0,0.0,0.0,0.0,0.0,0.0,3,3,-8,5,5,5,5,3,-8,5,5,-2,-2,-2,-2,-2.0,-2,-2,-2,-2,1,5
6,1980.0,1,0,120,3,4,4,2,1,1,1,4,1,1,1,4,5,5,5,5,1,4,1,2,1,8.0,1,3,4,4,4,3,100000.0,2,3,1,2,1,0,1962.0,1985.0,4.0,1.0,2.0,2,3,3,5,4,4,4,4,2,2,3,50,60,50,60,60.0,80,70,60,80,3,4
4,1965.0,1,0,120,1,2,3,5,2,2,4,4,2,2,1,5,5,4,5,5,5,5,1,1,1,8.0,1,3,5,5,5,5,72000.0,3,2,1,2,1,0,1949.0,1977.0,7.0,1.0,5.0,2,2,3,3,3,3,3,4,4,4,3,80,80,80,80,80.0,80,80,80,80,5,3
4,1998.0,1,0,144,4,4,3,1,2,2,3,2,3,3,5,4,4,5,5,3,3,2,1,3,1,8.0,1,2,3,2,3,3,50000.0,3,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,3,3,2,3,2,3,2,3,3,80,70,60,60,70.0,70,70,75,70,5,2
3,-2.0,1,1,130,4,3,4,2,3,2,3,4,4,3,4,3,4,4,3,4,3,4,3,2,4,3.0,3,4,5,4,6,5,70000.0,3,3,1,1,1,0,1966.0,-2.0,4.0,1.0,2.0,2,1,3,4,3,3,3,3,3,3,3,70,70,65,60,66.0,70,75,70,65,4,4
3,1996.0,1,0,150,4,4,4,1,2,2,2,2,4,2,2,2,2,3,3,2,3,2,3,3,3,2.0,3,4,5,10,5,1,50000.0,3,3,1,1,1,0,1985.0,2005.0,4.0,1.0,1.0,2,3,4,3,4,4,4,4,4,2,5,70,70,70,70,70.0,85,70,30,70,5,4
3,-2.0,1,0,100,3,2,3,1,1,1,3,2,1,1,4,5,5,4,4,2,4,5,2,4,2,4.0,1,4,2,2,2,3,4000.0,2,2,1,2,1,0,1946.0,1969.0,4.0,1.0,1.0,2,2,3,4,4,4,3,4,2,2,4,80,70,60,70,60.0,70,75,70,65,1,5
1,-2.0,1,0,160,3,5,3,1,1,1,3,4,1,1,2,3,5,4,4,2,4,5,4,3,1,6.0,1,3,6,1,6,1,50000.0,5,3,1,1,1,0,1966.0,1987.0,6.0,1.0,2.0,2,2,3,4,3,5,3,2,3,2,5,60,40,50,80,50.0,50,80,30,90,2,5
4,-2.0,1,0,120,2,3,3,2,1,1,1,4,1,1,2,4,5,4,5,5,5,5,2,3,1,6.0,1,4,4,3,4,1,20000.0,1,2,1,2,1,0,1957.0,1981.0,6.0,1.0,2.0,3,2,4,4,3,4,3,-8,-8,-8,4,80,80,-2,-2,70.0,70,-2,-2,-2,1,3
3,1978.0,1,0,104,5,5,5,1,1,1,1,5,1,1,1,5,5,4,5,5,5,5,1,4,1,8.0,1,1,5,5,6,5,50000.0,3,3,2,2,1,0,1965.0,1988.0,4.0,1.0,1.0,2,1,5,5,4,5,2,2,-8,-8,5,100,100,100,100,100.0,100,100,100,100,3,4
3,-2.0,4,0,117,5,4,4,2,4,4,2,4,1,1,1,5,2,3,3,4,1,5,4,4,3,3.0,1,2,5,5,7,4,70000.0,2,3,1,2,1,0,1947.0,1971.0,4.0,4.0,2.0,2,2,4,4,4,4,4,4,4,4,5,80,80,80,80,80.0,80,80,80,80,4,5
7,1955.0,1,0,150,1,3,4,4,1,1,4,4,1,1,1,1,5,4,4,1,1,5,2,5,1,5.0,5,4,5,5,5,3,44400.0,2,2,1,2,1,0,1941.0,1966.0,6.0,1.0,4.0,2,1,4,3,3,4,-8,-8,-8,-8,2,30,20,50,70,-2.0,-2,80,20,90,5,5
3,-2.0,1,0,130,4,3,3,1,1,1,1,3,1,1,1,4,5,4,3,5,5,5,2,2,1,6.0,1,4,1,1,1,1,50000.0,2,2,1,2,1,0,1968.0,2000.0,3.0,1.0,1.0,3,2,3,5,5,5,3,5,5,4,4,80,100,80,80,80.0,80,80,80,80,3,4
3,-2.0,1,0,160,1,1,2,1,2,2,2,3,2,2,3,5,5,5,5,5,5,5,1,1,1,8.0,1,2,5,4,5,3,50000.0,3,3,1,2,1,0,1966.0,-2.0,1.0,1.0,1.0,3,3,4,4,4,4,2,-8,-8,-8,4,70,60,80,60,70.0,80,80,70,70,1,2
4,1990.0,1,0,104,5,4,2,1,1,1,1,3,1,1,1,5,5,4,5,5,5,5,3,3,1,3.0,1,4,4,2,5,1,5000.0,4,2,1,2,1,0,1978.0,2001.0,4.0,1.0,1.0,3,1,4,3,3,3,3,3,-8,-8,4,90,80,60,60,80.0,80,80,80,60,2,3
3,1988.0,1,0,165,5,5,5,1,1,1,1,5,1,1,1,5,5,4,5,5,5,5,3,2,1,2.0,1,3,3,2,4,1,25000.0,7,3,1,2,1,0,1976.0,1996.0,3.0,1.0,1.0,2,2,4,4,3,3,3,3,-8,-8,5,60,60,60,70,70.0,60,60,65,70,2,4
3,-2.0,1,0,92,2,3,5,4,1,1,1,5,1,1,1,5,5,4,4,5,5,5,1,4,1,8.0,1,4,4,4,4,3,80000.0,2,3,1,2,1,0,1930.0,1969.0,3.0,4.0,4.0,2,2,3,5,4,4,2,4,4,4,-8,80,80,80,80,80.0,80,80,80,80,4,5
9,1992.0,4,0,136,3,3,4,2,2,2,1,5,3,1,1,4,4,4,4,5,1,3,3,4,1,3.0,1,2,3,3,4,3,48000.0,3,3,1,2,0,1,1965.0,1992.0,6.0,1.0,2.0,3,2,4,5,4,4,3,5,3,3,4,60,65,59,67,75.0,80,85,50,90,3,4
3,-2.0,1,0,110,4,4,3,1,1,1,3,4,1,2,3,3,4,4,3,2,4,5,3,3,2,1.0,2,4,3,2,2,2,50000.0,4,3,1,2,1,0,1965.0,1987.0,1.0,1.0,1.0,2,2,4,5,4,3,3,4,4,3,4,70,78,78,78,80.0,80,80,78,60,3,4
13,2002.0,4,0,142,3,5,5,2,4,2,4,4,4,-8,1,3,1,4,4,2,3,1,2,3,2,6.0,6,3,5,6,4,4,90000.0,2,3,1,2,1,0,1954.0,1979.0,10.0,3.0,2.0,-8,-8,4,4,3,4,2,4,4,4,3,85,85,85,80,80.0,80,80,85,85,5,4
4,-2.0,1,0,120,4,4,4,1,2,2,3,5,3,2,1,2,2,2,4,5,1,1,3,3,1,1.0,2,4,5,5,5,4,100000.0,5,3,2,1,1,0,1969.0,1989.0,10.0,1.0,2.0,2,2,4,4,4,5,3,4,3,-8,3,90,95,80,86,70.0,70,80,90,96,1,5
4,1997.0,-8,0,120,5,5,1,1,2,2,4,5,4,4,1,2,4,1,1,2,2,2,2,2,2,2.0,1,2,3,3,4,2,100000.0,3,3,1,2,1,0,1976.0,2007.0,3.0,1.0,1.0,3,2,5,4,4,4,3,4,-8,-8,5,98,92,93,95,90.0,98,92,-2,97,5,5
1,-2.0,-8,0,100,2,2,2,1,1,1,2,4,1,1,1,1,5,5,5,5,5,5,2,3,1,7.0,1,3,2,2,3,1,30000.0,4,2,1,2,1,0,1960.0,-2.0,4.0,1.0,1.0,3,2,3,3,2,4,2,-8,-8,-8,4,-2,50,40,-2,50.0,50,60,50,-2,4,3
3,-2.0,1,0,110,4,4,4,1,1,1,3,2,1,1,2,5,5,4,4,5,5,5,3,4,1,3.0,1,3,3,3,4,2,5000.0,3,2,1,2,1,0,1951.0,1984.0,3.0,1.0,1.0,2,2,5,3,4,4,2,4,-8,-8,4,80,60,80,70,70.0,60,70,80,80,3,4
4,1984.0,1,0,110,4,4,3,1,2,2,1,3,3,3,2,2,2,4,4,1,1,2,3,3,2,3.0,1,2,7,5,8,3,40000.0,2,4,1,2,1,0,1962.0,1990.0,10.0,4.0,2.0,2,1,4,4,4,5,4,4,4,4,5,40,40,40,40,40.0,40,40,40,40,3,4
11,-2.0,4,0,120,5,5,5,5,4,4,1,5,5,1,1,3,1,4,4,2,4,1,2,3,3,-8.0,1,2,7,6,7,4,50000.0,4,2,1,1,1,0,1972.0,1997.0,9.0,1.0,5.0,2,1,4,5,4,5,4,5,4,4,4,80,80,70,80,80.0,80,80,80,80,3,4
6,2012.0,1,0,130,5,4,4,1,1,2,1,4,5,1,1,3,4,4,4,2,5,1,3,4,2,6.0,6,4,5,7,7,7,100000.0,5,3,1,2,1,0,1992.0,2013.0,6.0,1.0,1.0,2,2,4,5,4,5,3,4,-8,-8,5,80,80,70,80,80.0,80,80,100,80,4,4
4,1987.0,1,1,105,5,4,5,1,1,1,1,5,5,3,1,3,5,4,4,2,1,1,2,5,2,5.0,4,3,5,4,10,2,-1.0,5,3,1,2,1,0,1967.0,1999.0,3.0,1.0,1.0,2,1,4,5,3,3,3,3,3,3,3,100,80,-2,60,60.0,60,100,100,60,0,5
3,1981.0,1,0,90,5,4,4,1,1,1,1,2,1,1,2,4,5,4,2,5,5,5,3,3,1,2.0,1,4,5,4,6,4,65000.0,2,3,1,2,1,0,1970.0,1991.0,3.0,1.0,1.0,2,2,4,5,5,5,4,4,-8,-8,5,80,70,70,70,50.0,60,79,70,80,2,5
3,1950.0,1,0,120,5,-8,4,1,1,1,4,5,1,1,1,4,4,4,5,4,4,5,4,4,2,7.0,1,4,3,2,3,2,4000.0,2,2,1,2,1,0,1943.0,1961.0,1.0,1.0,1.0,3,2,4,5,5,5,3,5,5,2,2,90,80,60,80,50.0,60,60,80,80,2,4
1,-2.0,1,0,125,2,3,3,1,1,1,1,3,1,1,3,5,5,4,5,5,5,5,1,1,1,8.0,1,2,1,1,1,1,10000.0,2,2,1,2,1,0,1939.0,1981.0,1.0,1.0,1.0,3,1,4,4,4,4,4,3,2,2,2,60,60,50,50,50.0,50,50,50,50,1,4
6,1973.0,1,1,110,3,3,4,5,4,2,3,4,1,1,1,3,1,3,4,5,3,5,2,4,3,5.0,2,2,3,2,4,5,30000.0,1,-8,0,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,4,2,4,4,4,3,2,-8,3,98,80,60,60,70.0,90,80,70,70,4,4
11,2007.0,1,1,112,5,4,4,2,2,2,1,2,5,2,3,3,2,4,2,1,3,1,2,3,3,2.0,6,4,5,4,6,4,130000.0,1,3,-3,1,1,0,1979.0,2007.0,10.0,4.0,2.0,2,1,3,4,4,4,3,3,-8,-8,2,70,60,70,80,60.0,70,70,70,70,4,4
12,1996.0,1,0,140,4,5,5,5,2,2,2,4,5,3,1,3,3,4,3,3,3,1,3,4,2,2.0,-8,4,8,7,8,6,-3.0,3,4,-3,2,0,1,1974.0,2006.0,13.0,4.0,5.0,1,2,3,4,5,4,3,3,3,-8,3,80,80,60,70,70.0,60,70,70,70,0,5
3,1947.0,1,0,100,3,4,3,1,1,1,1,4,1,1,1,3,5,3,3,5,5,5,4,4,1,3.0,1,3,5,4,5,2,100000.0,6,3,1,1,1,0,1937.0,1958.0,3.0,1.0,1.0,3,2,4,5,4,5,4,4,-8,-8,5,50,30,30,40,40.0,30,20,20,20,1,3
1,-2.0,1,0,115,2,4,3,1,1,1,1,5,1,1,1,5,5,5,5,5,5,5,4,3,1,3.0,4,4,5,8,2,3,40000.0,2,2,2,2,1,0,1946.0,1975.0,3.0,1.0,1.0,3,1,4,5,5,5,2,1,2,2,5,50,20,80,20,50.0,50,50,80,70,2,4
12,2012.0,2,1,125,4,4,4,2,3,3,4,4,5,2,1,4,3,4,4,2,4,1,3,3,3,5.0,2,3,7,6,7,6,45000.0,1,2,-3,2,1,0,0.0,0.0,0.0,0.0,0.0,2,2,4,3,3,4,3,3,3,3,3,75,60,60,70,70.0,70,70,70,70,5,4
3,1981.0,1,1,138,4,4,3,2,2,2,2,4,4,2,1,3,4,4,4,2,1,1,2,3,2,5.0,5,2,7,4,8,6,-3.0,3,2,1,2,0,1,1963.0,1988.0,3.0,1.0,2.0,3,2,3,2,3,3,3,3,2,2,2,60,50,40,50,30.0,50,50,40,40,1,4
11,2009.0,1,0,140,3,5,5,2,2,2,2,3,5,1,2,3,2,4,4,3,3,1,2,3,3,4.0,1,4,3,1,3,1,200000.0,2,2,2,1,0,1,1979.0,2004.0,11.0,4.0,2.0,2,2,4,4,2,5,3,3,3,3,3,70,60,60,60,60.0,60,70,70,70,5,4
1,-2.0,1,0,123,4,4,4,1,1,1,1,4,1,1,2,5,5,5,5,5,5,5,1,1,1,8.0,2,4,3,3,3,-8,1040.0,1,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,3,5,5,5,4,5,5,4,3,80,70,70,60,70.0,80,80,50,60,1,4
4,1967.0,4,0,140,3,5,4,2,2,2,1,5,1,1,1,5,4,5,5,5,5,5,1,2,1,8.0,1,2,5,5,5,1,48000.0,4,3,1,2,1,0,1948.0,1975.0,9.0,4.0,2.0,2,1,4,4,5,4,3,4,-8,3,4,50,60,70,70,50.0,70,50,60,60,3,4
1,-2.0,1,0,98,5,5,4,5,1,1,1,5,1,1,5,2,5,4,5,5,5,5,2,4,1,5.0,1,4,5,5,5,4,-2.0,5,3,1,2,1,0,1955.0,-2.0,1.0,1.0,5.0,2,2,2,5,5,5,-8,-8,-8,5,5,90,90,80,80,70.0,90,70,90,90,0,5
3,-2.0,1,0,130,5,3,3,5,1,1,1,5,2,1,1,2,5,1,2,2,1,1,5,5,2,1.0,1,4,5,4,6,2,-2.0,1,3,1,2,1,0,0.0,0.0,0.0,0.0,0.0,2,1,4,5,4,5,-8,-8,5,5,5,50,60,70,60,20.0,30,30,60,70,3,4
3,-2.0,1,0,110,5,5,5,1,1,1,1,3,3,1,2,4,5,4,5,5,5,1,1,1,1,8.0,1,3,3,3,3,2,36000.0,1,2,1,2,0,1,0.0,0.0,0.0,0.0,0.0,3,1,4,3,3,3,3,3,3,3,2,80,80,80,80,90.0,80,80,80,90,4,4
3,-2.0,1,0,120,5,4,5,1,1,1,1,5,1,1,1,4,5,4,2,5,2,5,5,4,1,1.0,1,4,1,1,1,1,12800.0,2,2,1,2,1,0,1947.0,1967.0,3.0,1.0,1.0,3,2,4,4,4,4,4,-8,4,4,5,70,70,70,70,70.0,70,70,70,70,1,5
6,2000.0,1,0,98,4,5,5,2,1,1,1,4,4,1,2,5,5,4,4,2,5,1,4,4,3,5.0,2,4,5,5,7,5,60000.0,4,3,1,2,1,0,1981.0,2005.0,4.0,1.0,1.0,2,2,4,4,4,5,2,4,2,2,4,90,80,80,80,80.0,80,80,80,80,5,3
3,1984.0,1,0,130,2,2,4,1,1,2,1,5,1,1,1,4,5,4,4,5,5,5,5,4,2,1.0,1,3,4,3,5,2,5000.0,4,2,1,2,1,0,1969.0,1997.0,4.0,1.0,1.0,3,2,4,5,4,4,4,4,4,4,4,90,90,60,60,40.0,70,40,60,20,2,4
7,1966.0,4,0,104,4,5,4,5,1,2,2,4,4,1,3,4,3,5,3,4,4,2,4,3,4,4.0,2,4,6,6,6,1,120000.0,2,4,1,2,0,1,1942.0,1946.0,6.0,1.0,5.0,1,2,3,5,5,5,5,5,5,-8,2,90,80,80,60,-2.0,80,80,80,60,5,4
1,-2.0,1,1,102,2,3,3,1,1,1,1,4,1,1,1,2,5,4,2,3,4,5,3,2,1,1.0,2,2,4,5,4,1,22000.0,2,2,0,2,1,0,1937.0,1959.0,3.0,1.0,1.0,2,2,3,4,3,4,-8,-8,3,3,3,80,80,80,80,70.0,80,70,80,70,3,3
10,1982.0,4,0,105,4,5,4,2,2,1,1,5,1,1,1,4,2,4,4,3,1,5,2,3,2,5.0,1,3,4,5,4,3,24000.0,2,2,1,2,1,0,0.0,0.0,0.0,0.0,0.0,3,3,4,3,2,5,3,3,3,3,4,70,70,70,70,70.0,60,60,70,70,6,4
11,2014.0,1,0,140,4,4,5,5,2,3,1,4,5,3,1,3,3,4,3,2,3,1,4,4,3,2.0,3,4,7,6,8,6,50000.0,3,3,1,2,0,1,0.0,0.0,0.0,0.0,0.0,2,1,5,5,5,5,4,5,3,4,4,99,80,70,80,80.0,80,65,80,60,3,5
10,1995.0,1,0,120,3,3,5,5,4,4,2,4,4,3,1,4,2,4,3,4,2,1,3,4,3,5.0,5,3,2,1,2,2,120000.0,2,3,-3,2,0,1,1981.0,2007.0,7.0,1.0,5.0,2,2,4,4,4,4,3,5,3,3,2,50,50,50,40,50.0,50,60,50,50,5,4
3,-2.0,1,0,100,2,2,2,1,1,1,3,4,1,1,1,4,5,4,4,5,5,5,2,4,2,6.0,1,3,2,1,2,1,12000.0,2,2,1,2,1,0,1961.0,1992.0,3.0,1.0,1.0,3,3,3,3,3,4,3,-8,3,3,4,60,70,60,70,60.0,50,50,60,60,3,4
4,1970.0,4,1,130,2,2,2,2,2,2,3,5,1,1,1,4,3,4,3,4,5,5,2,4,1,3.0,1,2,3,6,3,6,12000.0,3,2,0,2,1,0,1954.0,1976.0,6.0,1.0,2.0,3,3,3,4,4,4,2,4,3,3,4,70,0,70,60,60.0,0,0,50,50,1,2
3,-2.0,1,0,128,4,4,4,1,1,1,1,5,1,1,1,4,5,4,5,5,5,5,3,3,1,3.0,1,4,6,5,7,3,50000.0,3,3,1,2,1,0,1966.0,1989.0,3.0,1.0,1.0,2,2,3,4,4,4,4,4,3,3,5,90,90,90,90,90.0,90,90,90,90,4,4
3,2004.0,1,0,125,5,4,3,1,1,1,2,5,4,1,1,3,5,4,4,3,4,2,4,4,3,2.0,1,2,1,1,1,1,20000.0,6,2,2,2,1,0,0.0,0.0,0.0,0.0,0.0,3,2,5,5,5,5,2,5,3,2,5,90,80,70,80,60.0,60,70,80,80,2,2
1,-2.0,1,0,120,3,5,4,1,1,1,1,5,1,1,1,3,5,4,5,5,5,5,4,3,1,7.0,1,2,5,3,6,1,5000.0,3,1,1,2,1,0,1967.0,1993.0,3.0,1.0,1.0,3,2,5,5,4,5,3,3,-8,-8,5,70,60,70,60,70.0,60,70,60,70,2,4
4,-2.0,1,0,135,4,4,4,1,2,2,2,5,1,2,1,4,4,4,4,5,4,5,3,2,1,5.0,1,4,5,3,5,2,60000.0,6,3,2,1,1,0,1963.0,1985.0,3.0,1.0,1.0,2,1,4,4,3,4,2,3,3,-8,5,70,70,75,80,60.0,70,70,70,80,5,5
6,1964.0,1,0,120,2,4,4,5,4,3,4,4,1,1,2,3,2,3,3,4,3,4,2,4,3,2.0,3,2,4,4,4,4,90000.0,3,4,2,2,1,0,1941.0,1970.0,10.0,4.0,5.0,3,3,4,4,-8,5,3,4,3,3,4,90,90,80,80,90.0,80,80,90,90,4,4
3,1979.0,1,0,160,5,5,5,1,1,1,1,5,2,1,2,5,5,4,4,4,5,4,2,2,1,7.0,1,2,1,5,5,6,60000.0,5,2,1,2,1,0,1976.0,2011.0,3.0,1.0,2.0,2,3,2,4,2,3,2,4,-8,-8,5,40,-2,60,50,40.0,50,40,-2,-2,5,3
6,2001.0,1,1,160,4,5,4,1,4,2,3,5,5,1,2,4,1,4,3,1,3,1,5,2,4,4.0,2,5,4,2,8,2,50000.0,3,2,1,2,1,0,1987.0,2008.0,6.0,1.0,5.0,2,1,4,5,5,5,5,5,5,4,5,100,100,98,98,98.0,90,98,90,90,5,5
4,-2.0,4,0,140,4,4,4,1,1,1,1,3,1,1,2,5,5,2,2,5,5,5,4,2,1,2.0,2,4,5,4,6,4,7000.0,4,2,1,2,1,0,1975.0,-2.0,1.0,1.0,1.0,3,2,4,4,4,4,2,3,4,3,5,80,85,-2,-2,-2.0,80,82,-2,-2,2,4
4,1993.0,1,0,120,4,4,4,1,3,3,2,5,3,1,1,3,3,3,3,2,2,2,3,3,3,3.0,3,3,3,1,6,2,40000.0,6,2,1,2,1,0,1978.0,1999.0,4.0,1.0,1.0,3,2,3,4,4,4,3,4,3,3,4,90,80,80,90,80.0,90,50,60,50,3,4
3,-2.0,1,0,140,5,4,4,4,3,1,3,5,4,4,1,3,4,4,4,2,1,1,5,5,2,2.0,2,4,4,3,5,2,150000.0,3,2,1,2,1,0,1957.0,1983.0,11.0,4.0,2.0,2,1,4,4,4,5,4,4,4,3,5,80,60,60,60,80.0,80,100,40,50,5,4
1,-2.0,1,0,96,4,3,5,2,1,1,2,4,1,1,1,2,5,4,5,5,1,5,4,4,1,-8.0,4,5,-8,-8,-8,-8,50000.0,3,2,2,2,1,0,1944.0,1968.0,3.0,4.0,2.0,2,2,4,5,3,5,-8,-8,-8,-8,4,75,80,70,70,85.0,90,70,80,80,3,5
10,2012.0,1,1,100,5,5,4,4,2,2,1,2,5,2,2,3,4,4,3,3,3,1,2,3,3,3.0,3,3,5,4,6,4,36000.0,1,3,0,2,1,0,0.0,0.0,0.0,0.0,0.0,2,1,4,3,3,5,3,5,3,3,2,90,80,60,60,79.0,70,80,70,80,4,4
4,1975.0,1,0,135,3,4,4,1,3,3,3,4,1,1,1,4,3,4,4,5,5,5,3,3,1,3.0,1,4,5,2,5,1,15000.0,3,3,1,2,1,0,1958.0,1978.0,1.0,1.0,1.0,2,2,3,3,3,4,3,3,-8,-8,4,80,80,70,70,70.0,70,50,70,70,2,4
