happiness,survey_type,province,city,county,gender,birth,nationality,religion,religion_freq,edu,edu_status,edu_yr,income,political,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,weekday,year,quarter,hour,month,hour_cut,birth_s,income_cut,properties,insurs,invests
4,1,18,55,89,2,1956,1,1,1,6,4.0,-2.0,10000,1,200.0,0,1,1,0,0,0,0,0,0,160,120,5,4,4,2,1.0,2,2,1,4,1,1,1,4,2,4,4,4,4,4,4,5,5,5,3,3,2,3.0,3.0,1,4,5,5,5,5,5,0.0,0.0,0.0,0.0,1,2,2,2,50000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,2,0,0.0,3,1978.0,1955.0,1978.0,6.0,1.0,2.0,10000.0,5.0,0.0,0.0,-2,1,1,2,-2,1,1,2,2,2,4,2,20000.0,4,4,4,4,4,4,4,4,3,3,3,3,3,3,80,80,80,80,80.0,80,80,80,80,5,2015,3,11,7,2,3,2,5,14,1
3,1,22,65,103,2,1971,1,1,1,4,4.0,1986.0,50000,1,150.0,0,0,1,0,0,0,0,0,0,160,120,3,5,5,1,1.0,1,1,1,5,1,1,1,5,4,5,5,5,5,5,5,5,5,5,1,3,1,8.0,8.0,1,2,5,5,7,3,1,2.0,1.0,1.0,4.0,1,2,2,2,600000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,1,1,1.0,3,1990.0,1990.0,1990.0,4.0,1.0,1.0,10000.0,1.0,5.0,1.0,1940,6,1,1,1939,1,1,2,3,3,2,2,80000.0,2,2,2,2,4,3,2,3,3,2,2,2,1,4,60,70,70,50,50.0,60,60,50,60,4,2015,3,10,7,2,5,5,4,14,1
4,1,30,85,128,1,1981,1,1,1,4,4.0,1997.0,25000,1,97.0,0,1,0,0,0,0,0,0,0,172,160,3,5,5,2,1.0,3,1,1,2,5,1,3,5,4,4,5,4,4,1,5,5,5,1,2,2,2,6.0,6.0,3,1,7,1,7,7,1,3.0,1.0,1.0,3.0,1,1,2,2,25000.0,4,2,1,2,0,1,0,0,0,0,0,0,0,2,0,2.0,3,2006.0,1982.0,2006.0,4.0,1.0,2.0,0.0,6.0,0.0,0.0,1954,1,1,2,1955,1,1,2,3,2,5,2,50000.0,5,3,-8,-8,5,3,2,2,2,-8,-8,-8,3,4,80,80,70,80,60.0,60,50,70,80,4,2015,4,20,10,5,6,4,1,13,1
2,2,2,3,10,1,1949,1,1,1,3,3.0,-2.0,2000,1,40.0,0,0,0,1,0,0,0,0,0,163,100,2,3,3,1,1.0,2,1,3,4,1,1,1,5,5,2,5,5,5,5,5,5,5,5,4,4,1,2.0,2.0,1,4,2,1,3,2,4,0.0,0.0,0.0,0.0,1,1,2,2,20000.0,5,3,1,2,0,1,0,0,0,0,0,0,0,5,0,0.0,3,1968.0,1947.0,1968.0,3.0,1.0,1.0,2000.0,3.0,0.0,0.0,1922,3,1,2,1928,1,1,2,2,2,3,2,5000.0,4,4,4,4,3,4,4,4,2,2,2,2,2,4,90,90,60,90,90.0,90,70,90,90,5,2015,3,15,7,4,2,2,9,13,1
4,2,18,54,88,2,1951,1,1,1,6,3.0,1970.0,0,1,80.0,0,0,1,0,0,0,0,0,0,155,120,4,4,2,1,1.0,1,1,1,4,1,1,1,5,3,5,3,4,4,3,2,5,5,5,3,4,5,5.0,5.0,1,2,4,5,4,4,6,0.0,0.0,0.0,0.0,1,1,2,2,0.0,2,2,1,2,0,1,0,0,0,0,0,0,0,2,0,0.0,3,1974.0,1950.0,1974.0,6.0,1.0,1.0,0.0,3.0,0.0,0.0,-2,-8,1,2,-2,-8,1,2,2,1,4,4,-2.0,4,4,3,3,3,3,2,2,2,3,3,3,3,5,0,60,30,80,30.0,40,60,30,60,0,2015,3,10,7,2,3,1,4,13,1
3,2,16,46,77,1,1968,1,1,1,3,4.0,1981.0,40000,1,130.0,0,1,0,0,0,0,0,0,0,163,145,2,3,4,1,1.0,1,1,1,4,2,3,2,5,5,5,5,4,4,5,5,5,5,5,2,3,1,3.0,3.0,1,2,3,2,4,2,1,3.0,30.0,1.0,3.0,1,1,2,2,60000.0,1,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0.0,3,1990.0,1970.0,1990.0,3.0,1.0,1.0,20000.0,5.0,0.0,0.0,1940,3,1,2,1945,1,1,15,3,2,4,2,60000.0,5,3,3,3,5,3,2,4,3,3,3,2,1,4,90,80,80,80,60.0,70,70,80,80,2,2015,3,9,7,2,4,5,1,13,1
4,1,17,50,83,1,1955,1,1,1,6,2.0,1973.0,12000,1,90.0,0,1,0,0,0,0,0,0,0,170,140,4,4,3,2,2.0,3,2,1,4,1,1,1,5,5,3,5,4,4,5,5,5,5,5,2,4,2,5.0,5.0,2,4,5,6,6,3,1,3.0,42.0,1.0,3.0,1,2,2,2,40000.0,1,3,1,2,0,1,0,0,0,0,0,0,0,1,1,0.0,3,1981.0,1956.0,1981.0,6.0,1.0,2.0,24000.0,5.0,0.0,0.0,-2,-8,1,-8,-2,-8,1,-8,2,2,4,2,-2.0,4,4,4,4,5,4,3,3,3,3,-8,-8,1,3,70,50,50,50,50.0,50,50,50,50,4,2015,3,14,7,4,3,3,1,14,1
4,1,21,64,102,1,1995,1,1,1,9,1.0,2014.0,0,2,88.0,0,0,0,0,1,0,0,0,0,170,90,4,5,3,2,1.0,2,2,1,5,4,4,1,5,3,3,5,4,4,5,5,4,5,2,1,5,2,8.0,8.0,1,2,1,1,1,1,1,3.0,-1.0,1.0,3.0,1,1,2,2,20000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970,4,1,4,1971,4,1,4,2,2,5,-8,30000.0,5,5,4,4,3,3,2,4,2,2,-8,-8,1,3,80,70,60,60,60.0,80,30,60,0,6,2015,3,16,7,4,7,1,16,13,1
4,1,21,63,99,1,1940,1,1,1,1,5.0,-2.0,28000,1,84.0,0,0,0,0,0,0,0,0,1,165,140,2,5,5,1,1.0,1,1,1,5,1,1,1,5,1,5,5,5,5,1,1,5,5,5,1,5,4,8.0,8.0,1,3,1,1,1,1,5,0.0,0.0,0.0,0.0,1,1,2,2,28000.0,2,1,1,2,0,1,0,0,0,0,0,0,0,3,2,0.0,3,1968.0,1949.0,1968.0,2.0,1.0,1.0,2000.0,6.0,0.0,0.0,-2,-8,1,16,-2,1,1,2,3,1,3,3,28000.0,-8,-8,5,5,5,4,-8,-8,1,-8,-8,5,1,5,100,100,5,-2,85.0,100,80,100,50,0,2015,3,8,7,2,1,4,64,13,1
4,1,19,56,90,2,1977,1,1,1,6,4.0,1997.0,50000,1,60.0,0,0,0,0,0,0,0,1,0,160,96,4,5,5,5,3.0,2,3,3,5,5,4,1,2,3,3,5,3,2,2,1,5,4,1,3,3,2,4.0,2.0,3,2,5,5,6,5,1,3.0,15.0,1.0,3.0,1,1,2,2,150000.0,3,3,1,1,0,1,0,0,0,0,0,0,0,1,0,1.0,3,2000.0,1974.0,2000.0,6.0,1.0,1.0,100000.0,1.0,8.0,2.0,1948,4,4,1,1954,4,1,9,2,2,3,2,100000.0,4,3,3,3,5,5,3,5,3,3,-8,3,1,3,70,60,50,30,60.0,80,-2,70,70,2,2015,3,20,7,5,5,5,49,13,1
1,2,3,6,13,2,1968,1,1,1,3,2.0,-2.0,30000,1,60.0,0,0,0,0,1,0,0,0,0,154,122,2,3,2,1,1.0,1,1,1,5,1,3,1,1,4,5,5,4,5,5,5,5,5,5,3,4,1,2.0,2.0,1,1,2,4,6,1,3,0.0,0.0,0.0,0.0,1,2,2,2,35000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,1,1,0.0,3,1990.0,1969.0,1990.0,1.0,1.0,1.0,5000.0,3.0,0.0,0.0,1929,1,1,2,1930,1,1,2,2,1,3,2,100000.0,4,4,5,4,5,4,4,3,1,3,3,3,1,5,80,60,65,50,59.0,70,40,30,65,3,2015,3,20,9,5,4,4,16,14,1
5,2,23,68,108,2,1959,1,1,1,1,5.0,-2.0,500,1,116.0,0,1,1,0,0,0,0,0,0,160,125,1,2,2,1,1.0,1,1,1,2,1,1,4,5,5,5,5,4,5,5,5,5,5,5,2,2,1,5.0,7.0,1,1,5,1,4,1,3,0.0,0.0,0.0,0.0,1,1,2,2,15000.0,2,2,1,1,0,1,0,0,0,0,0,0,0,1,1,0.0,3,1977.0,1957.0,1977.0,6.0,1.0,1.0,1500.0,2.0,0.0,0.0,1925,1,1,2,1929,1,1,2,2,3,4,3,10000.0,4,2,4,2,2,-8,2,-8,4,-8,-8,-8,1,2,100,100,80,70,70.0,100,100,80,90,2,2015,3,17,7,4,3,1,5,13,1
4,1,10,27,49,1,1985,1,1,1,4,4.0,2002.0,10000,1,79.0,0,0,0,0,1,0,0,0,0,166,138,2,3,3,2,2.0,3,2,2,3,1,2,2,5,4,2,5,5,1,1,1,5,4,4,2,4,2,2.0,3.0,1,4,5,4,7,4,1,3.0,10.0,1.0,3.0,1,1,2,2,200000.0,4,2,1,2,0,0,1,0,0,0,0,0,0,1,0,0.0,3,2010.0,1985.0,2010.0,4.0,1.0,2.0,7000.0,1.0,3.0,1.0,1962,4,1,1,1962,4,1,1,3,2,2,3,60000.0,4,3,3,2,4,3,2,3,2,3,-8,3,2,2,60,60,70,80,50.0,50,50,70,60,5,2015,3,18,7,5,6,2,16,13,4
4,2,18,51,84,2,1972,1,1,1,4,4.0,-2.0,10000,1,150.0,0,0,1,0,0,0,0,0,0,165,110,5,5,5,1,1.0,1,1,1,5,1,1,1,5,3,4,5,4,4,1,3,5,5,5,3,4,2,2.0,3.0,1,4,5,3,7,2,3,0.0,0.0,0.0,0.0,1,1,2,2,50000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,1,1,1.0,3,-2.0,1970.0,-2.0,4.0,1.0,1.0,50000.0,1.0,3.0,2.0,1949,3,1,2,1951,1,1,2,3,1,4,2,20000.0,5,3,4,4,5,4,3,5,4,-8,3,3,2,5,60,65,50,70,60.0,70,70,60,50,1,2015,3,10,7,2,5,2,4,13,1
4,2,28,81,121,2,1978,1,1,1,3,2.0,-2.0,1000,1,100.0,0,0,1,0,0,0,0,0,0,152,100,1,2,3,1,1.0,1,1,1,2,1,1,3,5,5,5,5,5,5,5,5,5,5,5,1,4,1,8.0,8.0,1,4,2,2,2,2,3,0.0,0.0,0.0,0.0,1,2,2,2,10000.0,4,1,1,2,0,1,0,0,0,0,0,0,0,1,1,1.0,3,1993.0,1965.0,1993.0,4.0,2.0,1.0,8000.0,2.0,0.0,0.0,1939,2,1,2,-2,-8,-8,-8,2,2,3,2,5000.0,5,3,5,5,5,3,2,4,4,4,4,5,2,4,90,90,90,90,90.0,90,90,90,90,3,2015,3,15,7,4,5,1,4,14,1
4,1,6,14,30,2,1986,1,1,2,5,2.0,2005.0,0,1,100.0,0,0,1,0,0,0,0,0,0,158,100,4,3,4,1,1.0,3,3,2,4,2,2,4,3,4,4,3,3,3,3,4,3,4,3,2,3,2,3.0,3.0,2,4,3,2,2,2,3,0.0,0.0,0.0,0.0,1,1,2,2,70000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,1,0,1.0,3,2010.0,1986.0,2010.0,5.0,1.0,1.0,70000.0,1.0,2.0,1.0,1963,1,1,2,1965,3,1,2,2,2,4,2,100000.0,4,4,3,4,3,3,3,5,5,4,4,3,2,4,70,80,87,69,70.0,87,86,89,78,4,2015,3,12,8,3,6,1,4,13,1
2,1,6,12,28,1,1956,1,1,1,4,4.0,1972.0,15000,1,100.0,0,1,0,0,0,0,0,0,0,165,115,3,4,4,1,1.0,2,2,2,4,2,2,1,5,5,5,5,5,4,5,5,5,5,5,3,3,1,4.0,3.0,3,2,6,5,6,5,3,0.0,0.0,0.0,0.0,2,1,2,2,20000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,0,1,0.0,3,1981.0,1958.0,1981.0,3.0,1.0,1.0,5000.0,3.0,0.0,0.0,-2,1,1,2,-2,1,1,2,3,2,4,2,100000.0,2,2,2,2,2,2,2,2,2,2,2,2,2,4,60,60,60,60,60.0,60,60,60,60,2,2015,3,15,7,4,3,3,1,13,1
4,1,16,46,77,2,1972,1,-8,-8,3,2.0,-2.0,-2,1,140.0,0,1,0,0,0,0,0,0,0,158,130,4,4,4,4,1.0,2,2,2,4,1,1,1,5,4,4,5,4,4,5,4,5,1,5,2,3,1,5.0,5.0,2,3,5,2,7,3,1,2.0,7.0,1.0,4.0,1,2,2,2,-2.0,7,2,1,2,0,1,0,0,0,0,0,0,0,2,1,2.0,3,1993.0,1973.0,1993.0,5.0,1.0,4.0,-2.0,1.0,2.0,1.0,-2,3,4,3,-2,1,1,-8,3,1,3,3,400000.0,3,3,3,3,3,3,3,3,3,-8,-8,-8,2,4,60,60,60,60,60.0,60,60,60,60,4,2015,3,16,7,4,5,0,1,14,1
4,1,6,12,28,1,1955,1,1,3,4,4.0,-2.0,30000,1,30.0,0,0,0,0,0,0,0,0,1,154,100,2,3,3,2,1.0,1,1,1,4,3,1,1,5,2,5,5,4,3,5,4,5,5,5,4,4,1,1.0,1.0,2,2,6,5,6,4,2,0.0,0.0,0.0,0.0,1,1,2,2,30000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,1,0,0.0,3,1984.0,1963.0,1984.0,4.0,1.0,2.0,-2.0,6.0,0.0,0.0,1928,1,1,1,1932,1,1,5,2,1,3,3,60000.0,3,3,3,3,3,3,2,2,2,3,3,3,1,3,80,80,80,80,70.0,70,80,80,80,2,2015,3,15,7,4,3,4,64,13,1
5,1,19,59,95,1,1990,1,1,1,12,4.0,2014.0,25000,1,53.0,0,0,0,0,1,0,0,0,0,180,180,5,5,-8,4,3.0,2,1,1,3,5,2,2,3,4,4,5,3,2,1,2,5,5,1,4,4,3,7.0,3.0,1,2,5,5,7,5,1,3.0,1.0,1.0,3.0,1,1,2,2,200000.0,5,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969,3,1,1,1968,4,1,1,2,1,4,3,60000.0,5,4,4,4,4,4,3,4,3,3,3,4,3,3,90,92,95,90,90.0,90,90,85,92,2,2015,3,18,7,5,6,4,16,13,1
3,1,5,8,23,1,1959,1,1,1,10,4.0,1989.0,30000,4,64.0,0,1,0,0,0,0,0,0,0,174,126,3,4,4,2,1.0,2,2,2,5,4,3,1,5,4,4,3,2,2,5,2,5,5,2,4,3,2,2.0,2.0,1,2,3,2,5,2,1,3.0,36.0,1.0,2.0,1,1,1,1,50000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,1,0,0.0,3,1982.0,1969.0,1982.0,6.0,1.0,2.0,10000.0,1.0,3.0,1.0,-2,3,1,2,-2,1,1,2,2,2,4,3,60000.0,4,4,4,4,3,2,2,2,3,3,2,3,1,2,50,50,60,70,50.0,60,50,70,60,3,2015,3,11,7,2,3,4,1,0,1
4,1,9,21,43,2,1953,1,1,1,1,5.0,-2.0,5000,1,60.0,0,0,0,0,0,0,0,0,1,152,100,4,4,4,1,3.0,1,1,1,4,1,1,1,5,5,5,5,5,4,5,5,5,5,5,2,4,1,6.0,6.0,1,4,4,2,5,2,1,2.0,20.0,-8.0,4.0,1,1,2,2,10000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,2,1,0.0,3,1979.0,1957.0,1979.0,3.0,1.0,1.0,5000.0,1.0,2.0,-8.0,-2,1,1,2,-2,1,1,2,3,1,5,2,30000.0,5,5,4,4,4,-8,3,-8,5,-8,-8,-8,3,2,60,60,60,60,50.0,50,50,60,30,1,2015,3,12,7,3,3,2,64,13,1
2,1,12,33,62,2,1961,1,0,6,6,4.0,-2.0,0,1,100.0,0,0,1,0,0,0,0,0,0,151,63,2,2,3,1,1.0,1,1,1,4,1,1,1,5,5,5,5,4,4,5,5,5,5,5,2,4,1,2.0,3.0,1,1,5,4,-8,3,5,0.0,0.0,0.0,0.0,1,2,2,2,-2.0,2,2,1,2,0,1,0,0,0,0,0,0,0,4,1,0.0,3,1983.0,1960.0,1983.0,3.0,1.0,1.0,-2.0,1.0,3.0,1.0,-2,3,1,2,-2,1,1,2,3,1,3,-8,-3.0,5,3,3,3,5,-8,2,4,3,-8,3,-8,2,5,100,100,50,80,80.0,80,50,80,70,6,2015,3,10,8,2,4,1,4,14,1
5,1,10,27,49,1,1960,1,1,1,10,4.0,1982.0,40000,1,70.0,0,1,0,0,0,0,0,0,0,170,130,4,4,4,2,1.0,4,3,2,5,4,1,1,4,4,3,4,3,3,3,2,4,5,2,4,3,5,2.0,4.0,2,4,5,4,6,4,1,3.0,33.0,1.0,3.0,1,1,2,2,54000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,0,1,0.0,3,1986.0,1961.0,1986.0,8.0,1.0,2.0,10000.0,1.0,3.0,2.0,1930,3,4,1,1935,2,1,15,2,2,4,2,60000.0,4,3,-8,-8,5,5,4,5,4,3,-8,3,2,4,80,70,65,60,40.0,60,70,50,70,0,2015,3,19,7,5,3,5,1,13,1
4,1,21,64,101,2,1972,1,1,1,4,4.0,1987.0,0,1,83.0,0,1,1,0,0,0,0,0,0,158,108,4,4,4,1,3.0,2,2,3,5,1,1,1,5,4,4,4,3,3,2,4,5,4,5,3,4,2,1.0,3.0,4,4,5,3,5,3,5,0.0,0.0,0.0,0.0,1,1,2,2,15000.0,2,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0.0,4,1994.0,1965.0,2010.0,5.0,1.0,4.0,15000.0,5.0,0.0,0.0,1937,2,1,2,-2,2,1,16,2,1,4,-8,-2.0,5,3,4,4,5,3,3,4,3,3,-8,3,3,4,80,75,80,75,60.0,70,75,75,75,3,2015,3,19,7,5,5,1,5,13,1
4,1,22,67,107,1,1964,1,0,3,7,4.0,1987.0,150000,4,135.0,0,1,0,0,0,0,0,0,0,168,128,2,3,3,5,2.0,3,2,2,5,4,1,1,4,4,2,5,4,4,2,5,5,5,1,2,3,2,7.0,5.0,2,4,7,6,7,5,1,3.0,37.0,1.0,3.0,1,1,1,2,150000.0,2,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0.0,3,1994.0,1968.0,1994.0,6.0,1.0,5.0,0.0,6.0,0.0,0.0,1930,3,4,1,1937,12,1,2,1,1,4,2,150000.0,3,3,-8,-8,5,4,3,4,3,-8,3,-8,2,2,85,85,80,65,80.0,75,80,80,90,3,2015,3,9,7,2,4,5,1,9,1
4,2,31,88,133,2,1962,3,1,1,4,4.0,1980.0,10000,1,48.0,0,1,0,0,0,0,0,0,0,162,140,2,1,3,1,1.0,2,2,1,4,1,1,1,5,3,4,4,4,4,3,2,5,5,5,4,4,1,1.0,1.0,4,4,4,4,6,4,3,0.0,0.0,0.0,0.0,1,1,1,1,120000.0,5,3,2,2,0,1,0,0,0,0,0,0,0,2,0,0.0,3,1983.0,1955.0,1983.0,3.0,1.0,1.0,30000.0,3.0,0.0,0.0,1935,2,1,1,1938,1,1,15,2,1,4,2,50000.0,4,4,4,4,5,5,4,4,3,4,-8,4,1,4,30,40,60,60,60.0,60,60,60,60,0,2015,3,13,8,3,4,2,1,0,1
4,1,16,46,78,1,1993,1,1,1,6,2.0,2009.0,0,1,125.0,0,0,0,0,1,0,0,0,0,178,120,4,4,4,1,2.0,1,2,1,4,5,1,2,3,3,5,4,4,2,1,1,5,5,1,5,4,3,2.0,1.0,5,4,4,3,7,3,6,0.0,0.0,0.0,0.0,2,2,1,2,30000.0,4,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967,4,1,1,1973,1,1,15,2,2,4,-8,50000.0,5,5,4,4,4,3,3,5,3,4,-8,3,3,4,80,70,70,70,70.0,70,60,70,80,1,2015,3,14,7,4,7,1,16,10,1
2,1,29,82,125,2,1959,1,1,1,1,5.0,-2.0,0,1,60.0,0,0,0,1,0,0,0,0,0,155,100,4,5,5,1,2.0,3,1,3,4,1,1,1,5,5,2,5,4,5,5,1,5,5,5,1,3,2,8.0,8.0,2,2,4,3,4,2,4,0.0,0.0,0.0,0.0,1,1,2,2,48000.0,3,2,0,2,0,1,0,0,0,0,0,0,0,2,0,0.0,3,1980.0,1959.0,1980.0,6.0,1.0,2.0,48000.0,5.0,0.0,0.0,-2,1,1,2,-2,1,1,2,2,2,3,2,70000.0,3,3,3,3,3,3,3,3,3,3,3,3,3,4,70,80,90,50,40.0,60,70,80,60,3,2015,3,14,7,4,3,1,9,13,1
3,1,1,1,5,2,1981,1,0,7,11,4.0,2006.0,100000,1,60.0,0,1,0,0,0,0,0,0,0,160,125,3,4,4,2,2.0,3,3,3,2,5,5,4,4,3,3,3,3,3,2,4,4,4,1,4,4,3,3.0,3.0,3,3,5,5,5,5,1,3.0,10.0,1.0,2.0,1,1,1,2,100000.0,2,3,1,2,0,0,1,0,0,0,0,0,0,2,0,2.0,3,2010.0,1982.0,2010.0,11.0,1.0,2.0,100000.0,1.0,3.0,1.0,1949,4,1,11,1954,4,1,1,2,3,3,3,300000.0,4,4,3,3,4,3,4,3,3,3,3,3,3,4,80,70,50,70,80.0,80,80,80,80,1,2015,3,15,9,4,6,5,1,9,4
5,2,17,49,82,2,1936,1,1,1,1,5.0,-2.0,50,1,120.0,0,0,0,1,0,0,0,0,0,160,80,1,1,5,1,1.0,1,1,4,4,3,1,2,5,5,5,5,5,5,5,5,5,5,5,1,4,1,8.0,8.0,1,4,6,6,6,6,4,0.0,0.0,0.0,0.0,2,1,2,2,20000.0,4,3,1,1,0,1,0,0,0,0,0,0,0,2,4,0.0,7,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,1,2,-2,1,1,2,2,1,4,-8,-2.0,4,4,4,4,4,4,4,4,4,-8,-8,-8,2,5,30,30,80,80,30.0,60,100,80,30,0,2015,3,11,7,2,1,1,9,13,1
2,1,24,72,112,1,1969,1,1,1,3,2.0,-2.0,20000,1,80.0,0,0,0,0,0,0,0,0,1,165,110,3,4,4,2,3.0,1,1,3,4,1,1,2,5,5,5,5,4,4,5,5,5,2,5,2,2,2,7.0,6.0,6,3,3,2,4,2,1,5.0,20.0,1.0,3.0,2,2,2,2,-2.0,2,2,1,2,0,1,0,0,0,0,0,0,0,3,0,1.0,7,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,1,2,-2,1,1,2,3,2,3,2,50000.0,2,2,3,3,4,5,3,4,3,-8,-8,-8,2,1,70,60,60,70,70.0,70,60,65,75,3,2015,3,19,7,5,4,3,64,14,1
3,1,6,13,29,2,1931,1,1,1,1,5.0,-2.0,0,1,90.0,0,0,0,1,0,0,0,0,0,148,90,2,2,3,1,2.0,1,1,2,2,1,1,3,5,5,5,5,4,4,5,5,5,5,5,2,3,1,3.0,3.0,2,3,4,3,5,3,4,0.0,0.0,0.0,0.0,1,2,2,2,60000.0,1,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0.0,7,1951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,1,2,-2,1,1,2,2,1,3,3,10000.0,4,4,4,4,4,4,4,4,4,4,-8,-8,2,3,60,60,60,60,60.0,60,60,60,60,2,2015,3,8,8,2,1,1,9,14,1
4,1,11,29,52,2,1957,1,1,1,3,2.0,-2.0,25000,1,12.0,0,1,0,0,0,0,0,0,0,163,130,2,4,2,2,1.0,4,3,3,2,3,1,2,2,3,3,2,2,3,2,3,3,2,3,5,4,4,1.0,1.0,1,2,3,3,4,3,5,0.0,0.0,0.0,0.0,1,1,2,2,25000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,0,1,0.0,6,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1933,1,1,1,1933,1,1,15,3,2,-8,3,50000.0,3,3,-8,-8,3,3,2,2,2,-8,-8,-8,1,5,80,80,60,60,60.0,90,80,100,100,2,2015,3,16,7,4,3,4,1,13,1
5,1,4,7,21,1,1952,1,1,1,4,4.0,1969.0,36500,1,10.0,0,0,0,0,0,0,0,0,1,172,163,5,5,5,4,3.0,3,1,5,5,1,1,1,4,3,3,4,3,3,4,1,5,5,5,3,5,5,2.0,3.0,3,5,6,5,8,3,1,3.0,30.0,1.0,1.0,1,1,2,2,100000.0,1,3,2,1,0,1,0,0,0,0,0,0,0,1,3,0.0,3,-2.0,1949.0,-2.0,6.0,1.0,4.0,-1.0,5.0,0.0,0.0,-2,2,1,2,-2,3,1,16,2,1,3,2,60000.0,3,2,4,4,5,3,2,4,3,3,-8,4,1,3,100,100,100,100,100.0,100,100,100,100,3,2015,3,16,9,4,3,4,64,13,1
4,1,4,7,21,2,1960,1,1,1,9,4.0,1985.0,45000,1,90.0,0,1,0,0,0,0,0,0,0,166,130,3,4,3,2,2.0,3,2,2,4,3,1,1,3,2,1,4,4,5,2,3,4,5,1,2,4,2,7.0,7.0,2,3,6,6,6,6,5,0.0,0.0,0.0,0.0,1,1,2,2,100000.0,2,3,2,1,0,1,0,0,0,0,0,0,0,1,0,0.0,3,1987.0,1960.0,1987.0,9.0,1.0,2.0,50000.0,1.0,3.0,1.0,1929,7,4,1,1929,3,1,1,2,2,3,2,100000.0,-8,-8,-8,-8,4,4,3,3,3,3,-8,3,3,2,70,70,70,70,60.0,60,60,70,70,5,2015,3,10,9,2,3,5,1,13,1
4,2,17,50,83,2,1957,1,1,1,1,5.0,-2.0,10000,1,270.0,0,1,0,1,0,0,0,0,0,160,130,3,4,4,1,1.0,1,1,1,5,1,1,1,5,2,5,5,2,4,2,5,5,5,5,4,4,1,1.0,5.0,1,2,1,1,1,1,3,0.0,0.0,0.0,0.0,1,1,2,2,50000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,2,0,0.0,7,1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,1,2,-2,1,1,2,2,2,3,2,10000.0,5,4,4,4,4,-8,-8,4,-8,-8,-8,-8,1,4,70,70,100,80,80.0,80,80,80,80,0,2015,3,12,7,3,3,2,10,13,1
