survey_type,province,city,county,gender,nationality,religion,edu,edu_status,edu_yr,income,political,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_yr,work_type,insur_1,insur_2,family_income,family_m,family_status,house,car,invest_1,invest_2,invest_3,invest_4,invest_5,invest_8,daughter,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,quarter,hour,month,hour_cut,birth_s,income_cut,happiness
1,4,12,23,2,1,1,1,4.863796506044161,266.8656970688269,2591,1,113.62034939558393,0,0,0,0,0,0,0,0,0,165,135,3,3,3,1,1.8637965060441606,1,1,1,3,1,1,1,4,3,5,5,3,3,4,2,2,5,2,2,2,4.455186024176642,4.591389518132482,1,2,5,5,4,2,0.0,0.0,2,2,30000.0,2,3,1,2,1,0,0,0,0,0,0,3,1981.7275930120884,1954.0,1981.7275930120884,6.455186024176642,3.591389518132482,1.8637965060441606,-2.591389518132482,4.863796506044161,0.0,0.0,262,1,2,262,1,1,2,2,2,4,-8,2,2,2,2,3,1,2,2,2,2,0,1,3,68,60,48,58,61.36203493955839,60,62,58,60,3,10,7,2,3,1,2
1,8,23,39,2,1,1,2,3.708925055058617,648.3790035142217,2031,1,85.79817560564479,0,0,0,0,0,0,0,0,0,164,119,4,4,4,2,1.6772312637646543,1,1,1,3,2,2,1,4,3,5,5,3,2,3,2,2,3,2,2,1,5.645537472470691,3.708925055058617,1,1,3,3,6,2,0.0,0.0,2,2,30000.0,2,2,0,2,1,0,0,0,0,0,0,2,1342.2723647815446,1323.3098893961344,1342.2723647815446,4.74061884635258,2.708925055058617,1.3544625275293085,-2.0316937912939625,3.3861563188232715,0.0,0.0,634,1,2,634,1,1,6,3,2,3,-8,2,2,-1,-1,3,0,2,2,2,1,1,1,3,73,64,58,66,64.84153104353018,66,68,63,64,3,13,7,2,4,1,2
1,25,70,109,1,1,1,3,4.0,-2.0,20000,1,40.0,0,1,0,0,0,0,0,0,0,176,152,2,2,3,1,1.0,1,1,1,4,1,1,1,4,4,4,4,4,4,4,4,4,4,1,3,2,6.666262270143844,6.666262270143844,1,3,4,3,5,3,0.0,0.0,1,1,20000.0,2,2,1,2,1,0,0,0,0,0,2,3,1974.889765081355,1954.6674754597123,1974.889765081355,1.4445792432853855,1.0,1.0,-0.7777103783573073,3.666868864928078,0.0,0.0,-2,1,2,-2,1,1,4,2,1,4,2,4,3,3,2,4,2,2,3,2,3,2,1,3,75,67,60,67,75.55420756714615,52,60,60,60,3,10,8,2,3,3,2
1,7,20,42,1,1,0,3,4.0,1977.2231731313639,44,1,57.90125070773148,0,1,0,0,0,0,0,0,0,168,175,2,3,3,4,1.955365373727208,1,1,1,3,2,1,1,4,3,3,5,4,4,4,4,5,4,2,3,2,4.955365373727208,5.910730747454416,1,2,2,3,2,2,0.0,0.0,1,1,11910.730747454416,2,2,1,2,1,0,0,0,0,0,0,3,1984.3124423839095,1962.1785385050912,1984.3124423839095,4.0,1.0,4.821461494908832,11910.730747454416,4.821461494908832,0.22317313136395955,0.04463462627279191,84,1,2,84,1,1,2,2,3,3,3,4,3,3,3,4,4,3,4,2,2,3,1,4,70,59,50,50,31.339038788183757,50,50,60,70,3,11,7,2,4,1,2
1,18,54,89,2,1,0,3,3.378766117144448,-2.0,0,1,231.6642728858893,0,0,0,0,0,0,0,0,0,164,113,2,2,4,1,1.0,1,1,1,4,1,1,1,5,2,5,-3,4,4,5,5,5,5,4,3,1,1.0,3.55308470713888,2,3,4,3,4,0,0.0,0.0,1,1,66212.33882855551,1,3,1,2,1,0,0,0,0,0,1,3,1988.0,1967.3787661171446,1988.0,3.310616941427776,1.0,1.0,50000.0,1.0,3.621233882855552,1.0,598,2,2,-2,3,1,2,2,1,3,-1,4,4,4,4,5,4,2,3,3,-8,-4,2,5,66,80,64,61,67.57532234288897,70,73,70,61,3,10,7,2,4,1,2
1,10,30,53,1,1,1,4,4.0,1962.0168612304249,24988,1,60.988925370896936,0,1,0,0,0,0,0,0,0,170,149,3,3,3,2,1.0110746291030606,2,2,1,3,3,2,1,5,4,2,4,3,3,3,5,3,1,1,1,1,4.044298516412242,3.0553731455153024,2,1,4,3,5,2,0.0,0.0,1,1,24988.92537089694,1,2,1,2,1,0,0,0,0,0,1,6,1964.9725627140126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,1,1927,1,1,1,2,2,3,3,3,2,1,2,3,3,2,3,2,2,1,1,3,69,59,50,59,59.88925370896939,59,79,59,84,3,15,7,4,4,4,2
1,27,78,118,1,1,1,3,4.0,1978.501397272689,0,1,38.18435867761623,0,0,0,0,0,0,0,0,0,158,110,1,1,3,1,1.7953910330595941,1,1,1,3,1,1,4,5,5,5,5,4,4,5,2,5,5,2,3,1,5.976955165297971,5.976955165297971,-6,2,1,1,-5,1,0.0,0.0,2,2,-2.795391033059594,0,1,0,2,1,0,0,0,0,0,1,3,1988.138269008212,1964.3659228098545,1988.138269008212,-5.544692396715131,1.0,1.0,-2.386173099178783,1.818435867761623,3.976955165297971,1.5907820661191885,1940,2,2,1944,1,1,14,3,2,3,3,2,2,2,2,4,3,2,-5,-5,-5,-5,1,2,14,14,14,14,8.639666280901096,8,10,8,8,3,10,7,2,3,0,2
2,20,61,99,2,1,1,3,4.2751835448484945,1428.7876824690723,0,1,200.0,0,1,0,0,0,0,0,0,0,156,109,1,1,2,1,1.2751835448484943,1,1,1,4,1,1,1,4,2,5,5,4,3,5,4,5,5,2,4,1,1.0,3.3759177242424716,1,2,4,3,-5,2,0.0,0.0,1,2,30000.0,3,3,1,2,1,0,0,0,0,0,1,3,1979.7248164551515,1954.2751835448485,1979.7248164551515,3.0,1.0,1.0,0.0,3.7248164551515055,0.0,0.0,1403,2,2,1404,1,1,2,2,2,4,-5,4,3,3,4,5,-4,3,3,2,3,-4,1,5,60,60,48,47,61.744493654545174,60,74,58,54,3,9,7,2,3,1,2
2,12,31,59,1,2,0,4,4.0,1980.752067243906,4686,1,154.81093203209164,0,0,0,0,0,0,0,0,0,170,140,4,4,3,3,1.0,2,1,1,4,2,1,1,5,3,4,4,4,4,3,1,5,4,2,3,2,3.7983181489089777,4.600840925545511,1,2,5,5,5,3,0.0,0.0,1,0,86781.49963799876,2,1,0,2,1,0,0,0,0,0,0,2,1183.0557823991114,1168.6356001860192,1192.6692372078396,1.8025227766365335,2.4033637021820446,2.4033637021820446,0.0,3.004204627727556,0.0,0.0,783,2,3,783,1,1,7,2,1,3,-1,4,4,3,2,5,3,2,-3,2,3,-3,2,5,68,52,54,62,59.01261388318267,56,72,68,68,3,17,7,4,3,1,2
1,20,60,96,1,6,1,3,2.0,-2.0,5000,1,127.19311065357637,0,1,0,0,0,0,0,0,0,160,102,2,2,3,1,1.0,1,1,1,3,2,1,1,5,3,5,1,5,5,1,5,5,2,3,2,1,2.699569415848523,6.098708247545569,1,4,2,2,2,1,0.0,0.0,1,2,20000.0,3,2,1,2,1,0,0,0,0,0,1,4,1686.6724299375833,1964.7467706188638,1686.6724299375833,6.948492955469831,1.0,1.8497847079242615,0.0,4.849784707924261,0.0,0.0,-2,0,2,-2,1,1,15,3,2,3,2,3,3,3,3,2,-6,2,-8,-8,1,-8,2,3,76,76,51,76,7.313348108695784,7,7,76,76,3,12,7,3,2,2,2
1,14,39,67,1,1,1,3,4.0,1996.1290327157315,-2,1,73.87098147194305,0,0,0,0,1,0,0,0,0,168,107,4,4,2,1,1.0,1,1,1,4,1,1,1,5,4,4,5,4,3,4,5,4,5,3,3,1,2.0,2.1290327157314355,1,2,3,2,4,3,0.0,0.0,1,1,-2.0,6,1,1,2,1,0,0,0,0,0,0,3,2010.9677382741486,1991.5806401269542,2010.9677382741486,4.0,1.0,1.0,-0.25806543146287053,4.741934568537129,0.0,0.0,1948,1,2,1959,3,1,11,3,2,3,3,2,2,2,2,4,3,2,3,2,2,2,2,3,80,81,77,78,53.87098147194306,52,60,52,51,3,11,7,2,6,0,2
1,8,24,41,1,1,1,5,4.0,816.7866233565433,20893,1,62.54651835281271,0,0,0,1,0,0,0,0,0,160,119,4,5,5,3,1.413319850255701,1,1,2,3,2,2,2,4,4,4,4,4,4,4,2,4,3,2,3,1,5.413319850255701,5.413319850255701,1,2,4,5,5,3,14.87951460920523,0.41331985025570084,1,1,52842.70441928404,2,2,1,2,1,0,0,0,0,0,0,3,1977.159635956904,1949.266397005114,1977.159635956904,4.826639700511402,1.0,3.2399595507671024,36000.0,5.413319850255701,0.0,0.0,794,1,1,796,2,1,1,2,1,3,-3,4,3,4,4,4,3,3,-3,2,3,3,1,2,80,80,84,82,71.73360299488598,85,85,80,90,3,14,7,4,2,3,2
2,7,16,35,2,1,1,3,2.0,-2.0,0,1,181.43791840626656,0,0,1,0,0,0,0,0,0,166,104,3,3,4,1,1.0,1,1,1,4,1,1,1,5,3,4,3,2,2,5,2,5,5,4,4,1,2.0,2.0,2,4,1,1,1,1,0.0,0.0,1,1,20000.0,3,1,1,2,1,0,0,0,0,0,0,3,1977.5562825427096,1956.175018595834,1977.7625278937512,3.2062453510414826,1.0,1.0,20000.0,2.587509297917035,1.0312267552074132,0.20624535104148267,-2,1,2,-2,1,1,2,3,2,3,3,4,4,4,3,4,-8,2,2,2,2,0,1,4,80,80,64,64,70.0,70,62,47,75,3,10,7,2,2,1,2
1,20,59,94,2,1,1,1,5.0,-2.0,5103,1,288.50155510397565,0,0,0,0,0,0,0,0,0,156,105,3,4,2,1,1.9482052031710615,1,1,1,4,1,1,1,5,4,5,5,5,4,5,5,4,5,2,1,1,5.948205203171062,5.051794796828938,1,3,2,1,3,4,0.0,0.0,1,1,10000.0,3,2,1,2,1,0,0,0,0,0,0,3,1984.2589739841446,1960.2589739841446,1984.2589739841446,2.896410406342123,1.0,1.0,155.3843904868152,3.9482052031710615,0.0,0.0,-2,1,2,1828,1,1,2,2,3,4,2,4,3,3,4,4,2,3,4,3,1,1,1,4,88,70,79,88,88.96410406342123,89,88,87,88,3,9,7,2,4,2,2
2,7,17,36,1,7,1,4,4.0,1994.5883436443269,-2,2,100.0,0,0,0,0,1,0,0,0,0,164,114,4,4,2,1,1.0,1,1,1,4,2,1,1,5,4,4,5,4,2,2,5,3,3,3,3,1,1.5176687288653754,3.0,1,3,2,2,2,2,0.0,0.0,1,1,-2.0,3,1,1,2,1,0,0,0,0,0,0,3,2003.5176687288654,1980.0706749154615,2003.5176687288654,3.5176687288653756,1.0,1.0,-2.0,2.5176687288653756,0.0,0.0,1952,4,2,1951,2,1,2,2,1,3,3,4,3,3,3,4,3,2,3,2,-2,-2,1,3,70,80,60,70,70.3533745773075,36,40,74,69,3,16,7,4,5,0,2
1,24,71,109,1,1,1,1,4.822091784033879,-2.0,0,1,101.09188896722077,0,0,0,0,0,0,0,0,0,157,115,2,2,2,1,1.0,1,1,1,2,1,1,2,5,5,4,5,4,4,5,5,5,5,2,4,1,3.067449295796724,5.533724647898362,1,2,2,2,3,2,0.0,0.0,1,2,30889.541079830604,5,2,1,2,1,0,0,0,0,0,0,6,1967.423265727729,348.8780115095626,355.2827072843429,1.0674492957967239,0.3558164319322412,0.1779082159661206,0.0,0.8895410798306029,0.0,0.0,-2,1,2,-2,1,1,2,3,2,3,2,4,4,4,3,4,-8,2,-5,1,-8,-8,3,4,68,58,61,61,56.441835680677585,60,60,61,61,3,11,7,2,2,1,2
2,2,4,11,1,1,1,2,3.09587082243992,-2.0,0,1,158.0825835512016,0,1,0,0,0,0,0,0,0,160,112,3,3,3,1,1.0,1,1,1,1,1,1,5,5,5,5,5,4,5,5,5,5,5,2,4,1,6.26941945170672,7.0,1,2,1,2,1,2,0.0,0.0,1,1,5000.0,4,2,1,2,1,0,0,0,0,0,2,7,1244.5699015759992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,2,-2,1,1,2,2,1,3,2,4,3,4,3,4,3,2,3,2,2,2,1,4,89,92,81,85,74.4296808097352,81,89,63,74,3,16,7,4,1,1,2
1,11,29,53,2,1,1,4,4.0,-2.0,8498,1,50.92527413259206,0,0,0,0,0,0,0,0,0,160,138,3,4,3,2,1.0616849421728038,1,1,1,3,1,1,1,5,3,5,5,4,4,5,5,4,5,3,3,1,2.3084247108640197,4.185054826518412,1,2,3,4,5,4,-0.026081850470273338,0.4448355204447644,1,1,8498.695907476485,1,2,0,2,1,0,0,0,0,0,0,6,1986.7532602313088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,2,117,1,1,2,3,2,3,3,4,3,3,3,4,4,1,4,3,-7,-7,1,4,69,69,48,60,48.149451734815884,47,48,59,69,3,9,7,2,3,2,2
1,21,61,98,1,1,1,1,5.0,-2.0,0,1,120.0,0,0,0,0,0,0,0,0,0,154,95,2,2,2,1,1.0,1,1,1,3,1,1,2,5,5,5,5,4,5,5,4,5,5,3,2,1,2.2132809038505283,6.0,1,2,3,1,4,1,0.0,0.0,1,1,-0.9099606778878963,1,1,1,2,1,0,0,0,0,0,0,7,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,6,-2,1,1,6,2,2,3,-8,2,2,3,2,4,3,2,4,2,-1,-1,1,5,73,53,49,63,27.260550509569452,49,65,55,41,3,17,8,4,1,0,2
1,14,41,70,1,1,1,4,4.0,739.8044534009302,0,1,150.0629970983153,0,1,0,0,0,0,0,0,0,164,120,1,1,2,1,1.0,1,1,1,4,1,1,1,4,4,3,5,4,4,5,4,5,5,1,4,1,5.369487753897411,5.745275217626352,1,2,4,3,0,2,0.0,0.0,1,2,33121.062681355295,4,2,1,2,1,0,0,0,0,0,0,3,1976.2547247823736,1958.3694877538974,1990.611613116608,4.872637608813176,1.6242125362710587,1.0,0.0,4.624212536271059,0.0,0.0,726,3,2,727,1,1,2,2,2,4,-1,4,4,4,4,5,-8,3,4,-3,-3,-8,2,4,60,53,58,62,51.27362391186824,60,67,62,66,3,13,7,3,3,1,2
2,22,62,99,1,1,1,2,4.489428326649746,1002.805053153301,0,1,70.63430040101528,0,0,0,0,0,0,0,0,0,166,112,1,1,2,1,1.0,1,1,1,3,1,1,2,5,5,5,5,5,5,5,5,5,5,2,4,1,4.936569959898472,7.489428326649746,1,1,2,3,2,3,0.0,0.0,1,1,978.8566532994909,2,1,1,2,1,0,0,0,0,0,1,3,1963.126860080203,1954.4471416332487,1963.126860080203,2.021143346700509,2.468284979949236,1.0,2612.6860080203055,4.510571673350254,0.0,0.0,-2,1,2,-2,1,-3,2,2,2,-1,2,5,5,3,4,4,-1,3,-2,-2,-8,-8,1,5,60,49,23,74,38.13312278527913,69,28,33,65,3,9,7,2,1,1,2
2,30,86,130,1,1,1,5,4.0,2001.2732540541726,2258,1,109.11107368444164,0,0,0,0,0,0,0,0,0,165,120,2,2,3,1,1.0,2,1,1,5,1,1,1,5,4,4,4,4,4,4,5,4,3,3,4,1,2.3063032717114837,2.3063032717114837,1,1,2,2,3,1,1.3063032717114837,0.4354344239038279,1,1,10000.0,4,2,1,2,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954,3,2,1959,3,1,2,2,1,3,2,3,3,3,3,4,3,2,4,3,3,-1,1,5,53,53,30,30,26.126065434229673,34,34,43,60,3,8,7,1,5,1,2
1,20,60,96,1,1,1,3,4.0,757.2819272724848,0,1,84.62272101840173,0,0,0,0,0,0,0,0,0,162,106,2,2,3,1,1.0,1,1,1,2,1,1,2,4,3,3,3,4,4,4,3,3,5,3,4,1,2.229546496933044,4.073866242332611,1,2,3,3,4,4,0.0,0.0,1,2,-1.614773248466522,1,2,1,2,1,0,0,0,0,0,1,3,1973.0818140122678,1945.9261337576675,1973.0818140122678,4.155680254600433,1.0,1.385226751533478,-0.38522675153347785,4.3852267515334775,0.0,0.0,-2,1,4,-2,1,1,1,3,2,3,-1,4,4,0,0,4,4,3,4,4,-8,-8,3,4,64,62,73,76,68.44319745399567,72,57,62,73,3,9,7,2,2,0,2
1,8,22,44,2,1,1,1,5.0,-2.0,5499,1,139.98606487174058,0,1,0,0,0,0,0,0,0,153,118,3,4,3,1,1.0,1,1,1,5,1,1,1,5,5,5,5,4,4,5,5,5,5,2,3,1,4.5010451346194555,5.5003483782064855,1,2,2,3,4,2,11.991638923044354,0.9993032435870295,1,1,5499.651621793515,1,1,1,2,1,0,0,0,0,0,1,4,1977.0041805384778,977.6807310154721,992.1908339834603,0.5003483782064853,0.5003483782064853,0.5003483782064853,0.0,1.0006967564129705,0.0,0.0,-2,1,2,-2,1,1,-3,3,2,3,3,3,3,3,3,3,-1,3,-1,3,-1,-1,2,4,70,65,65,65,65.01045134619456,65,65,39,39,3,14,7,3,3,2,2
1,13,34,61,1,1,1,8,4.0,1986.5280781042584,109679,1,123.60830125928234,0,0,0,0,0,0,0,0,0,168,131,3,3,3,2,1.9919776844976045,4,3,1,3,3,1,1,4,3,1,3,3,3,2,2,5,2,3,2,3,4.024066946507187,1.5040111577511976,2,2,5,6,0,4,20.53610041976078,1.0,1,1,150000.0,2,3,1,1,1,0,0,0,0,0,0,3,1992.0240669465072,1966.0240669465072,1992.0240669465072,8.52005578875599,1.0,3.016044631004791,65120.334732535935,1.0,3.0,1.0,1942,2,2,1942,2,1,2,2,1,4,2,4,3,3,3,3,3,2,3,3,-1,-1,1,2,74,74,74,74,70.0,65,74,65,70,3,10,7,2,4,5,2
2,3,8,17,1,1,1,3,2.1368521507110696,133.62048135466975,9863,1,191.78887095733583,0,0,0,0,0,0,0,0,0,161,132,3,3,3,1,1.0,1,1,1,4,1,1,2,4,4,5,5,4,4,5,4,5,5,3,1,1,2.931573924644465,3.0,1,2,2,1,3,1,0.0,0.0,1,1,30342.130376777674,3,2,1,2,1,0,0,0,0,0,0,3,1994.3841653218,1969.4525913971556,1994.3841653218,3.0,1.0,1.0,8000.0,3.0,0.0,0.0,130,1,2,130,1,1,2,3,2,3,3,4,3,3,3,3,3,2,3,3,3,2,2,4,61,69,70,60,51.36852150711069,42,33,51,51,3,12,7,3,4,2,2
2,2,2,9,1,7,1,4,3.9969484173833623,1996.9511746781338,-1,1,99.91608147804246,0,1,0,0,0,0,0,0,0,160,90,4,4,2,1,1.0,1,1,1,4,1,1,1,5,4,4,5,4,2,4,5,3,5,2,2,1,2.001525791308319,3.0061031652332755,1,3,2,2,1,2,0.0,0.0,1,1,-1.0814736323920897,4,1,1,2,1,0,0,0,0,0,0,3,2003.9511746781338,1981.9557520520586,2003.9511746781338,4.01525791308319,1.0,1.0,-1.9969484173833623,3.0,0.0,0.0,1953,5,2,1953,2,1,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,80,90,60,70,80.03051582616638,70,59,70,59,3,18,7,4,5,0,2
1,21,66,106,1,1,1,4,4.0,32.52906182955286,10000,1,99.13112577177773,0,0,0,0,0,0,0,0,0,167,126,3,3,2,1,1.0347549691288906,1,1,1,4,1,1,1,4,5,4,4,4,5,4,4,5,5,1,2,1,7.982622515435555,7.982622515435555,1,4,5,3,5,1,0.08688742282222661,0.017377484564445322,1,1,20000.0,5,2,1,2,1,0,0,0,0,0,1,3,1982.0868874228222,1963.1042649073868,1982.0868874228222,2.9652450308711096,1.0,1.0,86.88742282222661,5.96524503087111,0.0,0.0,1931,2,2,1932,2,1,2,2,1,3,3,2,-7,3,2,4,3,2,3,2,1,-8,1,4,100,99,99,98,99.30490061742219,99,99,98,98,3,12,7,2,4,2,2
1,2,4,13,1,1,1,1,5.0,-2.0,5000,1,45.481527974685775,0,1,0,0,0,0,0,0,0,158,126,3,2,1,1,1.0,1,1,1,5,1,1,1,5,5,5,5,4,4,5,5,5,5,2,3,1,5.172016977496509,5.172016977496509,1,3,2,1,2,1,0.0,0.0,1,1,5827.983022503491,1,1,1,2,1,0,0,0,0,0,1,3,1969.7522716399442,1952.344033954993,1969.7522716399442,1.0,1.0,1.0,827.9830225034913,2.827983022503491,0.0,0.0,-2,1,13,-2,1,1,0,3,2,3,3,2,2,3,2,4,2,3,3,3,2,2,1,3,71,71,63,12,12.105392154713712,71,55,12,12,3,19,7,5,1,2,2
1,11,31,56,1,1,1,4,4.0,-2.0,22096,1,84.7723629947173,0,0,0,0,0,0,0,0,0,167,102,4,4,4,3,1.419389377458164,1,1,1,3,3,-4,2,5,4,4,4,4,4,4,4,4,2,1,3,1,5.90305311270918,5.90305311270918,1,2,3,5,5,2,5.806106225418359,0.5806106225418359,1,1,30000.0,2,2,0,2,0,0,0,0,0,0,0,3,1993.2244249016735,1971.3213717889644,1993.2244249016735,4.0,1.0,3.741831867625508,7903.05311270918,2.6775575098326563,1.7418318676255078,0.5806106225418359,1139,2,1,1137,3,1,1,2,1,2,-2,2,1,1,1,4,3,1,3,-3,3,-1,1,5,60,55,60,54,54.19389377458164,54,60,54,60,3,9,7,2,4,3,2
2,23,71,110,2,1,1,1,5.0,-2.0,1176,1,89.42111145778505,0,1,0,0,0,0,0,0,0,145,85,1,1,2,1,1.0,1,1,4,1,1,1,5,5,5,5,5,3,4,5,5,5,5,2,4,1,5.942111145778504,5.942111145778504,1,4,2,1,3,1,0.0,0.0,1,1,-2.0,1,1,1,2,1,0,0,0,0,0,2,7,1946.1350739931836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,1,-2,1,1,2,3,2,3,-7,4,3,3,3,4,3,3,4,3,4,3,3,3,80,80,70,80,70.0,80,70,70,70,3,16,7,3,0,5,2
2,28,81,122,1,1,1,3,4.0,-2.0,20000,1,219.46355992717312,0,1,0,0,0,0,0,0,0,163,96,2,2,3,1,1.8973177996358657,1,1,1,4,2,1,1,5,3,5,-6,4,2,2,1,5,2,2,2,2,3.513411001820672,3.513411001820672,1,1,1,1,2,1,0.0,0.0,1,1,20000.0,5,2,1,2,1,0,0,0,0,0,0,3,2001.6114873879835,1977.1248983898042,2001.6114873879835,2.7946355992717313,1.0,1.0,-0.10268220036413445,3.0,0.0,0.0,1744,1,2,1751,1,1,2,2,1,3,2,4,2,4,3,4,3,2,3,3,3,2,1,4,97,52,51,52,53.080466010924034,50,51,33,60,3,13,7,3,4,3,2
1,17,48,80,1,1,1,3,4.0,-2.0,10103,1,98.45437997800467,0,0,0,0,0,0,0,0,0,164,111,2,2,2,1,1.1030413347996886,1,1,1,4,1,1,1,-7,4,4,5,4,4,5,2,5,5,1,3,1,5.154562002199533,5.154562002199533,2,4,3,3,4,1,18.969586652003116,0.9484793326001557,1,1,10103.04133479969,1,1,0,2,1,0,0,0,0,0,0,6,1990.5152066739984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1838,1,2,-2,1,1,15,3,2,4,2,4,4,4,4,4,3,3,3,3,3,3,2,4,84,80,70,84,65.77281001099766,84,88,51,51,3,13,7,3,4,2,2
1,8,18,36,1,1,1,3,2.0,-1.9158921162432945,0,1,69.74767634872988,0,1,0,0,0,0,0,0,0,168,136,4,4,3,1,1.0841078837567055,1,1,1,3,3,1,2,5,1,5,5,3,1,3,5,5,2,4,4,1,1.5046473025402323,1.3364315350268217,1,2,3,3,3,3,0.0,0.0,1,1,-0.25232365127011613,1,2,0,2,1,0,0,0,0,0,0,1,-0.25232365127011613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1931,1,2,162,0,1,3,2,2,2,1,2,3,3,3,4,2,2,-8,2,2,-8,1,4,75,5,-2,54,54.78531120708426,45,54,0,7,3,16,8,3,5,0,2
1,12,33,62,1,1,1,1,5.0,-2.0,0,1,78.20691271400818,0,1,0,0,0,0,0,0,0,157,93,2,2,2,1,1.0,1,1,1,3,1,1,2,5,5,5,5,4,4,5,4,5,5,2,4,1,3.4327592267753064,3.9103456357004087,1,2,3,2,3,1,0.0,0.0,1,1,-1.9551728178502044,1,1,1,2,1,0,0,0,0,0,1,4,-2.0,1008.2582307745528,-1.0448271821497956,0.5224135910748978,0.5224135910748978,0.5224135910748978,0.0,2.0896543642995913,0.0,0.0,-2,1,8,-2,1,1,8,3,2,3,-8,4,4,4,4,5,-2,3,-2,-2,-8,-8,1,4,37,67,64,75,-2.0,75,46,-2,-2,3,11,8,2,1,1,2
1,15,40,71,1,1,1,10,4.0,1990.1472191960872,71308,1,136.06761175811408,0,1,0,0,0,0,0,0,0,160,102,4,4,4,3,1.0163576884541388,3,3,1,3,5,1,1,3,3,1,4,3,2,1,1,4,1,3,3,4,6.934569246183445,1.9836423115458612,3,2,6,6,7,4,24.59105778864653,0.9836423115458612,1,1,151635.76884541387,2,4,1,1,0,0,0,0,0,0,0,3,1995.2453653268121,1969.2453653268121,1995.2453653268121,10.934569246183445,1.0,4.950926934637584,80327.15376908277,1.065430753816555,2.9509269346375837,0.9836423115458612,1947,3,2,1948,3,1,2,1,1,3,2,3,3,3,3,5,4,3,4,3,4,4,1,2,69,69,69,69,69.83642311545862,69,68,69,70,3,11,7,2,5,5,2
1,1,1,7,1,1,1,6,4.0,1589.0841621251393,58039,1,92.94660035618348,0,1,0,0,0,0,0,0,0,176,158,4,3,3,2,2.19601608785996,2,2,2,4,4,1,1,4,3,2,4,4,2,3,4,4,1,2,2,1,2.80398391214004,2.0,1,2,3,3,3,3,29.747404749181484,0.8039839121400401,1,1,58039.8391214004,1,3,1,2,0,0,0,0,0,0,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1548,1,0,1550,1,1,0,2,1,3,2,3,3,1,1,4,4,3,4,2,3,1,-6,3,81,85,88,95,85.9800804392998,85,87,88,88,3,16,9,4,3,5,2
1,12,33,62,2,1,0,-7,-7.024071568062104,-2.0,-1,1,153.99428657268987,0,0,0,0,0,0,0,0,0,157,118,2,2,3,1,1.0,1,1,1,4,1,1,1,5,5,5,5,4,4,5,5,5,5,2,4,1,5.77478574647587,5.77478574647587,1,2,4,3,5,3,0.0,0.0,1,1,-2.0,2,2,1,2,1,0,0,0,0,0,1,7,-2.0750714178413765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-7,-6,-2,-7,1,-6,2,2,3,-8,3,3,3,3,3,-7,2,-7,3,-8,-8,2,2,4,3,2,3,2.65442790616535,3,3,2,2,3,16,8,4,3,0,2
2,24,70,108,2,1,0,1,3.808020480073763,-2.0,2758,1,87.94653013284159,0,0,0,0,0,0,0,0,0,156,86,1,2,3,1,1.0,1,1,1,2,1,1,2,5,4,5,5,4,3,5,5,4,5,2,3,1,1.602673493357921,1.602673493357921,1,2,3,2,3,1,0.0,0.0,1,1,2758.9306026568315,1,1,1,2,1,0,0,0,0,0,1,7,1965.893060265683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1145,1,2,1915,1,1,2,3,2,-3,-3,3,3,3,3,4,-8,-1,-4,2,-8,-3,1,4,72,68,68,68,68.08020480073763,62,68,78,72,3,15,7,3,2,2,2
