happiness,survey_type,province,city,county,gender,nationality,religion,edu,edu_yr,income,political,floor_area,property_0,property_2,property_3,property_4,property_5,property_6,property_7,property_8,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_type,insur_1,insur_2,family_income,family_m,family_status,house,car,invest_1,invest_2,invest_3,invest_4,invest_5,invest_8,daughter,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_work_14,m_birth,m_edu,m_work_14,status_peer,status_3_before,view,inc_ability,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,quarter,hour,month,hour_cut,income_cut
4,1,5,8,23,2,1,1,10,1997.0,25000,1,20.0,0,0,0,0,0,0,0,1,165,110,5,4,4,2,1.0,3,3,2,3,3,2,3,2,2,3,4,3,3,3,2,3,4,4,4,4,2.0,2.0,1,5,5,5,6,4,1.0,1,1,60000.0,2,3,1,2,1,0,0,0,0,0,1,3,1996.0,1970.0,1996.0,8.0,1.0,2.0,40000.0,5.0,0.0,0.0,1946,4,1,1948,3,1,2,2,4,3,3,3,2,3,2,3,2,3,3,2,3,3,4,80,80,80,80,80.0,80,80,80,80,3,15,7,4,4
4,2,5,9,25,2,1,1,3,-2.0,50000,1,84.0,0,1,0,0,0,0,0,0,160,110,4,4,4,1,1.0,1,1,1,4,1,1,1,5,5,5,5,2,4,5,5,3,5,4,2,2,2.0,5.0,1,3,6,5,7,5,0.0,1,2,100000.0,4,4,2,1,1,0,0,0,0,0,1,3,1984.0,1961.0,1984.0,4.0,1.0,1.0,50000.0,4.0,0.0,0.0,1932,1,2,1933,1,15,2,2,4,2,4,4,4,4,5,-8,3,4,4,3,4,2,4,80,80,80,80,80.0,80,80,80,80,3,10,8,2,5
4,1,10,27,49,1,1,1,4,-2.0,25000,4,70.0,0,0,1,0,0,1,0,0,176,170,3,1,4,2,3.0,3,1,4,4,1,1,2,5,5,3,4,4,4,4,2,5,5,2,4,1,5.0,5.0,1,3,5,2,4,1,0.0,1,1,110000.0,5,3,1,2,1,0,0,0,0,0,1,3,1973.0,1954.0,1973.0,3.0,1.0,2.0,25000.0,5.0,0.0,0.0,-2,1,2,-2,1,2,2,2,4,3,5,4,-8,-8,5,5,3,5,2,3,3,2,4,60,70,65,65,80.0,57,80,70,99,3,20,7,5,4
3,2,22,66,106,1,1,1,6,1983.0,30000,1,140.0,0,0,0,0,0,0,0,0,160,120,3,3,3,1,1.0,2,2,1,5,4,2,1,5,5,4,5,4,3,4,2,1,1,2,3,1,6.0,6.0,1,1,1,1,4,1,2.0,1,1,50000.0,3,2,1,2,1,0,0,0,0,0,1,3,1990.0,1969.0,1990.0,3.0,1.0,1.0,6000.0,3.0,0.0,0.0,-2,4,2,-2,1,2,3,3,3,4,4,4,3,3,4,2,2,3,3,2,-8,3,4,90,80,70,70,60.0,80,70,70,60,3,16,7,4,4
4,2,2,4,11,1,1,1,6,2015.0,0,1,120.0,0,0,0,1,0,0,0,0,165,120,4,5,4,1,1.0,1,3,1,4,1,1,1,2,2,2,5,4,3,5,2,5,5,2,2,4,3.0,3.0,1,2,7,7,7,6,0.0,1,1,10000.0,4,3,1,2,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968,3,5,1968,1,5,3,1,3,-8,5,5,5,5,5,5,5,5,5,5,5,2,5,60,80,60,60,60.0,80,50,60,40,3,14,7,4,1
4,1,12,34,64,1,1,1,11,1995.0,130000,1,105.0,0,0,0,0,0,0,0,1,180,175,4,4,4,2,1.0,3,3,3,4,5,3,2,3,4,2,3,4,3,4,3,5,1,3,3,3,2.0,3.0,3,4,5,4,6,5,1.0,1,1,230000.0,4,3,0,2,0,1,0,0,0,0,1,3,2002.0,1985.0,2002.0,10.0,1.0,2.0,100000.0,1.0,3.0,1.0,1952,3,1,1952,6,1,2,2,4,2,4,4,4,3,5,3,3,4,3,2,3,1,3,60,60,80,80,60.0,70,60,70,70,3,10,8,2,5
4,1,27,77,117,1,1,1,10,2007.0,0,1,70.0,0,0,0,0,0,0,0,0,165,100,5,5,1,4,2.0,2,3,5,2,5,1,2,5,5,1,5,4,4,5,5,5,1,2,3,1,1.0,1.0,1,3,3,3,2,1,0.0,2,2,0.0,7,2,1,2,1,0,0,0,0,0,2,3,2008.0,1985.0,2008.0,10.0,1.0,5.0,0.0,5.0,0.0,0.0,1965,4,1,1963,3,2,3,3,4,4,5,5,5,5,5,5,1,3,1,4,4,1,5,70,60,80,70,80.0,60,60,85,55,3,9,7,2,1
4,1,21,64,101,1,1,1,4,-2.0,-2,1,45.0,0,0,0,0,0,0,0,1,171,140,2,2,3,1,1.0,2,2,2,5,1,1,1,5,3,4,5,4,4,5,5,5,5,2,3,2,6.0,7.0,2,4,2,2,2,2,1.0,1,2,-2.0,4,3,1,2,1,0,0,0,0,0,1,3,2000.0,1972.0,2000.0,4.0,1.0,1.0,-2.0,1.0,7.0,1.0,-2,1,16,-2,1,2,2,3,4,2,4,4,4,4,4,4,3,5,5,4,-8,3,2,80,80,75,70,65.0,65,65,80,75,3,19,7,5,0
5,2,9,22,44,1,1,1,2,-2.0,0,2,150.0,0,0,1,0,0,0,0,0,174,130,4,3,4,1,1.0,4,3,4,4,3,3,2,5,5,3,5,5,4,5,5,5,5,5,3,3,1.0,1.0,1,4,1,3,4,1,0.0,1,1,20000.0,2,2,4,2,1,0,0,0,0,0,1,3,1956.0,1940.0,1956.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,-2,1,16,-2,1,16,3,3,4,2,4,4,4,4,4,4,4,4,4,3,3,3,5,100,100,90,100,100.0,100,100,100,100,3,15,7,4,1
4,2,22,66,105,2,1,1,3,-2.0,1000,1,120.0,0,0,0,0,0,0,0,0,151,80,1,3,4,1,1.0,1,1,3,1,1,1,5,5,5,5,5,5,5,5,5,2,5,1,4,1,8.0,8.0,1,4,3,2,3,2,0.0,2,1,1000.0,1,2,1,2,1,0,0,0,0,0,2,7,1964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,1,-2,1,2,2,2,3,2,4,3,4,4,4,4,3,4,3,4,3,3,3,90,80,80,70,75.0,80,85,80,90,3,11,7,2,1
4,1,12,34,63,1,1,-8,4,1966.0,-3,1,100.0,1,0,0,0,0,0,0,0,170,110,3,3,4,2,2.0,5,5,3,2,2,1,2,5,5,1,5,3,4,4,3,5,5,3,1,5,2.0,2.0,1,3,7,7,6,6,0.0,1,1,0.0,2,3,2,2,1,0,0,0,0,0,-8,3,-2.0,1950.0,-2.0,4.0,1.0,2.0,-2.0,1.0,-8.0,1.0,-2,1,-8,-2,1,-8,2,3,3,2,4,4,3,3,3,3,4,3,3,4,4,2,3,50,40,50,50,50.0,59,40,40,40,3,15,8,4,0
5,2,8,19,41,2,4,0,1,-2.0,1680,1,85.0,0,0,1,0,0,0,0,0,160,90,3,4,3,1,2.0,1,1,2,1,1,1,5,5,5,5,5,5,1,5,5,5,5,5,4,1,1.0,1.0,1,1,1,1,3,5,0.0,2,2,30000.0,1,1,1,2,1,0,0,0,0,0,1,2,1966.0,1938.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,-2,1,2,-2,1,2,3,3,2,2,4,4,4,4,4,4,4,5,5,5,5,5,5,80,80,100,80,80.0,80,70,70,70,3,13,8,3,2
4,1,17,48,80,2,1,1,11,2003.0,40000,1,120.0,0,1,0,0,0,0,0,0,159,100,4,5,3,2,1.0,3,3,3,4,3,3,2,5,4,4,2,4,4,2,3,4,1,3,4,3,5.0,5.0,1,2,1,1,1,1,1.0,1,1,100000.0,3,3,2,1,0,1,0,0,0,0,1,3,1993.0,1968.0,1993.0,4.0,1.0,2.0,60000.0,1.0,3.0,1.0,1938,7,1,1938,6,2,2,2,3,3,4,4,4,4,4,4,5,4,5,5,4,5,4,60,60,60,60,60.0,60,60,60,60,3,10,7,2,5
4,2,29,84,127,2,1,1,1,-2.0,0,1,120.0,0,0,0,0,0,0,0,0,162,145,3,4,3,1,1.0,1,1,1,2,1,1,2,5,5,5,5,4,4,5,4,5,5,5,4,1,1.0,5.0,1,3,5,4,5,1,0.0,1,1,25000.0,2,2,1,2,1,0,0,0,0,0,0,3,1981.0,1959.0,1981.0,4.0,1.0,1.0,25000.0,3.0,0.0,0.0,-2,-8,16,1918,1,2,3,1,5,2,5,4,4,4,4,-8,3,3,3,-8,-8,2,5,75,85,-2,75,80.0,75,75,0,0,3,17,7,4,1
3,2,2,4,11,1,1,1,3,-2.0,0,1,40.0,0,0,0,0,0,0,1,0,157,160,2,2,3,1,1.0,1,1,1,4,1,1,1,5,5,5,5,4,3,5,5,5,5,3,1,1,2.0,2.0,1,4,1,1,5,2,0.0,1,1,12000.0,3,2,1,2,1,0,0,0,0,0,0,3,1994.0,1972.0,1994.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1929,3,1,1943,1,2,2,1,3,2,5,5,5,5,5,5,3,5,5,5,5,1,4,50,80,0,80,80.0,80,10,80,20,3,14,7,4,1
3,1,22,66,105,1,1,1,3,1955.0,10000,1,80.0,0,0,0,0,0,0,0,0,158,150,3,3,4,1,1.0,1,1,1,5,1,1,1,5,5,5,5,4,4,5,3,5,5,3,4,1,2.0,2.0,1,2,5,4,6,5,0.0,1,1,10000.0,3,3,1,2,1,0,0,0,0,0,0,3,1965.0,1948.0,1965.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,-2,1,2,-2,1,2,2,2,3,2,4,3,3,3,4,3,2,2,4,3,3,3,5,80,70,80,85,85.0,70,85,90,80,3,14,7,4,2
4,1,24,70,110,1,1,1,6,1980.0,10000,1,30.0,0,0,0,0,0,0,0,1,163,130,3,4,3,1,3.0,2,2,2,4,1,1,1,5,1,3,5,3,3,3,5,4,5,2,3,2,3.0,2.0,2,3,4,3,6,2,1.0,1,2,20000.0,2,2,1,2,1,0,0,0,0,0,1,3,1990.0,1975.0,1990.0,3.0,1.0,1.0,10000.0,5.0,0.0,0.0,-2,1,2,-2,3,2,3,1,4,3,4,4,5,5,5,4,3,-8,4,-8,-8,2,5,30,-2,30,60,30.0,30,60,80,80,3,19,8,5,2
4,2,10,25,47,2,1,1,3,1987.0,10000,1,80.0,0,0,0,0,0,0,0,0,157,150,5,5,2,1,1.0,1,1,1,5,1,1,1,5,3,5,5,3,5,5,5,5,5,5,5,1,2.0,7.0,1,3,5,3,6,2,0.0,1,1,30000.0,2,2,1,2,1,0,0,0,0,0,0,3,1993.0,1957.0,1993.0,1.0,1.0,1.0,10000.0,3.0,0.0,0.0,1943,1,2,1944,1,16,3,1,5,2,5,5,5,5,5,2,2,-8,5,4,-8,1,5,100,100,100,100,100.0,100,100,100,100,3,10,7,2,2
3,1,6,14,30,2,1,1,3,1986.0,12000,1,90.0,0,0,0,0,0,0,0,0,150,90,4,4,4,1,1.0,3,3,2,4,3,2,1,4,4,3,3,3,3,3,4,4,2,4,3,2,1.0,3.0,1,2,2,2,2,2,1.0,1,2,20000.0,4,3,1,2,1,0,0,0,0,0,1,3,1998.0,1974.0,1998.0,4.0,1.0,1.0,8000.0,4.0,0.0,0.0,1943,6,2,1940,3,2,3,2,3,3,4,4,4,4,4,4,3,3,3,3,3,2,4,80,80,90,70,80.0,80,80,90,70,3,10,8,2,3
2,2,9,23,45,1,1,1,4,1963.0,0,1,300.0,0,1,0,0,0,0,0,0,170,110,2,2,3,1,1.0,1,1,1,4,1,1,1,5,4,5,5,4,4,3,5,5,5,3,4,1,6.0,7.0,1,2,4,3,5,1,0.0,1,1,83000.0,1,2,1,2,1,0,0,0,0,0,0,3,1980.0,1954.0,1980.0,3.0,1.0,1.0,3000.0,1.0,5.0,1.0,-2,1,16,-2,1,2,2,3,1,-8,4,4,2,3,5,-8,2,3,5,-8,3,1,4,50,50,-2,75,-2.0,-2,50,65,-2,3,19,7,5,1
2,2,2,4,11,2,1,1,1,-2.0,0,1,120.0,0,0,1,0,0,0,0,0,162,90,2,2,3,1,1.0,1,1,1,1,1,1,5,5,5,5,5,4,5,5,5,5,5,2,4,1,5.0,7.0,2,2,2,1,3,1,0.0,1,1,5000.0,5,2,1,2,1,0,0,0,0,0,1,7,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,1,2,-2,1,2,2,1,4,2,4,2,4,2,4,3,2,5,3,3,3,2,3,70,80,50,60,30.0,50,70,0,30,3,15,7,4,1
3,1,13,37,68,1,1,1,4,1972.0,0,4,78.0,0,0,0,0,0,0,0,1,161,158,-8,3,4,2,1.0,2,2,2,5,1,2,1,4,4,4,4,4,4,4,4,5,5,3,3,1,5.0,3.0,2,3,4,4,-8,2,0.0,1,1,24000.0,2,1,0,2,1,0,0,0,0,0,0,3,1982.0,1956.0,1982.0,4.0,1.0,2.0,24000.0,5.0,0.0,0.0,1919,3,2,1932,3,2,3,3,5,3,4,4,4,3,3,3,2,3,3,3,3,2,4,70,70,70,70,70.0,70,70,80,70,3,17,9,4,1
5,1,16,46,78,2,1,1,3,-2.0,30000,1,100.0,0,1,0,0,0,0,0,0,160,120,5,5,4,1,2.0,2,2,2,4,5,1,1,4,3,5,5,4,4,3,2,2,1,3,3,3,4.0,3.0,2,4,8,7,10,5,0.0,1,2,78000.0,6,3,1,1,1,0,0,0,0,0,2,3,1994.0,1970.0,1994.0,4.0,1.0,1.0,48000.0,1.0,2.0,1.0,1935,1,2,1940,1,2,2,2,4,2,5,4,5,5,5,4,3,4,4,3,3,3,4,68,65,70,88,80.0,85,90,80,88,3,14,7,4,4
3,1,1,1,2,1,1,1,1,-2.0,50000,1,25.0,0,0,0,0,0,0,0,0,185,135,1,-8,1,2,1.0,1,1,3,3,1,1,3,5,5,5,5,5,5,5,5,5,5,1,1,1,8.0,8.0,1,1,-8,-8,-8,-8,0.0,1,1,50000.0,2,3,1,2,1,0,0,0,0,0,1,3,-2.0,1929.0,-3.0,1.0,4.0,2.0,25000.0,5.0,0.0,0.0,-2,1,-8,-2,1,-8,3,2,3,-8,4,2,2,2,4,1,1,2,1,1,1,1,3,-3,5,-3,-3,-3.0,-3,-3,-3,-3,3,16,9,4,5
3,2,13,36,66,1,8,0,4,-2.0,3000,1,160.0,0,0,0,0,0,0,0,0,160,110,4,5,5,1,1.0,1,1,1,5,1,1,1,5,4,5,5,5,4,4,5,5,5,3,3,1,2.0,2.0,3,5,5,5,5,5,0.0,1,2,6000.0,3,3,1,2,1,0,0,0,0,0,2,3,-2.0,1965.0,-2.0,3.0,1.0,1.0,3000.0,4.0,0.0,0.0,1930,3,2,1930,3,2,3,2,4,2,5,5,5,5,5,-8,2,4,4,-8,-8,1,5,70,60,80,80,80.0,90,80,-2,100,3,14,9,4,2
4,1,9,22,44,2,4,0,1,-2.0,3660,1,100.0,0,0,1,0,0,0,0,0,155,110,3,4,3,4,1.0,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,4,4,1,1.0,3.0,1,4,5,4,6,3,0.0,1,1,30000.0,1,3,1,2,1,0,0,0,0,0,1,3,1970.0,1947.0,1970.0,4.0,1.0,4.0,660.0,4.0,0.0,0.0,-2,1,2,1927,1,2,2,1,5,2,3,2,5,5,4,3,2,4,3,2,4,3,5,70,80,80,70,60.0,90,90,80,80,3,9,7,2,2
3,1,30,85,128,1,1,1,13,2011.0,60000,1,45.0,0,0,0,1,0,0,0,0,166,136,4,5,4,2,3.0,2,4,1,5,5,2,1,4,4,2,4,5,4,2,2,5,1,1,4,5,8.0,8.0,6,4,4,2,7,3,1.0,1,1,60000.0,3,3,2,2,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1952,6,4,1956,4,4,3,3,5,3,4,4,-8,-8,4,4,3,5,3,4,-8,4,2,70,70,70,80,70.0,80,80,80,80,4,9,10,2,5
3,1,21,61,97,2,1,1,4,1998.0,18000,1,250.0,0,0,0,0,1,0,0,0,165,100,5,5,5,1,1.0,1,1,1,5,2,3,1,5,2,5,5,2,4,2,5,5,1,5,5,1,1.0,2.0,1,1,5,5,8,4,0.0,1,1,35000.0,4,3,1,2,1,0,0,0,0,0,0,3,2012.0,1986.0,2012.0,10.0,1.0,4.0,25000.0,1.0,3.0,1.0,1958,6,3,1960,3,2,2,2,3,2,4,3,4,3,5,4,2,4,3,3,2,1,4,70,80,50,50,60.0,50,70,60,50,3,11,7,2,3
4,2,21,64,100,2,1,1,4,1998.0,40000,1,300.0,0,1,0,0,0,0,0,0,170,120,4,4,4,1,1.0,3,2,1,4,2,1,1,5,3,5,5,4,4,4,5,5,3,1,3,1,8.0,8.0,1,4,5,4,6,3,1.0,1,1,80000.0,3,4,1,2,1,0,0,0,0,0,0,3,2004.0,1974.0,2004.0,4.0,1.0,1.0,40000.0,1.0,2.0,1.0,1941,3,1,-3,1,2,1,1,3,2,5,5,4,4,5,-8,1,4,5,-8,-8,2,5,90,80,70,70,79.0,78,70,80,60,3,16,7,4,5
4,1,27,79,119,2,1,1,3,-2.0,12000,1,52.0,0,1,0,0,0,0,0,0,170,130,2,3,3,4,2.0,1,1,2,3,1,1,2,5,3,5,4,4,2,5,1,5,5,4,4,2,2.0,3.0,1,4,4,2,6,1,0.0,1,1,45000.0,2,3,1,2,1,0,0,0,0,0,1,3,1970.0,1947.0,1970.0,7.0,4.0,4.0,35000.0,5.0,0.0,0.0,-2,1,2,-2,1,2,2,1,3,2,3,2,4,3,5,2,3,4,3,4,4,1,4,60,70,100,70,80.0,100,90,60,80,3,16,7,4,3
4,1,4,7,21,2,1,1,3,1949.0,36000,1,56.0,0,0,0,0,0,0,0,0,155,130,3,4,3,4,1.0,1,1,5,5,1,1,1,5,1,5,5,4,4,1,1,5,5,1,4,3,8.0,8.0,1,4,8,5,3,3,0.0,1,1,36000.0,2,3,1,2,1,0,0,0,0,0,0,7,1955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-8,16,-2,2,15,2,1,4,2,4,4,4,4,4,4,4,4,4,2,2,1,4,100,50,3,70,50.0,80,80,80,80,3,11,9,2,4
3,2,22,66,106,2,1,1,1,-2.0,2000,1,200.0,0,1,0,0,0,0,0,0,155,80,4,4,3,1,1.0,1,1,1,4,1,1,1,5,5,5,5,5,2,5,5,5,5,3,3,1,1.0,3.0,1,3,3,3,3,3,0.0,1,1,20000.0,2,3,1,2,1,0,0,0,0,0,1,3,2000.0,1975.0,2000.0,3.0,1.0,1.0,18000.0,1.0,3.0,1.0,1945,1,2,-2,1,2,2,2,4,2,4,4,4,4,4,-8,2,2,2,-8,-8,2,4,70,70,-2,80,60.0,60,-2,-2,70,3,10,7,2,2
5,2,16,45,76,2,1,1,1,-2.0,30000,-8,80.0,0,0,0,0,0,0,0,1,155,107,2,2,2,1,1.0,1,1,1,5,1,1,1,5,1,5,5,4,1,5,5,3,5,4,4,1,5.0,1.0,1,3,3,2,5,1,0.0,1,2,50000.0,1,2,0,2,1,0,0,0,0,0,1,3,1987.0,1964.0,1987.0,1.0,1.0,1.0,20000.0,1.0,5.0,2.0,-2,1,2,-2,1,2,2,2,4,2,4,4,4,4,5,-8,2,-8,2,-8,-8,2,5,-2,30,50,80,70.0,80,80,80,80,3,17,7,4,4
5,2,10,26,48,2,1,1,1,-2.0,10000,1,200.0,0,0,0,0,0,0,0,0,155,120,4,4,5,1,1.0,1,1,4,5,1,1,1,4,2,5,4,3,2,5,2,4,5,5,4,2,2.0,1.0,2,4,5,5,7,2,0.0,1,2,80000.0,4,4,3,1,0,1,1,1,0,0,1,7,1971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,2,2,-2,1,2,1,1,4,2,5,5,5,4,4,3,2,4,3,4,4,2,3,70,50,60,60,50.0,60,50,60,60,3,9,7,2,2
4,1,1,1,8,2,1,1,9,-1.0,54000,1,82.0,0,0,0,0,0,0,0,1,162,120,4,3,4,4,3.0,4,3,2,3,4,4,3,3,3,2,3,4,4,3,3,5,1,3,3,4,5.0,4.0,4,3,6,4,7,3,1.0,1,2,-3.0,3,3,3,1,0,1,0,0,0,0,0,3,1993.0,1972.0,1993.0,4.0,1.0,2.0,-3.0,1.0,8.0,1.0,1943,4,1,1945,4,2,3,1,3,-8,4,4,4,3,5,4,3,4,3,3,4,1,3,70,50,60,60,70.0,60,70,70,70,3,14,8,4,5
4,1,7,18,38,1,1,1,12,2012.0,0,2,45.0,0,0,0,1,0,0,0,0,178,210,4,5,3,5,1.0,2,3,1,2,5,2,4,3,4,1,4,4,3,2,2,5,1,2,3,4,7.0,1.0,2,3,5,8,8,8,0.0,1,2,42000.0,3,1,1,2,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961,4,1,1963,6,1,3,2,3,-8,3,3,-8,-8,4,-8,3,3,2,3,4,2,3,95,80,60,80,50.0,75,10,90,95,3,12,8,3,1
5,1,29,82,124,2,1,1,4,1988.0,0,1,140.0,0,1,0,0,0,0,0,0,165,130,5,5,5,1,1.0,2,1,1,3,1,1,2,5,2,5,4,3,3,2,5,3,5,3,3,2,3.0,4.0,2,2,2,1,10,1,0.0,1,1,30000.0,4,3,1,2,1,0,0,0,0,0,1,3,1998.0,1974.0,1998.0,4.0,1.0,1.0,30000.0,3.0,0.0,0.0,1959,1,2,1960,1,2,2,2,4,-8,4,4,4,4,5,-8,-8,4,4,3,-8,3,5,100,100,100,60,50.0,60,100,100,80,3,16,7,4,1
4,1,27,80,120,2,1,1,4,1963.0,14000,1,60.0,0,1,0,0,0,0,0,0,156,120,3,4,4,1,2.0,3,2,3,4,1,2,1,5,2,3,4,3,3,4,3,5,5,2,3,2,3.0,3.0,2,4,2,4,3,5,0.0,1,1,35000.0,2,3,1,2,1,0,0,0,0,0,1,3,1964.0,1948.0,1964.0,4.0,1.0,5.0,21000.0,5.0,0.0,0.0,1925,3,2,1922,1,2,2,2,4,2,4,2,-8,-8,5,4,3,4,2,3,-8,1,4,60,50,60,70,70.0,80,65,60,60,3,16,7,4,3
5,1,22,66,105,2,1,1,4,1988.0,60000,1,400.0,0,1,0,0,0,0,0,0,160,105,5,5,5,2,1.0,2,3,3,4,4,4,1,3,2,3,4,3,3,1,3,2,1,3,4,3,1.0,1.0,3,4,5,6,4,5,2.0,1,2,100000.0,3,4,3,2,0,1,0,0,0,0,0,3,1993.0,1970.0,1993.0,4.0,1.0,2.0,40000.0,1.0,2.0,2.0,1941,3,1,1942,3,2,2,2,4,2,5,4,3,3,5,4,3,5,3,3,3,2,4,75,70,65,60,55.0,75,80,65,70,3,14,7,4,5
3,1,13,35,65,2,6,1,1,-2.0,3600,1,160.0,0,0,0,0,0,0,0,0,156,120,4,3,3,1,1.0,1,1,1,3,1,1,2,5,4,5,5,4,4,5,5,5,5,3,3,1,2.0,6.0,1,4,1,1,1,1,0.0,1,2,6000.0,4,2,1,2,1,0,0,0,0,0,1,3,1995.0,1969.0,1995.0,3.0,1.0,1.0,3000.0,3.0,0.0,0.0,-2,1,2,-2,1,2,3,1,3,2,4,4,4,3,4,4,3,5,4,3,3,3,5,100,80,80,90,80.0,90,80,90,80,3,17,9,4,2
5,2,21,62,98,2,8,1,1,-2.0,0,1,150.0,0,1,0,0,0,0,0,0,160,102,2,3,3,1,1.0,1,1,1,4,1,1,1,5,3,5,5,4,3,5,5,5,5,4,4,1,1.0,2.0,1,2,5,5,5,1,0.0,1,1,20000.0,6,3,1,2,1,0,0,0,0,0,4,3,1969.0,1949.0,1969.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,-2,1,2,-2,1,2,1,2,3,2,4,4,4,3,4,4,3,3,3,3,3,3,5,90,90,80,80,80.0,90,80,60,60,3,16,7,4,1
4,2,29,83,126,2,1,-8,3,-2.0,1000,1,110.0,0,1,0,0,0,0,0,0,159,110,4,4,5,1,1.0,1,1,1,5,1,2,2,5,3,5,5,3,2,5,5,5,5,3,2,2,2.0,2.0,1,3,5,4,6,3,0.0,1,1,4000.0,3,3,1,2,1,0,0,0,0,0,0,3,-2.0,1967.0,-2.0,1.0,1.0,1.0,3000.0,3.0,0.0,0.0,-2,1,2,-2,1,16,2,1,4,2,4,3,4,3,5,3,3,3,3,3,4,1,5,80,85,95,95,75.0,90,85,85,75,3,17,7,4,1
4,1,12,34,64,1,1,0,10,1989.0,200000,1,53.0,0,0,0,0,0,0,0,1,172,140,5,5,5,2,3.0,5,2,1,3,5,2,2,3,3,2,5,3,3,2,4,5,1,3,3,1,6.0,4.0,4,2,6,4,4,4,1.0,1,1,-3.0,3,3,2,2,1,0,0,0,0,0,1,3,1993.0,1969.0,1993.0,10.0,1.0,2.0,0.0,6.0,0.0,0.0,1934,7,1,1942,4,1,2,2,5,3,3,4,3,3,5,5,3,4,3,4,4,3,3,40,50,30,30,60.0,30,50,50,50,3,19,8,5,5
5,2,10,28,51,2,1,1,4,2002.0,30000,1,240.0,0,0,0,0,0,0,0,0,160,160,5,4,4,1,1.0,3,3,2,5,3,1,3,3,2,3,4,3,3,4,2,2,2,4,3,3,2.0,3.0,1,4,6,5,7,3,1.0,1,1,50000.0,3,3,1,2,1,0,0,0,0,0,0,3,2010.0,1986.0,2010.0,4.0,1.0,1.0,20000.0,1.0,3.0,2.0,1963,3,2,1961,3,2,2,1,3,2,4,3,3,3,5,4,3,4,3,3,3,1,4,80,70,60,60,60.0,70,60,70,70,3,16,7,4,4
5,1,26,74,114,2,1,1,1,-2.0,12000,1,58.0,0,1,0,0,0,0,0,0,158,114,5,5,5,2,3.0,1,1,1,5,1,1,2,5,3,5,5,5,5,5,5,5,5,1,3,1,8.0,8.0,6,4,7,7,7,2,0.0,1,1,70000.0,4,3,2,2,1,0,0,0,0,0,3,7,1947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,2,2,-2,1,2,2,2,3,2,5,5,5,5,5,5,5,5,5,5,5,3,4,95,95,95,95,95.0,95,100,95,95,3,15,8,4,3
5,1,11,30,53,2,1,1,12,2015.0,0,2,100.0,0,0,0,1,0,0,0,0,165,120,5,5,5,5,1.0,1,1,1,3,5,5,2,3,2,5,5,4,3,1,2,5,1,3,4,2,2.0,2.0,1,4,5,4,6,4,0.0,1,2,88880.0,3,3,1,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1975,4,1,1975,4,15,3,2,4,-8,5,4,4,3,5,-8,3,4,3,-8,-8,2,3,80,70,60,60,70.0,62,70,60,60,3,16,7,4,1
3,1,10,27,50,2,1,1,4,1984.0,18000,1,15.0,0,0,0,0,0,0,0,1,166,130,4,4,3,1,2.0,2,2,1,3,1,1,3,5,4,5,4,4,4,5,5,5,5,3,2,1,5.0,6.0,1,3,4,3,5,3,1.0,1,1,40000.0,2,4,1,2,1,0,0,0,0,0,0,3,1992.0,1971.0,1992.0,4.0,1.0,1.0,22000.0,1.0,3.0,1.0,1960,3,2,1961,1,2,2,2,4,2,5,5,5,4,5,4,4,5,4,4,4,4,3,95,70,70,80,60.0,70,80,80,70,3,9,7,2,3
